congress,chamber,rollnumber,icpsr,cast_code,prob
115,House,1036,15448,1,
115,House,1037,15448,1,
115,House,1038,15448,6,100
115,House,1039,15448,6,100
115,House,1040,15448,1,
115,House,1041,15448,1,
115,House,1042,15448,1,
115,House,1043,15448,1,100
115,House,1044,15448,7,99
115,House,1045,15448,1,
115,House,1046,15448,6,100
115,House,1047,15448,6,100
115,House,1048,15448,6,100
115,House,1049,15448,1,99.9
115,House,1050,15448,1,100
115,House,1051,15448,1,100
115,House,1052,15448,6,100
115,House,1053,15448,6,100
115,House,1054,15448,6,100
115,House,1055,15448,6,99.6
115,House,1056,15448,6,100
115,House,1057,15448,6,100
115,House,1058,15448,6,99.9
115,House,1059,15448,1,100
115,House,1060,15448,6,100
115,House,1061,15448,6,100
115,House,1062,15448,6,100
115,House,1063,15448,6,100
115,House,1064,15448,6,100
115,House,1065,15448,1,100
115,House,1066,15448,6,100
115,House,1067,15448,6,100
115,House,1068,15448,6,100
115,House,1069,15448,6,100
115,House,1070,15448,6,100
115,House,1071,15448,1,100
115,House,1072,15448,6,100
115,House,1073,15448,1,
115,House,1074,15448,1,
115,House,1075,15448,6,100
115,House,1076,15448,6,100
115,House,1077,15448,6,100
115,House,1078,15448,6,100
115,House,1079,15448,6,77.6
115,House,1080,15448,1,99.5
115,House,1081,15448,1,
115,House,1082,15448,1,100
115,House,1083,15448,6,100
115,House,1084,15448,6,96.3
115,House,1085,15448,9,100
115,House,1086,15448,1,41.4
115,House,1087,15448,1,100
115,House,1088,15448,6,96.9
115,House,1089,15448,6,100
115,House,1090,15448,9,100
115,House,1091,15448,1,100
115,House,1092,15448,1,
115,House,1093,15448,6,100
115,House,1094,15448,6,100
115,House,1095,15448,1,100
115,House,1096,15448,1,99.9
115,House,1097,15448,1,100
115,House,1098,15448,1,100
115,House,1099,15448,6,97.6
115,House,1100,15448,6,99.1
115,House,1101,15448,9,
115,House,1102,15448,9,
115,House,1103,15448,9,
115,House,1104,15448,9,100
115,House,1105,15448,9,
115,House,1106,15448,9,97.7
115,House,1107,15448,1,
115,House,1108,15448,1,
115,House,1109,15448,6,100
115,House,1110,15448,6,100
115,House,1111,15448,1,96.4
115,House,1112,15448,1,96.5
115,House,1113,15448,6,91
115,House,1114,15448,1,97.7
115,House,1115,15448,6,79.7
115,House,1116,15448,6,100
115,House,1117,15448,6,100
115,House,1118,15448,6,100
115,House,1119,15448,6,99.9
115,House,1120,15448,1,100
115,House,1121,15448,6,100
115,House,1122,15448,9,
115,House,1123,15448,1,
115,House,1124,15448,1,
115,House,1125,15448,6,100
115,House,1126,15448,1,
115,House,1127,15448,6,99.9
115,House,1128,15448,1,99.5
115,House,1129,15448,1,99.6
115,House,1130,15448,6,100
115,House,1131,15448,1,99.9
115,House,1132,15448,1,
115,House,1133,15448,1,
115,House,1134,15448,1,
115,House,1135,15448,1,99.9
115,House,1136,15448,1,
115,House,1137,15448,1,
115,House,1138,15448,6,100
115,House,1139,15448,6,100
115,House,1140,15448,1,52.9
115,House,1141,15448,1,97.8
115,House,1142,15448,1,
115,House,1143,15448,1,
115,House,1144,15448,1,
115,House,1145,15448,1,
115,House,1146,15448,1,
115,House,1147,15448,1,
115,House,1148,15448,1,99.8
115,House,1149,15448,1,99.9
115,House,1150,15448,1,
115,House,1151,15448,1,99.2
115,House,1152,15448,1,100
115,House,1153,15448,6,100
115,House,1154,15448,1,91.5
115,House,1155,15448,1,99.8
115,House,1156,15448,9,
115,House,1157,15448,1,
115,House,1158,15448,1,
115,House,1159,15448,1,
115,House,1160,15448,1,
115,House,1161,15448,1,
115,House,1162,15448,1,99.7
115,House,1163,15448,1,
115,House,1164,15448,1,
115,House,1165,15448,1,
115,House,1166,15448,1,100
115,House,1167,15448,1,
115,House,1168,15448,1,
115,House,1169,15448,1,
115,House,1170,15448,6,90.2
115,House,1171,15448,1,
115,House,1172,15448,1,
115,House,1173,15448,1,
115,House,1174,15448,6,100
115,House,1175,15448,6,100
115,House,1176,15448,6,100
115,House,1177,15448,6,100
115,House,1178,15448,1,
115,House,1179,15448,6,100
115,House,1180,15448,1,
115,House,1181,15448,9,
115,House,1182,15448,1,
115,House,1183,15448,1,
115,House,1184,15448,1,
115,House,1185,15448,1,
115,House,1186,15448,1,
115,House,1187,15448,1,
115,House,1188,15448,1,
115,House,1189,15448,1,
115,House,1190,15448,1,99.7
115,House,1191,15448,1,100
115,House,1192,15448,6,90.7
115,House,1193,15448,1,
115,House,1194,15448,1,
115,House,1195,15448,1,100
115,House,1196,15448,1,
115,House,1197,15448,1,
115,House,1198,15448,1,
115,House,1199,15448,1,100
115,House,1200,15448,1,95.9
115,House,1201,15448,9,100
115,House,1202,15448,9,
115,House,1203,15448,1,
115,House,1204,15448,6,99.7
115,House,1205,15448,6,100
115,House,1206,15448,1,100
115,House,1207,15448,1,99
