congress,chamber,icpsr,state_icpsr,district_code,state_abbrev,party_code,Average,last_means,bioname,bioguide_id,born,died,nominate_dim1,nominate_dim2,nominate_log_likelihood,nominate_geo_mean_probability,nominate_number_of_votes,nominate_number_of_errors,conditional,nokken_poole_dim1,nokken_poole_dim2
106,President,99909,99,0,USA,100,0.413533835,0,"CLINTON, William Jefferson (Bill)",,1946,,-0.438,0.033,-44.00832,0.743,148,17,,,
106,House,15090,41,1,AL,200,0.48573898,1,"CALLAHAN, Herbert Leon (Sonny)",C000052,1932,,0.373,0.202,-156.97696,0.83,842,61,,0.29,0.263
106,House,29100,41,5,AL,100,0.659646167,1,"CRAMER, Robert E. (Bud), Jr.",C000868,1947,,-0.132,0.612,-241.9535,0.755,861,102,,-0.124,0.54
106,House,29300,41,2,AL,200,0.45091225,1,"EVERETT, Robert Terry",E000268,1937,,0.414,0.528,-120.12012,0.866,834,43,,0.447,0.563
106,House,29301,41,6,AL,200,0.490360436,1,"BACHUS, Spencer T., III",B000013,1947,,0.387,0.228,-197.21883,0.796,863,83,,0.305,0.103
106,House,29302,41,7,AL,100,0.451724138,1,"HILLIARD, Earl Frederick",H000621,1942,,-0.555,0.569,-217.22676,0.773,845,83,,-0.575,0.651
106,House,29700,41,3,AL,200,0.45025729,1,"RILEY, Robert",R000258,1944,,0.433,0.692,-170.65206,0.818,848,73,,0.445,0.578
106,House,29701,41,4,AL,200,0.45561139,1,"ADERHOLT, Robert",A000055,1965,,0.369,0.59,-245.39366,0.75349,867,107,,0.38,0.845
106,House,14066,81,1,AK,200,0.476415094,1,"YOUNG, Donald Edwin",Y000033,1933,,0.284,0.022,-171.99665,0.79555,752,73,,0.295,0.181
106,House,14454,61,3,AZ,200,0.42087821,1,"STUMP, Robert Lee",S001044,1927,2003,0.703,0.203,-164.0391,0.829,872,61,,0.592,0.418
106,House,15105,61,5,AZ,200,0.502983802,1,"KOLBE, James Thomas",K000306,1942,,0.351,-0.534,-249.04748,0.746,849,128,,0.329,-0.451
106,House,29101,61,2,AZ,100,0.492910759,1,"PASTOR, Ed",P000099,1943,,-0.421,0.12,-242.76436,0.756,868,91,,-0.407,0.122
106,House,29500,61,1,AZ,200,0.419928826,1,"SALMON, Matthew James",S000018,1958,,0.673,-0.272,-194.71581,0.785,806,70,,0.652,-0.173
106,House,29501,61,4,AZ,200,0.409322034,1,"SHADEGG, John B.",S000275,1949,,0.749,0.008,-175.95062,0.813,852,61,,0.705,0.043
106,House,29502,61,6,AZ,200,0.422723475,1,"HAYWORTH, John D., Jr.",H000413,1958,,0.559,-0.018,-145.88973,0.845,864,57,,0.594,0.085
106,House,29307,42,4,AR,200,0.470844212,1,"DICKEY, Jay W., Jr.",D000312,1939,,0.391,0.22,-224.39934,0.761,822,91,,0.376,0.427
106,House,29702,42,1,AR,100,0.605042017,1,"BERRY, Robert Marion",B000420,1942,,-0.293,0.956,-332.4931,0.679,859,167,,-0.206,0.757
106,House,29703,42,2,AR,100,0.534005038,1,"SNYDER, Victor F.",S000672,1947,,-0.268,0.055,-207.9134,0.784,856,87,,-0.292,0.019
106,House,29704,42,3,AR,200,0.467353952,1,"HUTCHINSON, Asa",H001014,1950,,0.358,0.133,-199.59853,0.789,841,85,,0.39,0.109
106,House,10573,71,42,CA,100,0.550561798,1,"BROWN, George Edward, Jr.",B000918,1920,1999,-0.506,-0.028,-10.73244,0.81,51,7,,-0.47,0.491
106,House,14053,71,13,CA,100,0.396139706,1,"STARK, Fortney Hillman (Pete), Jr.",S000810,1931,,-0.631,-0.605,-208.21998,0.765,779,90,,-0.738,-0.609
106,House,14256,71,7,CA,100,0.391380827,1,"MILLER, George",M000725,1945,,-0.552,-0.398,-253.92442,0.739,838,115,,-0.641,-0.24
106,House,14280,71,29,CA,100,0.430683919,1,"WAXMAN, Henry Arnold",W000215,1939,,-0.473,-0.343,-132.07487,0.847,796,57,,-0.493,-0.518
106,House,14620,71,32,CA,100,0.494827586,1,"DIXON, Julian Carey",D000373,1934,2000,-0.458,-0.076,-146.94598,0.836,823,54,,-0.414,-0.167
106,House,14644,71,40,CA,200,0.515852614,1,"LEWIS, Charles Jeremy (Jerry)",L000274,1934,,0.348,-0.101,-220.42523,0.768,837,92,,0.256,0.025
106,House,14649,71,5,CA,100,0.493220339,1,"MATSUI, Robert T.",M000249,1941,2005,-0.404,-0.03,-142.45609,0.847,855,46,,-0.39,-0.149
106,House,14669,71,21,CA,200,0.486038394,1,"THOMAS, William Marshall",T000188,1941,,0.371,-0.277,-193.11265,0.792,826,78,,0.361,-0.131
106,House,14813,71,28,CA,200,0.479270315,1,"DREIER, David Timothy",D000492,1952,,0.478,-0.084,-181.19426,0.812,871,81,,0.406,-0.109
106,House,14835,71,52,CA,200,0.46101114,1,"HUNTER, Duncan Lee",H000981,1948,,0.47,0.02,-199.63546,0.789,844,91,,0.441,0.207
106,House,14837,71,12,CA,100,0.476839237,1,"LANTOS, Thomas Peter",L000090,1928,2008,-0.376,-0.033,-120.94912,0.858,789,36,,-0.418,-0.112
106,House,14879,71,31,CA,100,0.592508513,1,"MARTÍNEZ, Matthew G.",M000206,1929,2011,-0.341,0.106,-542.31634,0.436,654,177,,-0.143,0.01
106,House,15005,71,26,CA,100,0.480943739,1,"BERMAN, Howard Lawrence",B000410,1941,,-0.404,-0.286,-141.96593,0.837,798,56,,-0.411,-0.247
106,House,15051,71,48,CA,200,0.471235195,1,"PACKARD, Ronald C.",P000005,1931,,0.419,0.152,-154.17612,0.835,856,69,,0.379,0.125
106,House,15413,71,23,CA,200,0.521959459,1,"GALLEGLY, Elton W.",G000021,1944,,0.402,-0.1,-192.61502,0.799,857,87,,0.239,-0.091
106,House,15420,71,2,CA,200,0.419354839,1,"HERGER, Walter William (Wally)",H000528,1945,,0.551,0.117,-154.01616,0.834,851,72,,0.604,0.136
106,House,15448,71,8,CA,100,0.437771976,1,"PELOSI, Nancy",P000197,1940,,-0.49,-0.206,-155.55109,0.83003,835,65,,-0.498,-0.475
106,House,15600,71,15,CA,200,0.540748899,1,"CAMPBELL, Thomas J.",C000100,1952,,0.256,-0.907,-326.84535,0.596,631,142,,0.325,-0.946
106,House,15601,71,47,CA,200,0.444046553,1,"COX, Charles Christopher",C000830,1952,,0.54,-0.236,-170.97479,0.808,803,83,,0.6,-0.382
106,House,15621,71,45,CA,200,0.42118432,1,"ROHRABACHER, Dana",R000409,1947,,0.626,-0.417,-216.28486,0.77967,869,95,,0.716,-0.26
106,House,15635,71,18,CA,100,0.603161398,1,"CONDIT, Gary Adrian",C000670,1948,,-0.103,0.3,-440.11956,0.604,873,217,,-0.155,0.35
106,House,29104,71,4,CA,200,0.432546374,1,"DOOLITTLE, John Taylor",D000429,1950,,0.519,0.156,-195.69153,0.796,859,80,,0.61,0.171
106,House,29105,71,20,CA,100,0.56233653,1,"DOOLEY, Calvin M.",D000424,1954,,-0.19,0.103,-298.16068,0.701,840,132,,-0.237,0.048
106,House,29106,71,35,CA,100,0.378975265,1,"WATERS, Maxine",W000187,1938,,-0.653,-0.073,-176.41433,0.80727,824,79,,-0.731,-0.018
106,House,29107,71,51,CA,200,0.464467005,1,"CUNNINGHAM, Randall (Duke)",C000994,1941,,0.411,0.001,-146.97223,0.843,860,55,,0.421,0.071
106,House,29309,71,6,CA,100,0.446322908,1,"WOOLSEY, Lynn C.",W000738,1937,,-0.556,-0.529,-142.2608,0.847,858,55,,-0.515,-0.464
106,House,29311,71,11,CA,200,0.441373534,1,"POMBO, Richard William",P000419,1961,,0.461,0.469,-207.871,0.786,861,94,,0.591,0.354
106,House,29312,71,14,CA,100,0.489158716,1,"ESHOO, Anna Georges",E000215,1942,,-0.381,-0.427,-189.94593,0.79762,840,82,,-0.379,-0.716
106,House,29313,71,17,CA,100,0.471489362,1,"FARR, Sam",F000030,1941,,-0.455,-0.219,-156.20791,0.832,850,58,,-0.434,-0.284
106,House,29315,71,25,CA,200,0.475063398,1,"McKEON, Howard P. (Buck)",M000508,1938,,0.396,0.208,-136.7533,0.853,861,54,,0.369,0.108
106,House,29316,71,30,CA,100,0.46294602,1,"BECERRA, Xavier",B000287,1958,,-0.512,-0.283,-146.72845,0.8303,789,64,,-0.469,-0.215
106,House,29317,71,33,CA,100,0.473413379,1,"ROYBAL-ALLARD, Lucille",R000486,1941,,-0.47,-0.186,-147.73351,0.83907,842,53,,-0.473,-0.247
106,House,29320,71,38,CA,200,0.584731544,1,"HORN, John Stephen (Steve)",H000789,1931,2011,0.167,-0.651,-224.48484,0.771,864,102,,0.149,-0.663
106,House,29321,71,39,CA,200,0.411462789,1,"ROYCE, Edward Randall",R000487,1951,,0.657,-0.353,-211.33878,0.77803,842,92,,0.729,-0.385
106,House,29323,71,43,CA,200,0.488588335,1,"CALVERT, Ken",C000059,1953,,0.349,0.22,-144.81569,0.84519,861,54,,0.331,0.05
106,House,29325,71,50,CA,100,0.394463668,1,"FILNER, Bob",F000116,1942,,-0.652,0.002,-155.75347,0.828,827,61,,-0.699,0.169
106,House,29504,71,16,CA,100,0.497769848,1,"LOFGREN, Zoe",L000397,1947,,-0.402,-0.446,-228.60978,0.75009,795,101,,-0.406,-0.571
106,House,29505,71,19,CA,200,0.448186528,1,"RADANOVICH, George P.",R000004,1955,,0.484,0.18,-144.08034,0.842,835,59,,0.487,0.215
106,House,29508,71,49,CA,200,0.548358474,1,"BILBRAY, Brian P.",B000461,1951,,0.392,-0.376,-448.49372,0.573,805,203,,0.307,-0.635
106,House,29586,71,37,CA,100,0.480172414,1,"MILLENDER-McDONALD, Juanita",M000714,1938,2007,-0.438,-0.16,-118.28959,0.868,833,35,,-0.436,-0.172
106,House,29705,71,10,CA,100,0.53327787,1,"TAUSCHER, Ellen O'Kane",T000057,1951,,-0.308,-0.169,-229.52938,0.768,868,105,,-0.276,-0.122
106,House,29707,71,24,CA,100,0.513289037,1,"SHERMAN, Brad",S000344,1954,,-0.342,-0.148,-196.3141,0.79758,868,83,,-0.336,-0.22
106,House,29708,71,27,CA,200,0.470639033,1,"ROGAN, James E.",R000386,1957,,0.475,-0.088,-266.51467,0.726,832,111,,0.473,-0.232
106,House,29709,71,46,CA,100,0.493965517,1,"SANCHEZ, Loretta",S000030,1960,,-0.367,0.025,-203.1561,0.786,843,83,,-0.361,-0.023
106,House,29774,71,22,CA,100,0.513656388,1,"CAPPS, Lois",C001036,1938,,-0.389,-0.227,-184.58256,0.801,830,87,,-0.309,-0.131
106,House,29775,71,44,CA,200,0.511168385,1,"BONO, Mary",B001228,1961,,0.353,-0.218,-197.49036,0.79,840,94,,0.299,-0.172
106,House,29778,71,9,CA,100,0.406223717,1,"LEE, Barbara",L000551,1946,,-0.683,-0.588,-155.67783,0.83459,861,56,,-0.679,-0.734
106,House,29901,71,1,CA,100,0.480099502,1,"THOMPSON, Michael",T000460,1951,,-0.395,0.065,-322.77783,0.69033,871,150,,-0.404,0.328
106,House,29902,71,3,CA,200,0.52213868,1,"OSE, Doug",O000164,1955,,0.289,-0.316,-221.80607,0.773,862,100,,0.276,-0.285
106,House,29903,71,34,CA,100,0.494889267,1,"NAPOLITANO, Grace Flores",N000179,1936,,-0.448,-0.249,-178.91671,0.81039,851,63,,-0.377,-0.082
106,House,29904,71,36,CA,200,0.557264957,1,"KUYKENDALL, Steven T.",K000357,1947,,0.219,-0.462,-182.42853,0.805,842,71,,0.22,-0.464
106,House,29905,71,41,CA,200,0.443307758,1,"MILLER, Gary G.",M001139,1948,,0.478,0.222,-156.73057,0.833,856,62,,0.531,-0.019
106,House,29942,71,42,CA,100,0.56993007,2,"BACA, Joe",B001234,1947,,-0.349,0.292,-106.73248,0.764,397,43,,-0.266,0.409
106,House,94879,71,31,CA,200,0.546153846,1,"MARTÍNEZ, Matthew G.",M000206,1929,2011,0.371,-0.107,-6.70122,0.912,73,1,,0.357,-0.032
106,House,15419,62,5,CO,200,0.426116838,1,"HEFLEY, Joel M.",H000444,1935,,0.591,0.13,-336.04992,0.67,840,153,,0.69,0.204
106,House,29326,62,3,CO,200,0.455729167,1,"McINNIS, Scott",M000477,1953,,0.391,-0.083,-208.76296,0.778,830,87,,0.459,-0.179
106,House,29710,62,1,CO,100,0.472508591,1,"DeGETTE, Diana",D000197,1957,,-0.432,-0.313,-165.67088,0.82139,842,67,,-0.436,-0.462
106,House,29711,62,4,CO,200,0.407917384,1,"SCHAFFER, Robert W.",S000112,1962,,0.638,0.77,-338.66168,0.672,851,157,,0.846,0.532
106,House,29906,62,2,CO,100,0.467782427,1,"UDALL, Mark",U000038,1950,,-0.353,0.049,-248.50087,0.749,861,108,,-0.438,-0.09
106,House,29907,62,6,CO,200,0.414654455,1,"TANCREDO, Thomas G.",T000458,1945,,0.75,-0.022,-237.61298,0.752,834,112,,0.689,-0.175
106,House,14825,1,2,CT,100,0.462256149,1,"GEJDENSON, Samuel",G000120,1948,,-0.416,-0.486,-187.85971,0.803,854,81,,-0.425,-0.17
106,House,15028,1,6,CT,200,0.568357696,1,"JOHNSON, Nancy Lee",J000163,1935,,0.122,-0.513,-219.2016,0.772,849,91,,0.17,-0.748
106,House,15449,1,4,CT,200,0.54005168,1,"SHAYS, Christopher H.",S001144,1945,,0.129,-0.992,-260.7195,0.732,835,115,,0.239,-0.971
106,House,29109,1,3,CT,100,0.470881864,1,"DeLAURO, Rosa L.",D000216,1943,,-0.416,-0.118,-134.11776,0.85729,871,45,,-0.421,-0.144
106,House,29712,1,5,CT,100,0.545377439,1,"MALONEY, James H.",M000090,1948,,-0.244,-0.053,-308.45935,0.697,856,136,,-0.248,-0.059
106,House,29908,1,1,CT,100,0.491873396,1,"LARSON, John B.",L000557,1948,,-0.397,-0.051,-166.25554,0.82291,853,60,,-0.367,-0.132
106,House,29327,11,1,DE,200,0.55527847,1,"CASTLE, Michael Newbold",C000243,1939,,0.229,-0.7,-215.30033,0.781,869,96,,0.226,-0.775
106,House,13047,43,10,FL,200,0.513656388,1,"YOUNG, Charles William (Bill)",Y000031,1930,2013,0.325,-0.112,-153.16624,0.829,818,57,,0.279,0.034
106,House,14842,43,8,FL,200,0.504415011,1,"McCOLLUM, Ira William, Jr. (Bill)",M000350,1944,,0.377,-0.101,-126.8454,0.824,654,44,,0.314,-0.153
106,House,14860,43,22,FL,200,0.528755365,1,"SHAW, Eugene Clay, Jr.",S000303,1939,2013,0.3,-0.142,-166.57735,0.818,831,69,,0.294,-0.341
106,House,15006,43,9,FL,200,0.49539749,1,"BILIRAKIS, Michael",B000463,1930,,0.382,-0.219,-169.36189,0.822,864,71,,0.302,0.082
106,House,15605,43,14,FL,200,0.471226022,1,"GOSS, Porter J.",G000336,1938,,0.421,-0.394,-170.03509,0.821,864,68,,0.429,-0.267
106,House,15627,43,6,FL,200,0.439228835,1,"STEARNS, Clifford Bundy",S000822,1941,,0.554,-0.075,-199.35466,0.792,857,85,,0.6,-0.004
106,House,15634,43,18,FL,200,0.527802295,1,"ROS-LEHTINEN, Ileana",R000435,1952,,0.244,-0.225,-182.64438,0.79945,816,72,,0.257,-0.214
106,House,29328,43,3,FL,100,0.486073675,1,"BROWN, Corrine",B000911,1946,,-0.429,0.192,-166.21049,0.817,822,57,,-0.394,0.049
106,House,29329,43,4,FL,200,0.494699647,1,"FOWLER, Tillie Kidd",F000328,1942,2005,0.329,-0.209,-158.87108,0.823,817,65,,0.348,-0.179
106,House,29330,43,5,FL,100,0.518360376,1,"THURMAN, Karen L.",T000253,1951,,-0.304,0.273,-213.61034,0.775,839,89,,-0.353,0.213
106,House,29331,43,7,FL,200,0.470338983,1,"MICA, John L.",M000689,1943,,0.453,0.137,-175.00803,0.814,851,74,,0.419,-0.026
106,House,29332,43,12,FL,200,0.480672269,1,"CANADY, Charles Terrance",C000107,1954,,0.382,0.031,-145.90836,0.843,857,52,,0.37,0.064
106,House,29333,43,13,FL,200,0.475949367,1,"MILLER, Daniel",M000720,1942,,0.453,-0.494,-196.06716,0.794,851,87,,0.49,-0.537
106,House,29334,43,17,FL,100,0.475468332,1,"MEEK, Carrie P.",M000628,1926,,-0.483,0.12,-186.21945,0.794,809,71,,-0.474,-0.012
106,House,29335,43,20,FL,100,0.510513036,1,"DEUTSCH, Peter R.",D000275,1957,,-0.324,-0.115,-226.72611,0.768,860,102,,-0.327,-0.131
106,House,29336,43,21,FL,200,0.536815068,1,"DIAZ-BALART, Lincoln",D000299,1954,,0.243,-0.105,-209.46652,0.781,846,87,,0.23,-0.145
106,House,29337,43,23,FL,100,0.426363636,1,"HASTINGS, Alcee Lamar",H000324,1936,,-0.564,0.157,-168.52155,0.80833,792,65,,-0.579,0.18
106,House,29509,43,15,FL,200,0.466610313,1,"WELDON, David Joseph",W000267,1953,,0.471,0.146,-158.14206,0.831,852,51,,0.457,0.054
106,House,29510,43,16,FL,200,0.547122602,1,"FOLEY, Mark A.",F000238,1954,,0.311,-0.381,-217.0885,0.778,863,99,,0.241,-0.429
106,House,29713,43,2,FL,100,0.61512605,1,"BOYD, F. Allen, Jr.",B000716,1945,,-0.181,0.414,-288.77641,0.713,854,140,,-0.169,0.359
106,House,29714,43,11,FL,100,0.556492411,1,"DAVIS, Jim",D000114,1957,,-0.278,0.025,-218.60968,0.775,856,97,,-0.266,0.104
106,House,29715,43,19,FL,100,0.496953873,1,"WEXLER, Robert",W000314,1961,,-0.392,-0.193,-169.31538,0.816,831,69,,-0.372,-0.196
106,House,39508,43,1,FL,200,0.463514902,1,"SCARBOROUGH, Charles Joseph",S000106,1963,,0.672,-0.433,-242.72762,0.707,699,107,,0.535,-0.411
106,House,15431,44,5,GA,100,0.430060817,1,"LEWIS, John R.",L000287,1940,,-0.589,-0.221,-157.80625,0.82761,834,77,,-0.566,-0.156
106,House,29338,44,1,GA,200,0.438687392,1,"KINGSTON, Jack",K000220,1955,,0.54,0.302,-189.74017,0.798,842,92,,0.522,0.144
106,House,29339,44,2,GA,100,0.617977528,1,"BISHOP, Sanford Dixon, Jr.",B000490,1947,,-0.282,0.463,-280.95169,0.71486,837,114,,-0.187,0.365
106,House,29340,44,3,GA,200,0.433447099,1,"COLLINS, Michael Allen (Mac)",C000640,1944,,0.536,0.324,-166.21418,0.822,846,70,,0.574,0.148
106,House,29341,44,11,GA,200,0.449618967,1,"LINDER, John Elmer",L000321,1942,,0.559,-0.008,-161.13737,0.827,846,67,,0.536,-0.111
106,House,29344,44,4,GA,100,0.432900433,1,"McKINNEY, Cynthia Ann",M000523,1955,,-0.533,-0.583,-251.3641,0.742,844,111,,-0.543,-0.758
106,House,29511,44,7,GA,200,0.434369603,1,"BARR, Bob",B000169,1948,,0.632,0.218,-210.19086,0.779,843,87,,0.639,0.253
106,House,29512,44,8,GA,200,0.467005076,1,"CHAMBLISS, Saxby",C000286,1943,,0.423,0.205,-138.85637,0.851,859,62,,0.356,0.268
106,House,29513,44,10,GA,200,0.452173913,1,"NORWOOD, Charles W., Jr.",N000159,1941,2007,0.533,0.469,-163.91778,0.822,838,68,,0.43,0.371
106,House,29909,44,6,GA,200,0.504295533,2,"ISAKSON, Johnny",I000055,1944,,0.402,-0.011,-184.58712,0.80377,845,72,,0.3,-0.158
106,House,99342,44,9,GA,200,0.466836735,1,"DEAL, John Nathan",D000168,1942,,0.581,0.139,-205.57462,0.787,857,89,,0.418,0.06
106,House,10757,82,2,HI,100,0.477637131,1,"MINK, Patsy Takemoto",M000797,1927,2002,-0.513,-0.067,-249.95751,0.749,864,99,,-0.431,-0.197
106,House,15245,82,1,HI,100,0.497404844,1,"ABERCROMBIE, Neil",A000014,1938,,-0.432,-0.026,-264.58433,0.731,845,98,,-0.343,-0.199
106,House,29514,63,1,ID,200,0.401913876,1,"CHENOWETH-HAGE, Helen P.",C000345,1938,2006,0.797,0.526,-238.63046,0.726,746,111,,0.872,0.49
106,House,29910,63,2,ID,200,0.484570475,1,"SIMPSON, Michael K.",S001148,1950,,0.297,0.285,-174.26711,0.81638,859,71,,0.386,0.061
106,House,12041,21,8,IL,200,0.413886384,1,"CRANE, Philip Miller",C000873,1930,2014,0.739,0.023,-243.97476,0.736,795,117,,0.692,-0.188
106,House,14239,21,6,IL,200,0.50296359,1,"HYDE, Henry John",H001022,1924,2007,0.312,-0.18,-186.36494,0.802,845,83,,0.324,-0.167
106,House,14677,21,10,IL,200,0.58961039,1,"PORTER, John Edward",P000444,1935,,0.217,-0.604,-254.07568,0.736,828,112,,0.133,-0.825
106,House,15023,21,17,IL,100,0.471872376,1,"EVANS, Lane Allen",E000250,1951,2014,-0.454,-0.181,-207.17945,0.787,864,87,,-0.439,-0.026
106,House,15036,21,3,IL,100,0.598731884,1,"LIPINSKI, William Oliver",L000342,1937,,-0.176,0.3,-354.54597,0.642,801,160,,-0.199,0.33
106,House,15417,21,14,IL,200,0.5,1,"HASTERT, John Dennis",H000323,1942,,0.443,-0.122,-23.25587,0.898,217,9,,0.434,-0.143
106,House,15453,21,12,IL,100,0.520304569,1,"COSTELLO, Jerry Francis",C000794,1949,,-0.317,0.657,-330.92036,0.679,855,182,,-0.366,0.833
106,House,29115,21,15,IL,200,0.483304042,1,"EWING, Thomas W.",E000282,1935,,0.361,-0.094,-171.0891,0.813,824,78,,0.372,-0.208
106,House,29346,21,1,IL,100,0.434285714,1,"RUSH, Bobby L.",R000515,1946,,-0.478,-0.203,-131.77861,0.84363,775,48,,-0.507,-0.35
106,House,29348,21,4,IL,100,0.425297892,1,"GUTIÉRREZ, Luis V.",G000535,1953,,-0.487,-0.26,-225.19273,0.75545,803,98,,-0.529,-0.07
106,House,29349,21,16,IL,200,0.414345992,1,"MANZULLO, Donald A.",M001138,1944,,0.51,0,-242.25517,0.754,858,106,,0.625,-0.105
106,House,29516,21,11,IL,200,0.5,1,"WELLER, Gerald C. (Jerry)",W000273,1957,,0.288,0.2,-373.9438,0.644,850,148,,0.356,-0.142
106,House,29517,21,18,IL,200,0.490709459,1,"LaHOOD, Ray H.",L000552,1945,,0.246,-0.076,-241.40749,0.755,857,112,,0.293,-0.194
106,House,29585,21,2,IL,100,0.428453267,1,"JACKSON, Jesse L., Jr.",J000283,1965,,-0.538,-0.513,-175.31476,0.818,873,73,,-0.627,-0.779
106,House,29716,21,5,IL,100,0.511304348,1,"BLAGOJEVICH, Rod R.",B000518,1956,,-0.317,-0.188,-205.449,0.782,835,94,,-0.316,-0.256
106,House,29717,21,7,IL,100,0.435875217,1,"DAVIS, Danny K.",D000096,1941,,-0.486,-0.263,-140.31045,0.84566,837,56,,-0.536,-0.501
106,House,29718,21,20,IL,200,0.470978441,1,"SHIMKUS, John M.",S000364,1958,,0.375,0.153,-173.1749,0.81969,871,68,,0.342,0.158
106,House,29911,21,9,IL,100,0.44,1,"SCHAKOWSKY, Janice D.",S001145,1944,,-0.606,-0.269,-169.08528,0.81845,844,60,,-0.531,-0.473
106,House,29912,21,13,IL,200,0.521991701,1,"BIGGERT, Judy Borg",B001232,1937,,0.323,-0.372,-224.97909,0.772,870,123,,0.327,-0.598
106,House,29913,21,19,IL,100,0.574875208,1,"PHELPS, David Dwain",P000584,1947,,-0.207,0.715,-310.97656,0.699,870,137,,-0.239,0.622
106,House,15014,22,6,IN,200,0.440246046,1,"BURTON, Danny Lee",B001149,1938,,0.585,-0.026,-152.43298,0.829,811,64,,0.583,0.211
106,House,15124,22,1,IN,100,0.462192014,1,"VISCLOSKY, Peter",V000108,1949,,-0.402,0.244,-331.54008,0.67795,853,163,,-0.51,0.574
106,House,29117,22,3,IN,100,0.608221477,1,"ROEMER, Timothy John",R000385,1956,,-0.165,0.229,-319.12318,0.689,858,142,,-0.155,0.213
106,House,29350,22,5,IN,200,0.45877193,1,"BUYER, Stephen Earle",B001203,1958,,0.435,0.192,-162.63894,0.823,834,76,,0.43,0.085
106,House,29518,22,2,IN,200,0.430260047,1,"McINTOSH, David Martin",M000481,1958,,0.576,0.008,-170.06858,0.759,617,59,,0.467,-0.006
106,House,29519,22,4,IN,200,0.451030928,1,"SOUDER, Mark Edward",S001143,1950,,0.435,-0.011,-212.63692,0.78,857,100,,0.464,-0.053
106,House,29520,22,8,IN,200,0.41014975,1,"HOSTETTLER, John Nathan",H000807,1961,,0.705,0.077,-245.1373,0.753,863,101,,0.772,0.01
106,House,29719,22,7,IN,200,0.469557965,1,"PEASE, Edward Allan",P000171,1951,,0.413,-0.129,-207.12012,0.788,871,94,,0.442,-0.214
106,House,29720,22,10,IN,100,0.440073193,1,"CARSON, Julia May",C000191,1938,2007,-0.464,-0.156,-154.40016,0.824,797,66,,-0.467,-0.248
106,House,29914,22,9,IN,100,0.565436242,1,"HILL, Baron P.",H001030,1953,,-0.121,0.137,-357.17093,0.66,861,174,,-0.241,0.339
106,House,14432,31,1,IA,200,0.562869198,1,"LEACH, James Albert Smith",L000169,1942,,0.141,-0.79,-214.53417,0.777,852,105,,0.168,-0.576
106,House,29118,31,2,IA,200,0.466159052,1,"NUSSLE, James Allen",N000172,1960,,0.417,-0.178,-216.27759,0.778,863,102,,0.382,-0.141
106,House,29521,31,4,IA,200,0.539586919,1,"GANSKE, Greg",G000041,1949,,0.239,-0.3,-323.78322,0.679,837,141,,0.167,-0.305
106,House,29522,31,5,IA,200,0.461214165,1,"LATHAM, Thomas",L000111,1948,,0.302,0.308,-209.69959,0.782,854,89,,0.399,0.033
106,House,29721,31,3,IA,100,0.607263514,1,"BOSWELL, Leonard L.",B000652,1934,,-0.238,0.289,-300.42222,0.704,857,139,,-0.181,0.265
106,House,29524,32,4,KS,200,0.439252336,1,"TIAHRT, Todd",T000260,1951,,0.449,0.341,-177.54958,0.812,853,78,,0.566,0.277
106,House,29722,32,1,KS,200,0.463192721,1,"MORAN, Jerry",M000934,1954,,0.415,0.206,-330.13281,0.68542,874,147,,0.429,0.345
106,House,29723,32,2,KS,200,0.41962775,1,"RYUN, Jim",R000566,1947,,0.547,0.267,-133.24791,0.857,862,51,,0.577,0.173
106,House,29915,32,3,KS,100,0.554903604,1,"MOORE, Dennis",M001140,1945,,-0.267,0.159,-294.31294,0.713,869,136,,-0.234,0.033
106,House,14854,51,5,KY,200,0.48441449,1,"ROGERS, Harold Dallas (Hal)",R000395,1937,,0.337,0.11,-139.42483,0.85113,865,54,,0.313,0.296
106,House,29352,51,2,KY,200,0.468049793,1,"LEWIS, Ron",L000293,1946,,0.418,0.417,-120.96491,0.87,871,42,,0.391,0.431
106,House,29525,51,1,KY,200,0.496627319,1,"WHITFIELD, Wayne Edward (Ed)",W000413,1943,,0.303,0.182,-163.97667,0.825,850,67,,0.312,0.078
106,House,29725,51,3,KY,200,0.505439331,1,"NORTHUP, Anne Meagher",N000143,1948,,0.335,-0.035,-154.67229,0.836,866,66,,0.321,-0.134
106,House,29916,51,4,KY,100,0.700996678,1,"LUCAS, Ken",L000558,1933,,-0.058,0.721,-249.23277,0.751,871,102,,-0.067,0.744
106,House,29917,51,6,KY,200,0.486509275,1,"FLETCHER, Ernest L.",F000441,1952,,0.285,0.273,-135.76121,0.854,861,47,,0.295,0.249
106,House,14469,45,1,LA,200,0.35,1,"LIVINGSTON, Robert Linlithgow, Jr.",L000371,1943,,0.326,0.109,,,,,,0.349,0.227
106,House,15401,45,6,LA,200,0.480653482,1,"BAKER, Richard Hugh",B000072,1948,,0.423,0.022,-156.91674,0.83,843,72,,0.349,0.103
106,House,15451,45,4,LA,200,0.484615385,1,"McCRERY, James O., III",M000388,1949,,0.362,0.08,-177.09438,0.81,841,69,,0.348,0.013
106,House,29120,45,2,LA,100,0.515210991,1,"JEFFERSON, William Jennings",J000070,1947,,-0.424,0.242,-169.69362,0.795,740,61,,-0.374,0.156
106,House,29726,45,5,LA,200,0.525773196,1,"COOKSEY, John",C000735,1941,,0.334,0.014,-215.26961,0.757,774,83,,0.263,-0.099
