congress,chamber,icpsr,state_icpsr,district_code,state_abbrev,party_code,occupancy,last_means,bioname,bioguide_id,born,died,nominate_dim1,nominate_dim2,nominate_log_likelihood,nominate_geo_mean_probability,nominate_number_of_votes,nominate_number_of_errors,conditional,nokken_poole_dim1,nokken_poole_dim2
107,House,29566,48,3,SC,200,0,1,"GRAHAM, Lindsey O.",G000359,1955,,0.406,-0.168,-142.40121,0.80776,667,54,,0.276,0.03
107,House,29936,48,4,SC,200,0,1,"DeMINT, James W.",D000595,1951,,0.7,-0.102,-98.30651,0.865,678,33,,0.578,-0.036
107,House,39301,48,6,SC,100,0,1,"CLYBURN, James Enos",C000537,1940,,-0.464,0.255,-177.81167,0.76812,674,72,,-0.392,0.103
107,House,29754,37,1,SD,200,0,1,"THUNE, John",T000250,1961,,0.41,0.136,-184.02681,0.76106,674,69,,0.205,0.038
107,House,15100,54,6,TN,100,0,1,"GORDON, Barton Jennings",G000309,1949,,-0.204,0.286,-178.62592,0.757,642,75,,-0.174,0.235
107,House,15450,54,5,TN,100,0,1,"CLEMENT, Robert Nelson",C000503,1943,,-0.216,0.327,-167.23595,0.767,631,70,,-0.204,0.334
107,House,15455,54,2,TN,200,0,1,"DUNCAN, John J., Jr.",D000533,1947,,0.604,-0.476,-243.98582,0.6974,677,100,,0.729,0.041
107,House,15628,54,8,TN,100,0,1,"TANNER, John S.",T000038,1944,,-0.182,0.648,-237.80512,0.696,656,112,,-0.199,0.73
107,House,29567,54,3,TN,200,0,1,"WAMP, Zachary Paul",W000119,1957,,0.428,0.072,-153.31444,0.796,673,63,,0.328,0.0
107,House,29568,54,4,TN,200,0,1,"HILLEARY, Van",H000615,1959,,0.543,0.449,-112.24857,0.831,607,54,,0.422,0.437
107,House,29569,54,7,TN,200,0,1,"BRYANT, Ed",B000996,1948,,0.442,0.25,-68.674,0.901,661,23,,0.426,0.188
107,House,29755,54,1,TN,200,0,1,"JENKINS, William Lewis",J000082,1936,,0.396,0.349,-80.59628,0.885,660,35,,0.386,0.284
107,House,29756,54,9,TN,100,0,1,"FORD, Harold, Jr.",F000262,1970,,-0.359,0.311,-166.88643,0.774,650,70,,-0.314,0.221
107,House,14290,49,14,TX,200,0,1,"PAUL, Ronald Ernest",P000583,1935,,0.863,-0.505,-406.06191,0.536,651,152,,0.935,-0.354
107,House,14626,49,24,TX,100,0,1,"FROST, Jonas Martin",F000392,1942,,-0.316,0.354,-165.09801,0.779,660,65,,-0.305,0.098
107,House,14664,49,17,TX,100,0,1,"STENHOLM, Charles Walter",S000851,1938,,0.019,1.0,-322.6058,0.62,674,152,,-0.111,0.994
107,House,14828,49,4,TX,100,0,1,"HALL, Ralph Moody",H000067,1923,,0.096,0.995,-228.41213,0.714,678,105,,0.115,0.993
107,House,15049,49,27,TX,100,0,1,"ORTIZ, Solomon P.",O000107,1937,,-0.272,0.712,-178.70636,0.761,653,64,,-0.22,0.452
107,House,15085,49,6,TX,200,0,1,"BARTON, Joe Linus",B000213,1949,,0.528,0.047,-86.8778,0.87269,638,32,,0.535,0.098
107,House,15093,49,19,TX,200,0,1,"COMBEST, Larry Ed",C000653,1945,,0.458,0.555,-75.30287,0.884,611,22,,0.42,0.301
107,House,15094,49,22,TX,200,0,1,"DeLAY, Thomas Dale",D000217,1947,,0.593,0.059,-72.49589,0.895,653,31,,0.541,-0.087
107,House,15125,49,26,TX,200,0,1,"ARMEY, Richard Keith",A000217,1940,,0.635,-0.089,-74.858,0.893,664,24,,0.519,-0.078
107,House,15445,49,21,TX,200,0,1,"SMITH, Lamar Seeligson",S000583,1947,,0.425,0.061,-52.51844,0.92169,644,9,,0.365,0.068
107,House,20139,49,7,TX,200,0,1,"CULBERSON, John",C001048,1956,,0.503,0.366,-94.97696,0.86653,663,42,,0.625,0.045
107,House,29143,49,3,TX,200,0,1,"JOHNSON, Sam",J000174,1930,,0.61,0.277,-95.43067,0.86519,659,32,,0.598,0.3
107,House,29144,49,11,TX,100,0,1,"EDWARDS, Thomas Chester (Chet)",E000063,1951,,-0.226,0.5,-183.46326,0.76,669,82,,-0.219,0.3
107,House,29571,49,10,TX,100,0,1,"DOGGETT, Lloyd Alton, II",D000399,1946,,-0.403,-0.314,-233.44268,0.70835,677,94,,-0.502,-0.308
107,House,29572,49,13,TX,200,0,1,"THORNBERRY, William McClellan (Mac)",T000238,1958,,0.525,0.31,-95.87099,0.86741,674,34,,0.479,0.119
107,House,29573,49,18,TX,100,0,1,"JACKSON LEE, Sheila",J000032,1950,,-0.46,0.128,-156.17091,0.78815,656,63,,-0.441,0.032
107,House,29574,49,25,TX,100,0,1,"BENTSEN, Kenneth E., Jr.",B000400,1959,,-0.292,0.116,-168.33853,0.774,656,64,,-0.274,0.089
107,House,29757,49,1,TX,100,0,1,"SANDLIN, Max A.",S000044,1952,,-0.25,0.546,-210.75298,0.731,673,101,,-0.282,0.407
107,House,29758,49,2,TX,100,0,1,"TURNER, Jim",T000424,1946,,-0.185,0.606,-199.88918,0.744,677,84,,-0.188,0.551
107,House,29759,49,5,TX,200,0,1,"SESSIONS, Pete",S000250,1955,,0.585,0.174,-77.4262,0.88978,663,27,,0.582,0.256
107,House,29760,49,8,TX,200,0,1,"BRADY, Kevin Patrick",B000755,1955,,0.524,0.216,-69.77108,0.89896,655,23,,0.462,0.132
107,House,29761,49,9,TX,100,0,1,"LAMPSON, Nicholas V.",L000043,1945,,-0.179,0.186,-200.34242,0.734,649,87,,-0.306,0.247
107,House,29762,49,12,TX,200,0,1,"GRANGER, Kay",G000377,1943,,0.397,0.241,-91.41475,0.87138,664,22,,0.329,-0.054
107,House,29763,49,15,TX,100,0,1,"HINOJOSA, Rubén",H000636,1940,,-0.34,0.235,-140.5297,0.799,625,51,,-0.298,0.023
107,House,29764,49,16,TX,100,0,1,"REYES, Silvestre",R000170,1944,,-0.321,0.304,-147.76778,0.786,614,61,,-0.286,0.271
107,House,29771,49,28,TX,100,0,1,"RODRIGUEZ, Ciro D.",R000568,1946,,-0.349,0.238,-149.66396,0.799,666,55,,-0.372,0.053
107,House,29943,49,20,TX,100,0,1,"GONZALEZ, Charles A.",G000544,1945,,-0.347,0.262,-150.53407,0.796,661,60,,-0.35,0.035
107,House,39302,49,23,TX,200,0,1,"BONILLA, Henry",B000617,1954,,0.4,0.136,-81.25624,0.886,669,28,,0.42,0.199
107,House,39304,49,29,TX,100,0,1,"GREEN, Raymond Eugene (Gene)",G000410,1947,,-0.324,0.453,-217.28437,0.72408,673,94,,-0.317,0.377
107,House,39305,49,30,TX,100,0,1,"JOHNSON, Eddie Bernice",J000126,1935,,-0.485,0.203,-173.46291,0.76734,655,71,,-0.451,0.202
107,House,14829,67,1,UT,200,0,1,"HANSEN, James Vear",H000172,1932,,0.496,0.143,-72.9239,0.893,647,26,,0.419,0.21
107,House,20140,67,2,UT,100,0,1,"MATHESON, James David (Jim)",M001142,1960,,-0.115,0.546,-264.08411,0.678,679,122,,-0.194,0.259
107,House,29766,67,3,UT,200,0,1,"CANNON, Christopher B.",C000116,1950,,0.596,0.017,-94.68778,0.861,634,32,,0.539,-0.018
107,House,29147,6,1,VT,328,0,1,"SANDERS, Bernard",S000033,1941,,-0.527,-0.379,-134.65527,0.81392,654,47,,-0.542,-0.393
107,House,14869,40,10,VA,200,0,1,"WOLF, Frank Rudolph",W000672,1939,,0.284,-0.213,-96.57803,0.866,673,46,,0.255,-0.097
107,House,15010,40,9,VA,100,0,1,"BOUCHER, Frederick C.",B000657,1946,,-0.265,0.189,-189.01964,0.746,644,70,,-0.264,0.076
107,House,15060,40,4,VA,100,1,1,"SISISKY, Norman",S000453,1927,2001.0,-0.122,0.453,,,,,,-0.157,0.988
107,House,20141,40,1,VA,200,0,1,"DAVIS, Jo Ann",D000597,1950,2007.0,0.426,0.173,-125.65952,0.83,676,58,,0.464,0.039
107,House,20142,40,2,VA,200,0,1,"SCHROCK, Edward",S001151,1941,,0.451,0.032,-58.6519,0.916,667,21,,0.412,-0.031
107,House,20143,40,4,VA,200,2,2,"FORBES, J. Randy",F000445,1952,,0.407,0.218,-65.59748,0.89,563,23,,0.431,0.079
107,House,20144,40,7,VA,200,0,1,"CANTOR, Eric",C001046,1963,,0.518,0.191,-75.40312,0.894,675,34,,0.538,-0.018
107,House,29149,40,8,VA,100,0,1,"MORAN, James P.",M000933,1945,,-0.302,-0.203,-202.13554,0.734,655,91,,-0.275,-0.344
107,House,29576,40,11,VA,200,0,1,"DAVIS, Thomas M., III",D000136,1949,,0.282,-0.404,-106.17574,0.851,659,37,,0.337,-0.446
107,House,39307,40,3,VA,100,0,1,"SCOTT, Robert C.",S000185,1947,,-0.45,0.016,-165.01161,0.78256,673,72,,-0.453,-0.006
107,House,39308,40,6,VA,200,0,1,"GOODLATTE, Robert William",G000289,1952,,0.496,-0.002,-103.01189,0.85885,677,42,,0.581,0.162
107,House,89767,40,5,VA,200,0,1,"GOODE, Virgil H., Jr.",G000280,1946,,0.439,0.633,-8.25062,0.889,70,5,,0.908,-0.418
107,House,99767,40,5,VA,328,0,1,"GOODE, Virgil H., Jr.",G000280,1946,,0.583,0.541,-150.97984,0.779,606,63,,0.654,0.524
107,House,14413,73,6,WA,100,0,1,"DICKS, Norman DeValois",D000327,1940,,-0.312,0.11,-188.64822,0.752,663,74,,-0.291,-0.085
107,House,15613,73,7,WA,100,0,1,"McDERMOTT, James A.",M000404,1936,,-0.666,-0.197,-151.37168,0.791,644,72,,-0.749,-0.069
107,House,20145,73,2,WA,100,0,1,"LARSEN, Richard Ray (Rick)",L000560,1965,,-0.364,0.19,-265.21822,0.6739,672,131,,-0.355,0.556
107,House,29580,73,4,WA,200,0,1,"HASTINGS, Richard Norman (Doc)",H000329,1941,,0.416,0.411,-61.94287,0.911,663,21,,0.407,0.11
107,House,29581,73,5,WA,200,0,1,"NETHERCUTT, George R., Jr.",N000051,1944,,0.357,0.08,-70.39873,0.897,650,27,,0.374,0.068
107,House,29768,73,9,WA,100,0,1,"SMITH, Adam",S000510,1965,,-0.284,-0.161,-215.63414,0.7173,649,98,,-0.252,-0.153
107,House,29937,73,1,WA,100,0,1,"INSLEE, Jay Robert",I000026,1951,,-0.33,-0.194,-147.09732,0.804,673,62,,-0.388,-0.302
107,House,29938,73,3,WA,100,0,1,"BAIRD, Brian",B001229,1956,,-0.342,0.257,-249.83441,0.69,673,128,,-0.416,0.408
107,House,39312,73,8,WA,200,0,1,"DUNN, Jennifer Blackburn",D000549,1941,2007.0,0.384,-0.261,-81.55064,0.882,652,34,,0.364,-0.24
107,House,14448,56,3,WV,100,0,1,"RAHALL, Nick Joe, II",R000011,1949,,-0.306,0.45,-231.47542,0.708,670,97,,-0.319,0.31
107,House,15083,56,1,WV,100,0,1,"MOLLOHAN, Alan Bowlby",M000844,1943,,-0.292,0.657,-268.60437,0.664,657,109,,-0.22,0.427
107,House,20146,56,2,WV,200,0,1,"CAPITO, Shelley Moore",C001047,1953,,0.263,0.058,-106.56762,0.85495,680,43,,0.229,-0.122
107,House,12036,25,7,WI,100,0,1,"OBEY, David Ross",O000007,1938,,-0.45,-0.063,-186.42023,0.752,655,79,,-0.49,0.004
107,House,14657,25,9,WI,200,0,1,"SENSENBRENNER, Frank James, Jr.",S000244,1943,,0.638,-0.58,-151.25201,0.79845,672,82,,0.791,-0.577
107,House,14675,25,6,WI,200,0,1,"PETRI, Thomas Evert",P000265,1940,,0.379,-0.367,-241.83426,0.7,677,96,,0.538,-0.679
107,House,15082,25,4,WI,100,0,1,"KLECZKA, Gerald Daniel",K000259,1943,,-0.322,-0.093,-164.36477,0.782,667,63,,-0.384,-0.302
107,House,29769,25,3,WI,100,0,1,"KIND, Ron",K000188,1963,,-0.262,-0.081,-197.20352,0.74568,672,88,,-0.3,-0.24
107,House,29939,25,1,WI,200,0,1,"RYAN, Paul D.",R000570,1970,,0.556,-0.25,-122.57333,0.83074,661,56,,0.499,-0.299
107,House,29940,25,2,WI,100,0,1,"BALDWIN, Tammy",B001230,1962,,-0.495,-0.159,-156.97155,0.78946,664,78,,-0.57,-0.172
107,House,29941,25,8,WI,200,0,1,"GREEN, Mark",G000545,1960,,0.456,-0.294,-123.49722,0.834,679,58,,0.502,-0.329
107,House,39315,25,5,WI,100,0,1,"BARRETT, Thomas M.",B000177,1953,,-0.38,-0.507,-138.67879,0.807,647,60,,-0.426,-0.426
107,House,29584,68,1,WY,200,0,1,"CUBIN, Barbara L.",C000962,1946,,0.501,0.345,-70.43854,0.87,504,27,,0.555,0.115
