congress,chamber,rollnumber,icpsr,cast_code,prob
115,House,1034,20703,6,100
115,House,1035,20703,1,100
115,House,1036,20703,1,
115,House,1037,20703,1,
115,House,1038,20703,1,100
115,House,1039,20703,1,100
115,House,1040,20703,1,
115,House,1041,20703,1,
115,House,1042,20703,1,
115,House,1043,20703,1,99.9
115,House,1044,20703,1,100
115,House,1045,20703,1,
115,House,1046,20703,1,100
115,House,1047,20703,1,100
115,House,1048,20703,1,84.4
115,House,1049,20703,6,99.9
115,House,1050,20703,6,93.6
115,House,1051,20703,6,100
115,House,1052,20703,1,40.4
115,House,1053,20703,1,99.9
115,House,1054,20703,1,98.7
115,House,1055,20703,1,99.7
115,House,1056,20703,1,99.8
115,House,1057,20703,1,99.8
115,House,1058,20703,1,98.7
115,House,1059,20703,6,99.8
115,House,1060,20703,1,99.4
115,House,1061,20703,1,99.8
115,House,1062,20703,1,97.3
115,House,1063,20703,1,83.7
115,House,1064,20703,1,99.9
115,House,1065,20703,6,99.3
115,House,1066,20703,1,100
115,House,1067,20703,1,99.3
115,House,1068,20703,1,100
115,House,1069,20703,1,97.8
115,House,1070,20703,1,99.8
115,House,1071,20703,6,100
115,House,1072,20703,1,99.3
115,House,1073,20703,1,
115,House,1074,20703,1,
115,House,1075,20703,1,100
115,House,1076,20703,1,100
115,House,1077,20703,1,100
115,House,1078,20703,1,100
115,House,1079,20703,1,99.6
115,House,1080,20703,1,94.5
115,House,1081,20703,1,
115,House,1082,20703,6,100
115,House,1083,20703,1,100
115,House,1084,20703,1,100
115,House,1085,20703,1,100
115,House,1086,20703,1,99.9
115,House,1087,20703,6,100
115,House,1088,20703,1,99.8
115,House,1089,20703,1,100
115,House,1090,20703,1,100
115,House,1091,20703,6,100
115,House,1092,20703,1,
115,House,1093,20703,1,100
115,House,1094,20703,1,100
115,House,1095,20703,6,99.6
115,House,1096,20703,6,100
115,House,1097,20703,6,99.8
115,House,1098,20703,6,100
115,House,1099,20703,1,99.9
115,House,1100,20703,1,99.9
115,House,1101,20703,1,
115,House,1102,20703,1,
115,House,1103,20703,1,
115,House,1104,20703,1,100
115,House,1105,20703,1,
115,House,1106,20703,1,98.1
115,House,1107,20703,1,
115,House,1108,20703,1,
115,House,1109,20703,1,100
115,House,1110,20703,1,99.5
115,House,1111,20703,1,99.3
115,House,1112,20703,1,90.3
115,House,1113,20703,1,100
115,House,1114,20703,1,96
115,House,1115,20703,1,95.7
115,House,1116,20703,1,100
115,House,1117,20703,1,100
115,House,1118,20703,1,100
115,House,1119,20703,1,100
115,House,1120,20703,6,100
115,House,1121,20703,1,99.6
115,House,1122,20703,1,
115,House,1123,20703,1,
115,House,1124,20703,1,
115,House,1125,20703,1,98.4
115,House,1126,20703,1,
115,House,1127,20703,1,99.9
115,House,1128,20703,1,97.8
115,House,1129,20703,1,98.9
115,House,1130,20703,1,100
115,House,1131,20703,1,94.2
115,House,1132,20703,1,
115,House,1133,20703,1,
115,House,1134,20703,1,
115,House,1135,20703,1,99.3
115,House,1136,20703,1,
115,House,1137,20703,1,
115,House,1138,20703,1,100
115,House,1139,20703,1,98.4
115,House,1140,20703,1,60.8
115,House,1141,20703,1,96.9
115,House,1142,20703,1,
115,House,1143,20703,1,
115,House,1144,20703,1,
115,House,1145,20703,1,
115,House,1146,20703,1,
115,House,1147,20703,1,
115,House,1148,20703,1,98.2
115,House,1149,20703,1,98
115,House,1150,20703,1,
115,House,1151,20703,1,97.6
115,House,1152,20703,1,100
115,House,1153,20703,1,100
115,House,1154,20703,1,94
115,House,1155,20703,1,85.8
115,House,1156,20703,1,
115,House,1157,20703,1,
115,House,1158,20703,1,
115,House,1159,20703,1,
115,House,1160,20703,1,
115,House,1161,20703,1,
115,House,1162,20703,1,99.1
115,House,1163,20703,1,
115,House,1164,20703,1,
115,House,1165,20703,1,
115,House,1166,20703,1,98.6
115,House,1167,20703,1,
115,House,1168,20703,1,
115,House,1169,20703,1,
115,House,1170,20703,1,95.6
115,House,1171,20703,1,
115,House,1172,20703,1,
115,House,1173,20703,1,
115,House,1174,20703,1,100
115,House,1175,20703,1,100
115,House,1176,20703,1,100
115,House,1177,20703,1,99.9
115,House,1178,20703,1,
115,House,1179,20703,1,99.5
115,House,1180,20703,1,
115,House,1181,20703,1,
115,House,1182,20703,1,
115,House,1183,20703,1,
115,House,1184,20703,1,
115,House,1185,20703,1,
115,House,1186,20703,1,
115,House,1187,20703,1,
115,House,1188,20703,1,
115,House,1189,20703,1,
115,House,1190,20703,1,98.1
115,House,1191,20703,1,99.9
115,House,1192,20703,1,98.3
115,House,1193,20703,1,
115,House,1194,20703,1,
115,House,1195,20703,1,94.4
115,House,1196,20703,1,
115,House,1197,20703,1,
115,House,1198,20703,1,
115,House,1199,20703,1,99.5
115,House,1200,20703,1,99.8
115,House,1201,20703,1,99.7
115,House,1202,20703,1,
115,House,1203,20703,1,
115,House,1204,20703,1,80
115,House,1205,20703,1,98.9
115,House,1206,20703,1,97.5
115,House,1207,20703,1,91
