Name, State, District, allAverage, partisanAverage, billAverage,procedureAverage,resolutionAverage
MORAN; James P., VA, 8, 0.926829268292683, 0.866, 0.9074733096085409, 0.9341216216216216, 0.9316239316239316
DAVIS; Thomas M.; III, VA, 11, 0.9480752014324082, 0.9154639175257732, 0.986159169550173, 0.9135593220338983, 0.9873949579831933
GOODE; Virgil H.; Jr., VA, 5, 0.6776180698151951, 0.3125, 0.7982456140350878, 0.6342412451361867, 0.6551724137931034
SCOTT; Robert C., VA, 3, 0.9766397124887691, 0.96875, 0.9821428571428571, 0.9802306425041186, 0.9601769911504425
GOODLATTE; Robert William, VA, 6, 0.9651871192341166, 0.9922928709055877, 1.0, 0.9387096774193548, 0.9917355371900827
GOODE; Virgil H.; Jr., VA, 5, 0.9647266313932981, 0.9878048780487805, 0.9822485207100592, 0.9434628975265018, 0.991304347826087
DICKS; Norman DeValois, WA, 6, 0.9647577092511013, 0.9311023622047244, 0.9586206896551724, 0.9706362153344209, 0.9568965517241379
McDERMOTT; James A., WA, 7, 0.9643628509719222, 0.9865168539325843, 0.983739837398374, 0.9414225941422594, 0.995049504950495
METCALF; Jack, WA, 2, 0.9418931583880038, 0.937625754527163, 0.9723320158102767, 0.9092436974789916, 0.9954337899543378
HASTINGS; Richard Norman (Doc), WA, 4, 0.9810671256454389, 0.9981132075471698, 0.9965397923875432, 0.9666666666666667, 1.0
NETHERCUTT; George R.; Jr., WA, 5, 0.9742222222222222, 0.9780876494023905, 0.996415770609319, 0.954248366013072, 1.0
SMITH; Adam, WA, 9, 0.9246376811594202, 0.8616071428571429, 0.9260700389105059, 0.9105839416058394, 0.9565217391304348
INSLEE; Jay Robert, WA, 1, 0.9326424870466321, 0.8819047619047619, 0.9381443298969072, 0.919175911251981, 0.961864406779661
BAIRD; Brian, WA, 3, 0.9562043795620438, 0.9289827255278311, 0.9386281588447654, 0.958974358974359, 0.9700854700854701
DUNN; Jennifer Blackburn, WA, 8, 0.9654859218891917, 0.958, 0.9963898916967509, 0.9401993355481728, 0.9954954954954955
RAHALL; Nick Joe; II, WV, 3, 0.9262966333030027, 0.8609958506224067, 0.9335664335664335, 0.9172413793103448, 0.9399141630901288
WISE; Robert Ellsworth; Jr., WV, 2, 0.9180509413067552, 0.8459770114942529, 0.8995215311004785, 0.9250493096646942, 0.9197860962566845
MOLLOHAN; Alan Bowlby, WV, 1, 0.9126903553299492, 0.8114558472553699, 0.9204545454545454, 0.912109375, 0.9043062200956937
OBEY; David Ross, WI, 7, 0.9406392694063926, 0.9344894026974951, 0.9704797047970479, 0.9206611570247933, 0.958904109589041
SENSENBRENNER; Frank James; Jr., WI, 9, 0.9212233549582948, 0.9611650485436893, 0.9878542510121457, 0.8621848739495799, 1.0
PETRI; Thomas Evert, WI, 6, 0.9330985915492958, 0.9411764705882353, 0.993006993006993, 0.8790849673202614, 1.0
KLECZKA; Gerald Daniel, WI, 4, 0.9418502202643172, 0.9210019267822736, 0.9581881533101045, 0.926829268292683, 0.9613733905579399
KIND; Ron, WI, 3, 0.9236912156166814, 0.9, 0.9434628975265018, 0.9044481054365733, 0.9493670886075949
RYAN; Paul D., WI, 1, 0.9376623376623376, 0.9564393939393939, 0.9964788732394366, 0.8876582278481012, 1.0
BALDWIN; Tammy, WI, 2, 0.9603603603603603, 0.9768339768339769, 0.9818181818181818, 0.9388429752066115, 0.991304347826087
GREEN; Mark, WI, 8, 0.9525483304042179, 0.970703125, 0.993127147766323, 0.9150326797385621, 1.0
BARRETT; Thomas M., WI, 5, 0.9435127978817299, 0.9531835205992509, 0.9739776951672863, 0.9126984126984127, 0.9914529914529915
CUBIN; Barbara L., WY, 1, 0.970856102003643, 0.9845261121856866, 0.996078431372549, 0.9512987012987013, 0.9955947136563876
