CongressNum, Name, Party, State, District, allAverage, partisanAverage, billAverage,procedureAverage,resolutionAverage
107, MEEK; Carrie P.,100, FL,17,0.802797203,0.712328767,0.850828729,0.816568047,0.734693878
107, DEUTSCH; Peter R.,100, FL,20,0.800521512,0.703517588,0.843434343,0.814084507,0.738317757
107, DIAZ-BALART; Lincoln,200, FL,21,0.842364532,0.789115646,0.979695431,0.717339667,0.974226804
107, HASTINGS; Alcee Lamar,100, FL,23,0.784342688,0.684971098,0.848101266,0.79204893,0.71875
107, WELDON; David Joseph,200, FL,15,0.841916168,0.780327869,0.985074627,0.710280374,0.975728155
107, FOLEY; Mark A.,200, FL,16,0.841043891,0.786666667,0.980582524,0.710648148,0.975609756
107, BOYD; F. Allen; Jr.,100, FL,2,0.792546584,0.698564593,0.849056604,0.779891304,0.76
107, DAVIS; Jim,100, FL,11,0.801265823,0.710144928,0.830097087,0.819178082,0.744292237
107, WEXLER; Robert,100, FL,19,0.794871795,0.700520833,0.84375,0.806451613,0.730769231
107, SCARBOROUGH; Charles Joseph,200, FL,1,0.769874477,0.673076923,0.957446809,0.639097744,0.915254237
107, LEWIS; John R.,100, GA,5,0.799717913,0.698369565,0.834254144,0.827044025,0.728571429
107, KINGSTON; Jack,200, GA,1,0.844444444,0.785953177,0.979381443,0.726415094,0.96875
107, BISHOP; Sanford Dixon; Jr.,100, GA,2,0.794776119,0.689095128,0.842364532,0.819371728,0.707762557
107, COLLINS; Michael Allen (Mac),200, GA,3,0.847394541,0.8,0.984293194,0.727488152,0.974093264
107, LINDER; John Elmer,200, GA,11,0.843788438,0.786941581,0.97979798,0.714628297,0.97979798
107, McKINNEY; Cynthia Ann,100, GA,4,0.797994269,0.693409742,0.846590909,0.809815951,0.734693878
107, BARR; Bob,200, GA,7,0.838422392,0.780068729,0.983870968,0.708641975,0.969230769
107, CHAMBLISS; Saxby,200, GA,8,0.846153846,0.788590604,0.980099502,0.724941725,0.97029703
107, NORWOOD; Charles W.; Jr.,200, GA,10,0.845208845,0.791808874,0.98,0.723150358,0.969230769
107, ISAKSON; Johnny,200, GA,6,0.847775176,0.790996785,0.981042654,0.723112128,0.975728155
107, DEAL; John Nathan,200, GA,9,0.843088418,0.787878788,0.984375,0.721428571,0.968586387
107, MINK; Patsy Takemoto,100, HI,2,0.792613636,0.693641618,0.839572193,0.788519637,0.752688172
107, ABERCROMBIE; Neil,100, HI,1,0.790909091,0.704433498,0.852040816,0.789325843,0.73853211
107, OTTER; C. L. (Butch),200, ID,1,0.838323353,0.770547945,0.985148515,0.70669746,0.975
107, SIMPSON; Michael K.,200, ID,2,0.851318945,0.796610169,0.985365854,0.725352113,0.980295567
107, CRANE; Philip Miller,200, IL,8,0.840163934,0.786476868,0.988826816,0.712793734,0.970588235
107, HYDE; Henry John,200, IL,6,0.848192771,0.794701987,0.984771574,0.724299065,0.975609756
107, EVANS; Lane Allen,100, IL,17,0.800742574,0.712589074,0.843137255,0.804812834,0.756521739
107, LIPINSKI; William Oliver,100, IL,3,0.807518797,0.708215297,0.87804878,0.827361564,0.716494845
107, HASTERT; John Dennis,200, IL,14,0.651376147,0.703125,0.928571429,0.52,0.95
107, COSTELLO; Jerry Francis,100, IL,12,0.805929919,0.719072165,0.85326087,0.812138728,0.754716981
107, KIRK; Mark Steven,200, IL,10,0.843160377,0.781879195,0.981042654,0.71559633,0.975124378
107, JOHNSON; Timothy V.,200, IL,15,0.839201878,0.782894737,0.985915493,0.701149425,0.980392157
107, RUSH; Bobby L.,100, IL,1,0.801089918,0.707571802,0.846153846,0.825072886,0.722488038
107, GUTI�RREZ; Luis V.,100, IL,4,0.800283286,0.709141274,0.843930636,0.816023739,0.734693878
107, MANZULLO; Donald A.,200, IL,16,0.836982968,0.774086379,0.984771574,0.703791469,0.97044335
107, WELLER; Gerald C. (Jerry),200, IL,11,0.841772152,0.805460751,0.983870968,0.720657277,0.983146067
107, LaHOOD; Ray H.,200, IL,18,0.844660194,0.791946309,0.984924623,0.715962441,0.979899497
107, JACKSON; Jesse L.; Jr.,100, IL,2,0.805031447,0.704156479,0.854368932,0.815642458,0.744588745
107, BLAGOJEVICH; Rod R.,100, IL,5,0.791599354,0.698113208,0.832116788,0.810457516,0.727272727
107, DAVIS; Danny K.,100, IL,7,0.797435897,0.695979899,0.846153846,0.813370474,0.730088496
107, SHIMKUS; John M.,200, IL,20,0.844807468,0.787096774,0.985576923,0.722972973,0.965853659
107, SCHAKOWSKY; Janice D.,100, IL,9,0.794041451,0.714646465,0.856410256,0.791086351,0.743119266
107, BIGGERT; Judy Borg,200, IL,13,0.851508121,0.801948052,0.986111111,0.729119639,0.975369458
107, PHELPS; David Dwain,100, IL,19,0.813366961,0.711538462,0.854368932,0.825136612,0.755656109
107, BURTON; Danny Lee,200, IN,6,0.832605531,0.79245283,0.98125,0.697740113,0.971098266
107, VISCLOSKY; Peter,100, IN,1,0.802486188,0.705729167,0.854166667,0.807453416,0.747619048
107, PENCE; Mike,200, IN,2,0.840772014,0.783783784,0.985294118,0.70783848,0.970588235
107, KERNS; Brian D.,200, IN,7,0.843902439,0.791390728,0.97979798,0.716666667,0.975247525
107, ROEMER; Timothy John,100, IN,3,0.808168317,0.714617169,0.851674641,0.819672131,0.751072961
107, BUYER; Stephen Earle,200, IN,5,0.845959596,0.807560137,0.978835979,0.723300971,0.979057592
107, SOUDER; Mark Edward,200, IN,4,0.847583643,0.806122449,0.979274611,0.727272727,0.974489796
107, HOSTETTLER; John Nathan,200, IN,8,0.843112245,0.783050847,0.984042553,0.720873786,0.972826087
107, CARSON; Julia May,100, IN,10,0.801886792,0.716883117,0.855614973,0.809798271,0.740384615
107, HILL; Baron P.,100, IN,9,0.778200253,0.668280872,0.832512315,0.773480663,0.736607143
107, LEACH; James Albert Smith,200, IA,1,0.833131802,0.777777778,0.985,0.69837587,0.974489796
107, NUSSLE; James Allen,200, IA,2,0.842167256,0.790697674,0.985436893,0.713636364,0.975369458
107, GANSKE; Greg,200, IA,4,0.835839599,0.78200692,0.984293194,0.701456311,0.974358974
107, LATHAM; Thomas,200, IA,5,0.846528624,0.803986711,0.984924623,0.72706422,0.978494624
107, BOSWELL; Leonard L.,100, IA,3,0.798076923,0.689095128,0.838709677,0.818421053,0.727659574
107, TIAHRT; Todd,200, KS,4,0.833732057,0.776271186,0.980099502,0.702078522,0.97029703
107, MORAN; Jerry,200, KS,1,0.84690158,0.8,0.99009901,0.720930233,0.979057592
107, RYUN; Jim,200, KS,2,0.85078219,0.805280528,0.985074627,0.731308411,0.97029703
107, MOORE; Dennis,100, KS,3,0.800257732,0.707729469,0.837696335,0.814516129,0.741784038
107, ROGERS; Harold Dallas (Hal),200, KY,5,0.853080569,0.811074919,0.980861244,0.735023041,0.975124378
107, LEWIS; Ron,200, KY,2,0.844522968,0.793442623,0.980861244,0.718244804,0.971014493
107, WHITFIELD; Wayne Edward (Ed),200, KY,1,0.842105263,0.788732394,0.985074627,0.712941176,0.979057592
107, NORTHUP; Anne Meagher,200, KY,3,0.852340936,0.804635762,0.980099502,0.732394366,0.975728155
107, LUCAS; Ken,100, KY,4,0.792429792,0.69751693,0.842105263,0.808,0.723404255
107, FLETCHER; Ernest L.,200, KY,6,0.851674641,0.799342105,0.985507246,0.730232558,0.974874372
107, BAKER; Richard Hugh,200, LA,6,0.846059113,0.793814433,0.980295567,0.719806763,0.974358974
107, McCRERY; James O.; III,200, LA,4,0.853658537,0.812080537,0.985294118,0.733966746,0.974358974
107, JEFFERSON; William Jennings,100, LA,2,0.777777778,0.675191816,0.820512821,0.792134831,0.714953271
107, COOKSEY; John,200, LA,5,0.83604336,0.794776119,0.98245614,0.710659898,0.976878613
107, JOHN; Christopher,100, LA,7,0.810880829,0.706024096,0.848780488,0.83908046,0.730593607
107, VITTER; David,200, LA,1,0.845310597,0.795918367,0.979695431,0.725581395,0.974226804
107, TAUZIN; Wilbert Joseph (Billy),200, LA,3,0.846153846,0.800664452,0.979899497,0.721962617,0.975609756
107, BALDACCI; John Elias,100, ME,2,0.801013942,0.708737864,0.854368932,0.814713896,0.726851852
107, ALLEN; Thomas H.,100, ME,1,0.795969773,0.701923077,0.841584158,0.80653951,0.737777778
107, HOYER; Steny Hamilton,100, MD,5,0.795511222,0.693779904,0.852380952,0.809392265,0.72173913
107, CARDIN; Benjamin Louis,100, MD,3,0.79679803,0.690647482,0.853773585,0.809782609,0.724137931
107, MORELLA; Constance A.,200, MD,8,0.836759371,0.776271186,0.985849057,0.701421801,0.968911917
107, GILCHREST; Wayne Thomas,200, MD,1,0.846528624,0.792982456,0.985148515,0.719047619,0.974874372
107, WYNN; Albert Russell,100, MD,4,0.782227785,0.674757282,0.826732673,0.793565684,0.723214286
107, BARTLETT; Roscoe Gardner,200, MD,6,0.829812207,0.767515924,0.980769231,0.690205011,0.975609756
107, EHRLICH; Robert L.; Jr.,200, MD,2,0.838794233,0.781690141,0.994505495,0.71007371,0.977011494
107, CUMMINGS; Elijah Eugene,100, MD,7,0.79875,0.704156479,0.855670103,0.809018568,0.733624454
107, MOAKLEY; John Joseph,100, MA,9,0.745098039,0.56,1,0.666666667,0.666666667
107, MARKEY; Edward John,100, MA,7,0.797966963,0.706766917,0.856435644,0.801104972,0.739910314
107, FRANK; Barney,100, MA,4,0.779507134,0.681818182,0.833333333,0.787114846,0.720720721
107, NEAL; Richard Edmund,100, MA,2,0.812010444,0.713910761,0.860103627,0.822222222,0.751173709
107, LYNCH; Stephen F.,100, MA,9,0.785867238,0.669491525,0.852713178,0.799043062,0.697674419
107, OLVER; John Walter,100, MA,1,0.790666667,0.701846966,0.867724868,0.78425656,0.733944954
107, MEEHAN; Martin Thomas,100, MA,5,0.788157895,0.689922481,0.836734694,0.797687861,0.729357798
107, McGOVERN; James P.,100, MA,3,0.787072243,0.701492537,0.849246231,0.782369146,0.740088106
107, TIERNEY; John F.,100, MA,6,0.793059126,0.698254364,0.852941176,0.792022792,0.739910314
107, DELAHUNT; Bill,100, MA,10,0.786593707,0.676630435,0.842105263,0.794478528,0.725581395
107, CAPUANO; Michael Everett,100, MA,8,0.777472527,0.678378378,0.85026738,0.774480712,0.715686275
107, DINGELL; John David; Jr.,100, MI,16,0.790301442,0.690954774,0.847368421,0.799442897,0.724299065
107, CONYERS; John; Jr.,100, MI,14,0.779969651,0.702064897,0.861842105,0.77170418,0.729591837
107, BONIOR; David Edward,100, MI,10,0.795419847,0.723723724,0.879746835,0.781758958,0.747368421
107, KILDEE; Dale Edward,100, MI,9,0.802197802,0.706976744,0.853080569,0.811671088,0.74025974
107, LEVIN; Sander Martin,100, MI,12,0.809464508,0.717703349,0.860576923,0.819672131,0.746724891
107, UPTON; Frederick Stephen,200, MI,6,0.835253456,0.780952381,0.990654206,0.696629213,0.971291866
107, ROGERS; Mike,200, MI,8,0.853179191,0.795454545,0.981042654,0.735426009,0.975961538
107, CAMP; David Lee,200, MI,4,0.841363102,0.790849673,0.985365854,0.711670481,0.971291866
107, STUPAK; Bart T.,100, MI,1,0.783197832,0.693931398,0.844086022,0.782234957,0.729064039
107, HOEKSTRA; Peter,200, MI,2,0.842424242,0.784053156,0.989949749,0.71627907,0.969387755
107, EHLERS; Vernon James,200, MI,3,0.840188014,0.78,0.99047619,0.706150342,0.975247525
107, BARCIA; James A.,100, MI,5,0.793710692,0.694312796,0.855721393,0.810298103,0.711111111
107, SMITH; Nick H.,200, MI,7,0.845283019,0.807692308,0.989417989,0.724220624,0.968253968
107, KNOLLENBERG; Joseph,200, MI,11,0.858343337,0.81270903,0.980582524,0.742990654,0.979899497
107, RIVERS; Lynn Nancy,100, MI,13,0.80872914,0.71990172,0.852941176,0.813559322,0.760180995
107, KILPATRICK; Carolyn Cheeks,100, MI,15,0.794729542,0.699468085,0.850574713,0.816023739,0.714285714
107, OBERSTAR; James Louis,100, MN,8,0.808053691,0.733333333,0.867724868,0.804532578,0.75862069
107, SABO; Martin Olav,100, MN,5,0.806849315,0.706666667,0.854054054,0.82300885,0.737864078
107, KENNEDY; Mark,200, MN,2,0.84469697,0.800675676,0.984536082,0.723557692,0.972527473
107, McCOLLUM; Betty,100, MN,4,0.800742574,0.706443914,0.844660194,0.814516129,0.739130435
107, RAMSTAD; James (Jim),200, MN,3,0.81840796,0.75,0.984615385,0.675990676,0.977777778
107, PETERSON; Collin Clark,100, MN,7,0.790921596,0.696891192,0.853932584,0.785294118,0.746411483
107, GUTKNECHT; Gilbert W.,200, MN,1,0.844720497,0.806020067,0.984210526,0.727482679,0.978021978
107, LUTHER; William Paul,100, MN,6,0.794676806,0.702233251,0.842639594,0.793478261,0.754464286
107, TAYLOR; Gary Eugene (Gene),100, MS,5,0.794429708,0.712121212,0.851851852,0.778089888,0.770334928
107, THOMPSON; Bennie,100, MS,2,0.802739726,0.705405405,0.847368421,0.810650888,0.747524752
107, WICKER; Roger F.,200, MS,1,0.855582524,0.81372549,0.985074627,0.739534884,0.979274611
107, PICKERING; Charles W. (Chip); Jr.,200, MS,3,0.847238543,0.794871795,0.980952381,0.72183908,0.975728155
107, SHOWS; Clifford Ronald,100, MS,4,0.777777778,0.690366972,0.835748792,0.781767956,0.717488789
107, GEPHARDT; Richard Andrew,100, MO,3,0.795945946,0.710594315,0.871657754,0.797687861,0.724637681
107, SKELTON; Isaac Newton; IV (Ike),100, MO,4,0.797530864,0.701631702,0.840375587,0.818428184,0.723684211
107, AKIN; W. Todd,200, MO,2,0.844868735,0.791530945,0.985365854,0.72183908,0.96969697
107, GRAVES; Samuel,200, MO,6,0.84751773,0.8,0.990291262,0.721461187,0.975247525
107, CLAY; William Lacy; Jr.,100, MO,1,0.781718963,0.683646113,0.824175824,0.800578035,0.712195122
107, McCARTHY; Karen,100, MO,5,0.804511278,0.703883495,0.854368932,0.821428571,0.73245614
107, BLUNT; Roy,200, MO,7,0.856608479,0.812056738,0.984924623,0.740831296,0.969072165
107, EMERSON; Jo Ann,200, MO,8,0.831683168,0.780405405,0.98989899,0.693045564,0.968911917
107, HULSHOF; Kenny,200, MO,9,0.83887468,0.800699301,0.989417989,0.711538462,0.97740113
107, REHBERG; Denny,200, MT,1,0.848484848,0.799342105,0.985849057,0.722095672,0.975845411
107, BEREUTER; Douglas Kent,200, NE,1,0.846987952,0.79264214,0.985576923,0.721962617,0.974226804
107, OSBORNE; Thomas,200, NE,3,0.848056537,0.794701987,0.985645933,0.723744292,0.975247525
107, TERRY; Lee Raymond,200, NE,2,0.846706587,0.796721311,0.979487179,0.730593607,0.97029703
107, GIBBONS; James A.,200, NV,2,0.844848485,0.791245791,0.98019802,0.722352941,0.96969697
107, BERKLEY; Shelley,100, NV,1,0.791154791,0.691211401,0.829383886,0.813157895,0.717488789
107, BASS; Charles Foster,200, NH,2,0.841176471,0.77704918,0.98156682,0.706976744,0.975369458
107, SUNUNU; John E.,200, NH,1,0.837545126,0.77704918,0.980099502,0.709302326,0.97
107, ROUKEMA; Margaret Scafati,200, NJ,5,0.828070175,0.756097561,0.97826087,0.693877551,0.963768116
107, SMITH; Christopher Henry,200, NJ,4,0.836065574,0.767213115,0.985507246,0.698630137,0.976076555
107, SAXTON; Hugh James,200, NJ,3,0.839565742,0.780730897,0.985148515,0.70657277,0.975124378
107, PALLONE; Frank; Jr.,100, NJ,6,0.785070785,0.691542289,0.84079602,0.793871866,0.718894009
107, PAYNE; Donald Milford,100, NJ,10,0.798648649,0.706036745,0.855614973,0.808139535,0.732057416
107, FERGUSON; Michael,200, NJ,7,0.83028083,0.773333333,0.984693878,0.691588785,0.979487179
107, ANDREWS; Robert Ernest,100, NJ,1,0.791403287,0.686419753,0.84057971,0.806094183,0.721973094
107, MENENDEZ; Robert,100, NJ,13,0.795698925,0.699481865,0.844919786,0.803468208,0.739336493
107, LoBIONDO; Frank A.,200, NJ,2,0.833125778,0.765886288,0.984293194,0.703271028,0.97826087
107, FRELINGHUYSEN; Rodney P.,200, NJ,11,0.846889952,0.78807947,0.980487805,0.72706422,0.974358974
107, PASCRELL; William J.; Jr.,100, NJ,8,0.786335404,0.687651332,0.83919598,0.803149606,0.711111111
107, ROTHMAN; Steven,100, NJ,9,0.796271638,0.699494949,0.844086022,0.811267606,0.728571429
107, HOLT; Rush,100, NJ,12,0.787341772,0.695443645,0.837563452,0.798927614,0.722727273
107, SKEEN; Joseph Richard,200, NM,2,0.854630715,0.804635762,0.981042654,0.737442922,0.975490196
107, WILSON; Heather,200, NM,1,0.84253819,0.794788274,0.980769231,0.71719457,0.975124378
107, UDALL; Thomas (Tom),100, NM,3,0.803407602,0.711340206,0.861538462,0.802259887,0.752336449
107, RANGEL; Charles B.,100, NY,15,0.793421053,0.696202532,0.863157895,0.801699717,0.718894009
107, GILMAN; Benjamin Arthur,200, NY,20,0.84386174,0.783333333,0.981220657,0.712941176,0.975124378
107, LaFALCE; John Joseph,100, NY,29,0.803617571,0.712121212,0.85786802,0.804469274,0.753424658
107, ACKERMAN; Gary Leonard,100, NY,5,0.791836735,0.702412869,0.839779006,0.804597701,0.72815534
107, BOEHLERT; Sherwood Louis,200, NY,23,0.839285714,0.779264214,0.985981308,0.701877934,0.975
107, OWENS; Major Robert Odell,100, NY,11,0.787550744,0.688,0.836956522,0.803468208,0.717703349
107, TOWNS; Edolphus,100, NY,10,0.79403794,0.697222222,0.82967033,0.798295455,0.754901961
107, HOUGHTON; Amory; Jr.,200, NY,31,0.867549669,0.816733068,0.989417989,0.754617414,0.973262032
107, SLAUGHTER; Louise McIntosh,100, NY,28,0.791946309,0.704787234,0.847826087,0.790229885,0.746478873
107, ENGEL; Eliot Lance,100, NY,17,0.796632124,0.698979592,0.833333333,0.816666667,0.731818182
107, LOWEY; Nita M.,100, NY,18,0.800249688,0.703883495,0.860696517,0.809139785,0.73245614
107, McNULTY; Michael Robert,100, NY,21,0.804846939,0.717821782,0.871794872,0.811320755,0.733944954
107, WALSH; James T.,200, NY,25,0.844553244,0.796551724,0.98,0.718377088,0.974747475
107, GRUCCI; Jr.; Felix J.,200, NY,1,0.844339623,0.794019934,0.981042654,0.715935335,0.975490196
107, ISRAEL; Steve,100, NY,2,0.801234568,0.702764977,0.842857143,0.825737265,0.72246696
107, SERRANO; Jos� E.,100, NY,16,0.808147175,0.701298701,0.869346734,0.827988338,0.721461187
107, KING; Peter T.,200, NY,3,0.844497608,0.79264214,0.985365854,0.714617169,0.98
107, NADLER; Jerrold Lewis,100, NY,8,0.795361528,0.700787402,0.854748603,0.814159292,0.71627907
107, VEL�ZQUEZ; Nydia M.,100, NY,12,0.799212598,0.696808511,0.844559585,0.820224719,0.723004695
107, MALONEY; Carolyn Bosher,100, NY,14,0.791878173,0.692874693,0.838235294,0.804945055,0.727272727
107, HINCHEY; Maurice Dunlea,100, NY,26,0.788331072,0.705263158,0.848167539,0.785714286,0.738095238
107, QUINN; John Francis (Jack),200, NY,30,0.844783715,0.787769784,0.979591837,0.71641791,0.978723404
107, KELLY; Sue W.,200, NY,19,0.827906977,0.757188498,0.985915493,0.685520362,0.970731707
107, McCARTHY; Carolyn,100, NY,4,0.785283474,0.686363636,0.838862559,0.803617571,0.705627706
107, FOSSELLA; Vito John,200, NY,13,0.829516539,0.766101695,0.977900552,0.704491726,0.972527473
107, MEEKS; Gregory W.,100, NY,6,0.782786885,0.687664042,0.828729282,0.804733728,0.708920188
107, CROWLEY; Joseph,100, NY,7,0.790967742,0.698492462,0.848484848,0.794444444,0.732718894
107, WEINER; Anthony D.,100, NY,9,0.795103093,0.70471464,0.86,0.805084746,0.720720721
107, SWEENEY; John E.,200, NY,22,0.834645669,0.802047782,0.982142857,0.717026379,0.971751412
107, REYNOLDS; Thomas M.,200, NY,27,0.846335697,0.796721311,0.980676329,0.723502304,0.970731707
107, McHUGH; John Michael,200, NY,24,0.837009804,0.767361111,0.980392157,0.698067633,0.97979798
107, COBLE; Howard,200, NC,6,0.8441247,0.792207792,0.98,0.721198157,0.975
107, BALLENGER; Cass,200, NC,10,0.855932203,0.811447811,0.98,0.738823529,0.980099502
107, PRICE; David Eugene,100, NC,4,0.797515528,0.694711538,0.845410628,0.811989101,0.731601732
107, TAYLOR; Charles Hart,200, NC,11,0.833333333,0.790940767,0.978142077,0.706601467,0.977272727
107, CLAYTON; Eva M.,100, NC,1,0.801587302,0.700507614,0.855721393,0.820809249,0.717703349
107, WATT; Melvin L.,100, NC,12,0.798188875,0.703797468,0.856410256,0.805633803,0.735426009
107, JONES; Walter Beaman; Jr.,200, NC,3,0.831658291,0.775862069,0.994818653,0.693975904,0.968085106
107, BURR; Richard M.,200, NC,5,0.848448687,0.804635762,0.980392157,0.724941725,0.975609756
107, MYRICK; Sue,200, NC,9,0.84178744,0.785953177,0.985,0.713286713,0.974874372
107, ETHERIDGE; Bobby R.,100, NC,2,0.795343137,0.696470588,0.83490566,0.811827957,0.732758621
107, McINTYRE; Mike,100, NC,7,0.783618582,0.69124424,0.831730769,0.798429319,0.714912281
107, HAYES; Robert (Robin),200, NC,8,0.847619048,0.796052632,0.980769231,0.72517321,0.974874372
107, POMEROY; Earl Ralph; III,100, ND,1,0.798017348,0.699763593,0.845771144,0.813829787,0.730434783
107, REGULA; Ralph Straus,200, OH,16,0.854481956,0.801302932,0.981308411,0.735763098,0.975728155
107, HALL; Tony Patrick,100, OH,3,0.816770186,0.71656051,0.873563218,0.818770227,0.751552795
107, OXLEY; Michael Garver,200, OH,4,0.85375,0.802120141,0.984924623,0.733656174,0.978723404
107, KAPTUR; Marcia Carolyn (Marcy),100, OH,9,0.783819629,0.68286445,0.85786802,0.790830946,0.701923077
107, TRAFICANT; James A.; Jr.,100, OH,17,0.794326241,0.705645161,0.857142857,0.833333333,0.672268908
107, SAWYER; Thomas Charles,100, OH,14,0.800249688,0.706024096,0.846889952,0.811320755,0.737556561
107, GILLMOR; Paul Eugene,200, OH,5,0.847117794,0.792387543,0.979899497,0.723716381,0.973684211
107, TIBERI; Patrick (Pat),200, OH,12,0.839953271,0.777777778,0.985714286,0.708144796,0.975490196
107, HOBSON; David Lee,200, OH,7,0.857808858,0.807073955,0.986046512,0.741496599,0.975247525
107, BOEHNER; John Andrew,200, OH,8,0.851351351,0.80952381,0.979695431,0.73253012,0.97029703
107, PORTMAN; Robert Jones (Rob),200, OH,2,0.849347568,0.788778878,0.980487805,0.731034483,0.97044335
107, BROWN; Sherrod,100, OH,13,0.784695201,0.690954774,0.846534653,0.782234957,0.731818182
107, PRYCE; Deborah D.,200, OH,15,0.848675914,0.799319728,0.984536082,0.730120482,0.972826087
107, CHABOT; Steve,200, OH,1,0.837869822,0.770491803,0.985221675,0.706422018,0.970873786
107, NEY; Robert William,200, OH,18,0.829383886,0.771043771,0.990338164,0.687927107,0.974747475
107, LaTOURETTE; Steven C.,200, OH,19,0.839506173,0.79109589,0.979591837,0.713947991,0.97382199
107, STRICKLAND; Ted,100, OH,6,0.806122449,0.71969697,0.851282051,0.803234501,0.770642202
107, KUCINICH; Dennis,100, OH,10,0.795549374,0.707650273,0.853107345,0.793510324,0.748768473
107, JONES; Stephanie Tubbs,100, OH,11,0.784593438,0.698895028,0.861445783,0.785074627,0.72
107, SULLIVAN; John,200, OK,1,0.844504021,0.822222222,0.989130435,0.703703704,0.989130435
107, CARSON; Brad,100, OK,2,0.795483061,0.695035461,0.832512315,0.81233244,0.733031674
107, ISTOOK; Ernest James; Jr.,200, OK,5,0.8375,0.76975945,0.983783784,0.711217184,0.969387755
107, LUCAS; Frank D.,200, OK,6,0.848341232,0.8,0.980295567,0.729357798,0.970731707
107, LARGENT; Steve,200, OK,1,0.825581395,0.746666667,0.971153846,0.699115044,0.96
107, WATTS; Julius Caesar; Jr. (J. C.),200, OK,4,0.845177665,0.803389831,0.978142077,0.725301205,0.978947368
107, WATKINS; Wesley Wade,200, OK,3,0.843209877,0.795302013,0.979381443,0.718377088,0.974619289
107, DeFAZIO; Peter Anthony,100, OR,4,0.772727273,0.67768595,0.843023256,0.765060241,0.725
107, BLUMENAUER; Earl,100, OR,3,0.800261097,0.702842377,0.848484848,0.810888252,0.739726027
107, HOOLEY; Darlene,100, OR,5,0.801257862,0.70631068,0.84057971,0.810810811,0.747706422
107, WU; David,100, OR,1,0.790488432,0.701492537,0.829015544,0.798387097,0.741784038
107, WALDEN; Greg,200, OR,2,0.851288056,0.801282051,0.980952381,0.731207289,0.975609756
107, SHUSTER; E. G. (Bud),200, PA,9,0.833333333,0.5,1,1,0.75
107, MURTHA; John Patrick; Jr.,100, PA,12,0.815714286,0.715469613,0.857954545,0.835962145,0.748792271
107, COYNE; William Joseph,100, PA,14,0.805555556,0.708762887,0.857142857,0.819241983,0.737327189
107, BORSKI; Robert Anthony; Jr.,100, PA,3,0.804285714,0.710382514,0.852941176,0.826979472,0.71957672
107, GEKAS; George William,200, PA,17,0.846878681,0.788778878,0.985645933,0.720823799,0.975369458
107, KANJORSKI; Paul E.,100, PA,11,0.815043157,0.716666667,0.858490566,0.832884097,0.745614035
107, WELDON; Wayne Curtis (Curt),200, PA,7,0.838951311,0.783216783,0.989690722,0.711217184,0.968085106
107, HART; Melissa A.,200, PA,4,0.842975207,0.784313725,0.980861244,0.713625866,0.975609756
107, SHUSTER; William (Bill),200, PA,9,0.837801609,0.796875,0.97752809,0.7125,0.988095238
107, PLATTS; Todd,200, PA,19,0.845579078,0.799307958,0.985221675,0.714634146,0.978947368
107, HOLDEN; Thomas Timothy (Tim),100, PA,6,0.804400978,0.702517162,0.851674641,0.81530343,0.743478261
107, GREENWOOD; James Charles,200, PA,8,0.842364532,0.793220339,0.984693878,0.714964371,0.974358974
107, FATTAH; Chaka,100, PA,2,0.795669824,0.696,0.845303867,0.812680115,0.725118483
107, DOYLE; Michael F.,100, PA,18,0.805764411,0.711267606,0.83902439,0.831099196,0.731818182
107, MASCARA; Frank R.,100, PA,20,0.796657382,0.692105263,0.830508475,0.832844575,0.705
107, ENGLISH; Philip Sheridan,200, PA,21,0.836477987,0.780405405,0.984126984,0.706443914,0.978609626
107, PETERSON; John,200, PA,5,0.850728155,0.808080808,0.985221675,0.725536993,0.975247525
107, PITTS; Joseph R.,200, PA,16,0.838359469,0.77027027,0.980099502,0.711627907,0.96969697
107, BRADY; Robert A.,100, PA,1,0.780354707,0.692913386,0.835227273,0.794871795,0.708737864
107, SHERWOOD; Don,200, PA,10,0.848056537,0.805369128,0.985849057,0.719257541,0.975728155
107, HOEFFEL; Joseph M.,100, PA,13,0.799507995,0.705463183,0.85645933,0.807486631,0.734782609
107, TOOMEY; Patrick Joseph,200, PA,15,0.83539604,0.766891892,0.984771574,0.706161137,0.968253968
107, LANGEVIN; James,100, RI,2,0.786407767,0.690697674,0.841121495,0.793103448,0.725321888
107, KENNEDY; Patrick Joseph,100, RI,1,0.795425667,0.685929648,0.841346154,0.809917355,0.726851852
107, SPENCE; Floyd Davidson,200, SC,2,0.854166667,0.757142857,1,0.736263736,0.931034483
107, SPRATT; John McKee; Jr.,100, SC,5,0.793017456,0.694117647,0.839805825,0.810958904,0.722943723
107, BROWN; Henry Edward; Jr.,200, SC,1,0.841491841,0.784313725,0.981395349,0.712669683,0.975124378
107, WILSON; Addison Graves (Joe),200, SC,2,0.856470588,0.828947368,0.98019802,0.745535714,0.98
107, GRAHAM; Lindsey O.,200, SC,3,0.85259434,0.786666667,0.980952381,0.73255814,0.971153846
107, DeMINT; James W.,200, SC,4,0.84341637,0.783606557,0.980295567,0.720183486,0.970588235
107, CLYBURN; James Enos,100, SC,6,0.803237858,0.701204819,0.849514563,0.815718157,0.74122807
107, THUNE; John,200, SD,1,0.84852071,0.79264214,0.985781991,0.721577726,0.975369458
107, GORDON; Barton Jennings,100, TN,6,0.79562982,0.687651332,0.835051546,0.819892473,0.716981132
