congress,year,name,party,state,district,margin,allAverage,partisanAverage,billAverage,procedureAverage,resolutionAverage
2002,107, KANJORSKI; Paul E.,100,PA,11,13.17498443,0.815043157,0.716666667,0.860169492,0.829971182,0.745614035
2006,109, KANJORSKI; Paul E.,100,PA,11,44.93050649,0.745920746,0.617954071,0.847533632,0.765625,0.625498008
2008,110, KANJORSKI; Paul E.,100,PA,11,3.254682044,0.728991597,0.582887701,0.814713896,0.760252366,0.608899297
2010,111, KANJORSKI; Paul E.,100,PA,11,-9.401114579,0.706218728,0.565159574,0.789940828,0.71473851,0.627906977
2000,106, KAPTUR; Marcia Carolyn (Marcy),100,OH,9,52.85672442,0.94014733,0.924,0.936507937,0.92051756,0.991304348
2002,107, KAPTUR; Marcia Carolyn (Marcy),100,OH,9,47.9836837,0.783819629,0.68286445,0.854545455,0.788343558,0.701923077
2004,108, KAPTUR; Marcia Carolyn (Marcy),100,OH,9,36.25187625,0.746119734,0.62244898,0.812734082,0.769423559,0.631355932
2006,109, KAPTUR; Marcia Carolyn (Marcy),100,OH,9,47.25429308,0.735154394,0.606060606,0.829596413,0.74015748,0.638655462
2008,110, KAPTUR; Marcia Carolyn (Marcy),100,OH,9,48.74701071,0.737945493,0.59811828,0.827956989,0.761381476,0.623222749
2010,111, KAPTUR; Marcia Carolyn (Marcy),100,OH,9,18.70767192,0.709104367,0.569060773,0.78125,0.727121464,0.630232558
2012,112, KAPTUR; Marcia Carolyn (Marcy),100,OH,9,50.0070431,0.728444004,0.604051565,0.825726141,0.737078652,0.643962848
2014,113, KAPTUR; Marcia Carolyn (Marcy),100,OH,9,35.56979747,0.772670807,0.652272727,0.841836735,0.784153005,0.699588477
2016,114, KAPTUR; Marcia Carolyn (Marcy),100,OH,9,37.37243182,0.758578431,0.64399093,0.803738318,0.788135593,0.677419355
2018,115, KAPTUR; Marcia Carolyn (Marcy),100,OH,9,35.59113035,0.771752837,0.665127021,0.86,0.802777778,0.64806867
2016,114, KATKO; John,200,NY,24,12.61139591,0.774364407,0.743589744,0.977678571,0.58490566,0.958847737
2018,115, KATKO; John,200,NY,24,-0.907565735,0.762472885,0.729946524,0.991304348,0.526431718,0.991596639
2012,112, KEATING; William R.,100,MA,9,24.94122587,0.723845429,0.611015491,0.825581395,0.729437229,0.639296188
2014,113, KEATING; William R.,100,MA,9,9.617012912,0.769326683,0.653758542,0.849740933,0.766483516,0.710204082
2016,114, KEATING; William R.,100,MA,9,20.80729954,0.756154748,0.627753304,0.810185185,0.784574468,0.670498084
2002,107, KELLER; Richard (Ric),200,FL,8,30.27384544,0.836385836,0.781569966,0.981651376,0.690594059,0.974619289
2004,108, KELLER; Richard (Ric),200,FL,8,21.04506721,0.799784715,0.780058651,0.984313725,0.62173913,0.962616822
2006,109, KELLER; Richard (Ric),200,FL,8,7.055928709,0.779510022,0.711370262,1,0.564516129,0.959821429
2008,110, KELLER; Richard (Ric),200,FL,8,-4.021134728,0.763539283,0.744144144,0.986928105,0.572871573,0.967948718
2012,112, KELLY; Mike,200,PA,3,13.84828471,0.754253308,0.750533049,0.991071429,0.572649573,0.967871486
2014,113, KELLY; Mike,200,PA,3,21.26204803,0.777282851,0.798387097,0.990196078,0.6,0.980861244
2014,113, KELLY; Robin L.,100,IL,2,57.05207915,0.761408083,0.638755981,0.843243243,0.758522727,0.7
2016,114, KELLY; Robin L.,100,IL,2,59.61524097,0.750316857,0.625592417,0.811881188,0.773638968,0.663865546
2018,115, KELLY; Robin L.,100,IL,2,62.11110686,0.775862069,0.66992665,0.860824742,0.807228916,0.657894737
2000,106, KELLY; Sue W.,200,NY,19,19.40702724,0.905187835,0.839400428,0.982195846,0.82103321,0.987447699
2002,107, KELLY; Sue W.,200,NY,19,30.41278282,0.827906977,0.757188498,0.9875,0.665060241,0.970731707
2004,108, KELLY; Sue W.,200,NY,19,21.06783424,0.790187891,0.773255814,0.984555985,0.607068607,0.963302752
2006,109, KELLY; Sue W.,200,NY,19,-9.820946962,0.771097046,0.734375,0.983122363,0.56223176,0.963265306
2016,114, KELLY; Trent,200,MS,1,40.77850231,0.804532578,0.785964912,0.983957219,0.613095238,0.972677596
2018,115, KELLY; Trent,200,MS,1,34.51871081,0.759429154,0.72519084,0.987804878,0.514830508,0.984790875
2016,114, KENNEDY; Joseph P. III,100,MA,4,38.64570052,0.764492754,0.647191011,0.831818182,0.78125,0.68359375
2002,107, KENNEDY; Mark,200,MN,6,22.27856825,0.84469697,0.800675676,0.98630137,0.705882353,0.972527473
2004,108, KENNEDY; Mark,200,MN,6,8.048268403,0.801282051,0.783933518,0.984063745,0.630801688,0.966824645
2000,106, KENNEDY; Patrick Joseph,100,RI,1,33.42492078,0.979667283,0.986166008,0.970684039,0.980072464,0.99103139
2002,107, KENNEDY; Patrick Joseph,100,RI,1,22.5698001,0.795425667,0.685929648,0.841201717,0.807692308,0.726851852
2004,108, KENNEDY; Patrick Joseph,100,RI,1,28.25701246,0.744517544,0.624750499,0.810909091,0.760598504,0.639830508
2006,109, KENNEDY; Patrick Joseph,100,RI,1,45.9723271,0.739847716,0.611764706,0.851674641,0.739255014,0.639130435
2008,110, KENNEDY; Patrick Joseph,100,RI,1,44.29947452,0.728682171,0.581646424,0.816939891,0.753205128,0.617715618
2018,115, KHANNA; Rohit,100,CA,17,50.69472727,0.77734375,0.672289157,0.848958333,0.811965812,0.662222222
2000,106, KILDEE; Dale Edward,100,MI,9,25.20314528,0.950171821,0.915708812,0.956268222,0.941880342,0.961864407
2004,108, KILDEE; Dale Edward,100,MI,5,35.89016343,0.741764081,0.609467456,0.807142857,0.761445783,0.634146341
2006,109, KILDEE; Dale Edward,100,MI,5,47.66582123,0.739618406,0.611451943,0.830434783,0.756218905,0.633204633
2008,110, KILDEE; Dale Edward,100,MI,5,43.3955502,0.728723404,0.586818758,0.8203125,0.756352765,0.609756098
2010,111, KILDEE; Dale Edward,100,MI,5,8.704508486,0.702816901,0.562091503,0.785923754,0.714285714,0.622171946
2012,112, KILDEE; Dale Edward,100,MI,5,33.50033016,0.733521657,0.613356766,0.817813765,0.746835443,0.653958944
2014,113, KILDEE; Dan,100,MI,5,35.54547173,0.773170732,0.661504425,0.850746269,0.765667575,0.722222222
2016,114, KILDEE; Dan,100,MI,5,26.05053071,0.751196172,0.635371179,0.822727273,0.772222222,0.66015625
2018,115, KILDEE; Dan,100,MI,5,23.6012778,0.771535581,0.665127021,0.84079602,0.801652893,0.666666667
2014,113, KILMER; Derek,100,WA,6,25.96638281,0.76662636,0.644591611,0.825,0.780748663,0.699604743
2016,114, KILMER; Derek,100,WA,6,23.06106139,0.753456221,0.626865672,0.813333333,0.777188329,0.669172932
2018,115, KILMER; Derek,100,WA,6,27.77341018,0.771392082,0.66509434,0.845,0.796610169,0.668122271
2000,106, KILPATRICK; Carolyn Cheeks,100,MI,15,79.54154619,0.979648474,0.984644914,0.990228013,0.976534296,0.972727273
2004,108, KILPATRICK; Carolyn Cheeks,100,MI,13,59.69258394,0.742280285,0.623126338,0.816326531,0.760526316,0.626728111
2008,110, KILPATRICK; Carolyn Cheeks,100,MI,13,55.0557272,0.735835694,0.596994536,0.828804348,0.7664,0.608591885
2010,111, KILROY; Mary Jo,100,OH,15,-12.87149359,0.708123652,0.564102564,0.792284866,0.721682848,0.623853211
2000,106, KIND; Ron,100,WI,3,27.83271862,0.923691216,0.9,0.945121951,0.900355872,0.949367089
2002,107, KIND; Ron,100,WI,3,29.28502596,0.794228356,0.699029126,0.837719298,0.785923754,0.763157895
2004,108, KIND; Ron,100,WI,3,12.9446183,0.742857143,0.620967742,0.820224719,0.756823821,0.633333333
2006,109, KIND; Ron,100,WI,3,29.67189899,0.727990971,0.599593496,0.814977974,0.742574257,0.62745098
2008,110, KIND; Ron,100,WI,3,28.74523008,0.73105802,0.594594595,0.822281167,0.756880734,0.612903226
2010,111, KIND; Ron,100,WI,3,3.796451023,0.703942652,0.565159574,0.784883721,0.71636953,0.622119816
2012,112, KIND; Ron,100,WI,3,28.25461202,0.73047619,0.607394366,0.825396825,0.74,0.649425287
2014,113, KIND; Ron,100,WI,3,13.02074058,0.763975155,0.655405405,0.83248731,0.763085399,0.710204082
2018,115, KIND; Ron,100,WI,3,19.33654826,0.777316736,0.675257732,0.860215054,0.801829268,0.66507177
2000,106, KING; Peter T.,200,NY,3,11.00696314,0.952995392,0.912663755,0.97515528,0.922932331,0.991341991
2002,107, KING; Peter T.,200,NY,3,28.32034808,0.844497608,0.79264214,0.987068966,0.695544554,0.98
2004,108, KING; Peter T.,200,NY,3,16.00189798,0.797777778,0.782738095,0.979166667,0.632608696,0.96
2006,109, KING; Peter T.,200,NY,3,5.571768462,0.77827051,0.743661972,0.986607143,0.581497797,0.96875
2008,110, KING; Peter T.,200,NY,3,17.43882224,0.776273885,0.77238806,0.989361702,0.608187135,0.965517241
2010,111, KING; Peter T.,200,NY,3,43.24103182,0.736752137,0.721470019,0.988188976,0.514237856,0.952978056
2012,112, KING; Peter T.,200,NY,2,8.353689043,0.754940711,0.754966887,0.990430622,0.580139373,0.978165939
2014,113, KING; Peter T.,200,NY,2,23.76600258,0.774647887,0.805633803,0.994764398,0.603813559,0.978835979
2016,114, KING; Peter T.,200,NY,2,17.41478561,0.785945946,0.751958225,0.982300885,0.604700855,0.961038961
2018,115, KING; Peter T.,200,NY,2,1.559591571,0.767895879,0.740641711,0.986725664,0.53539823,0.995901639
2004,108, KING; Steve,200,IA,5,26.65229912,0.79825518,0.783475783,0.979508197,0.622270742,0.96744186
2006,109, KING; Steve,200,IA,5,22.9485751,0.771611526,0.716981132,0.992,0.547884187,0.962184874
2008,110, KING; Steve,200,IA,5,22.45521455,0.786846276,0.782918149,0.989285714,0.625,0.972789116
2010,111, KING; Steve,200,IA,5,33.39650377,0.739538856,0.734104046,0.988679245,0.516722408,0.957792208
2012,112, KING; Steve,200,IA,4,8.095892115,0.75,0.745726496,0.99103139,0.562283737,0.961389961
2014,113, KING; Steve,200,IA,4,23.33900513,0.778935185,0.789617486,0.989690722,0.600431965,0.980676329
2016,114, KING; Steve,200,IA,4,22.61281967,0.771149675,0.725593668,0.982758621,0.5708061,0.956709957
2018,115, KING; Steve,200,IA,4,3.329598309,0.758298755,0.72987013,0.987179487,0.517021277,0.988461538
2000,106, KINGSTON; Jack,200,GA,1,38.2799538,0.952554745,0.978473581,0.990353698,0.913043478,0.995708155
2002,107, KINGSTON; Jack,200,GA,1,44.28723545,0.844444444,0.785953177,0.98173516,0.709273183,0.96875
2006,109, KINGSTON; Jack,200,GA,1,37.00019476,0.783908046,0.735632184,0.990990991,0.581176471,0.964125561
2008,110, KINGSTON; Jack,200,GA,1,33.06648913,0.785596026,0.785447761,0.98490566,0.630239521,0.970909091
2010,111, KINGSTON; Jack,200,GA,1,43.25765488,0.742608696,0.740594059,0.983606557,0.528619529,0.961538462
2012,112, KINGSTON; Jack,200,GA,1,25.95640676,0.762081784,0.753246753,0.987551867,0.580310881,0.9609375
2012,112, KINZINGER; Adam,200,IL,16,23.62814105,0.762092794,0.760869565,0.986046512,0.588967972,0.970338983
2014,113, KINZINGER; Adam,200,IL,16,41.24255288,0.779976717,0.809917355,0.994764398,0.611814346,0.979381443
2018,115, KINZINGER; Adam,200,IL,16,18.24880289,0.770402612,0.749333333,0.990909091,0.545851528,0.995850622
2002,107, KIRK; Mark Steven,200,IL,10,37.61736869,0.843160377,0.781879195,0.983333333,0.695331695,0.975124378
2004,108, KIRK; Mark Steven,200,IL,10,28.28763584,0.805739514,0.781065089,0.983471074,0.637969095,0.962085308
2006,109, KIRK; Mark Steven,200,IL,10,6.750969299,0.791805094,0.762032086,0.986111111,0.609649123,0.96969697
2008,110, KIRK; Mark Steven,200,IL,10,5.117799339,0.779620853,0.780847145,0.993031359,0.605341246,0.963934426
2010,111, KIRKPATRICK; Ann,100,AZ,1,-5.985862735,0.701649175,0.557692308,0.767295597,0.726655348,0.618266979
2014,113, KIRKPATRICK; Ann,100,AZ,1,5.222727616,0.768725361,0.64792176,0.812834225,0.780058651,0.716738197
2010,111, KISSELL; Larry,100,NC,8,9.344728324,0.705587393,0.568364611,0.786982249,0.710610932,0.635321101
2012,112, KISSELL; Larry,100,NC,8,-7.792774911,0.732858415,0.604026846,0.817164179,0.756539235,0.636871508
2000,106, KLECZKA; Gerald Daniel,100,WI,4,22.95545281,0.94185022,0.921001927,0.960606061,0.923076923,0.961373391
2008,110, KLEIN; Ron,100,FL,22,9.360150865,0.733378106,0.596178344,0.818181818,0.764705882,0.612244898
2010,111, KLEIN; Ron,100,FL,22,-8.727262751,0.698550725,0.553278689,0.77675841,0.713365539,0.618055556
2004,108, KLINE; John,200,MN,2,16.06416265,0.799359658,0.788732394,0.984063745,0.627118644,0.962616822
2006,109, KLINE; John,200,MN,2,16.15130447,0.780383795,0.737704918,0.987804878,0.575492341,0.961702128
2008,110, KLINE; John,200,MN,2,14.73618976,0.774679729,0.76366843,0.986754967,0.593484419,0.97492163
2010,111, KLINE; John,200,MN,2,26.71712288,0.742903487,0.740112994,0.989285714,0.50487013,0.973293769
2012,112, KLINE; John,200,MN,2,8.159945989,0.748422002,0.738297872,0.991902834,0.549152542,0.959558824
2014,113, KLINE; John,200,MN,2,17.17036543,0.771929825,0.791005291,0.995169082,0.582304527,0.98173516
2016,114, KNIGHT; Steve,200,CA,25,6.260123066,0.763350785,0.719387755,0.982978723,0.557651992,0.95473251
2018,115, KNIGHT; Steve,200,CA,25,-8.732277102,0.765911543,0.74015748,0.99122807,0.53200883,0.987804878
2000,106, KNOLLENBERG; Joseph,200,MI,11,15.2584704,0.986830553,0.991967871,0.997032641,0.978533095,0.991769547
2002,107, KNOLLENBERG; Joseph,200,MI,9,18.21722661,0.858343337,0.81270903,0.982832618,0.725685786,0.979899497
2004,108, KNOLLENBERG; Joseph,200,MI,9,18.91026676,0.800224467,0.786350148,0.983263598,0.631929047,0.960199005
2006,109, KNOLLENBERG; Joseph,200,MI,9,5.347961474,0.798863636,0.766853933,0.990950226,0.619589977,0.963636364
2008,110, KNOLLENBERG; Joseph,200,MI,9,-9.454402878,0.77109375,0.759425494,0.986206897,0.584683358,0.977491961
2000,106, KOLBE; James Thomas,200,AZ,5,24.83301983,0.959259259,0.944444444,0.996825397,0.921641791,0.995633188
2002,107, KOLBE; James Thomas,200,AZ,8,29.73736205,0.860164512,0.817589577,0.987394958,0.729927007,0.975247525
2004,108, KOLBE; James Thomas,200,AZ,8,24.16309762,0.802222222,0.776119403,0.98340249,0.630530973,0.966183575
2010,111, KOSMAS; Suzanne M.,100,FL,24,-19.32082063,0.717501816,0.581743869,0.797583082,0.719869707,0.652777778
2010,111, KRATOVIL; Frank M.; Jr.,100,MD,1,-12.10479338,0.716216216,0.575671853,0.77388535,0.730318258,0.653206651
2000,106, KUCINICH; Dennis,100,OH,10,53.03270409,0.932301741,0.915520629,0.949685535,0.906882591,0.963963964
2002,107, KUCINICH; Dennis,100,OH,10,50.25692735,0.795549374,0.707650273,0.855,0.787974684,0.748768473
2004,108, KUCINICH; Dennis,100,OH,10,26.44144395,0.751009421,0.632098765,0.799065421,0.758308157,0.686868687
2006,109, KUCINICH; Dennis,100,OH,10,32.82179002,0.748129676,0.617977528,0.828571429,0.756446991,0.666666667
2008,110, KUCINICH; Dennis,100,OH,10,17.89281713,0.733437256,0.592760181,0.826219512,0.760213144,0.617346939
2010,111, KUCINICH; Dennis,100,OH,10,9.178855234,0.713024283,0.569252078,0.803030303,0.724422442,0.626477541
2006,109, KUHL; John R. (Randy); Jr.,200,NY,29,-1.488144663,0.780042918,0.736,0.987394958,0.577342048,0.965957447
2008,110, KUHL; John R. (Randy); Jr.,200,NY,29,-5.00784255,0.775138559,0.774074074,0.996415771,0.596182085,0.97359736
2014,113, KUSTER; Ann McLane,100,NH,2,10.00445034,0.76013905,0.641350211,0.825471698,0.765306122,0.698841699
2016,114, KUSTER; Ann McLane,100,NH,2,4.435264144,0.753672316,0.63256785,0.82832618,0.7734375,0.660447761
2018,115, KUSTER; Ann McLane,100,NH,2,13.35978978,0.75879397,0.654462243,0.859903382,0.781163435,0.631578947
2018,115, KUSTOFF; David,200,TN,8,37.55863818,0.76053443,0.727748691,0.987704918,0.516059957,0.984732824
2000,106, KUYKENDALL; Steven T.,200,CA,36,-1.864821393,0.955004591,0.905701754,0.993846154,0.910815939,1
2012,112, LABRADOR; Ra�l R.,200,ID,1,32.18954042,0.759103641,0.741794311,0.983263598,0.567425569,0.973180077
2014,113, LABRADOR; Ra�l R.,200,ID,1,30.01983121,0.762352941,0.789473684,0.989795918,0.57483731,0.979274611
2016,114, LABRADOR; Ra�l R.,200,ID,1,36.35780356,0.775641026,0.73015873,0.982532751,0.580299786,0.958333333
2000,106, LaFALCE; John Joseph,100,NY,29,18.91873289,0.955736224,0.924603175,0.956790123,0.948623853,0.970588235
2016,114, LaHOOD; Darin,200,IL,18,44.26821929,0.805466238,0.793522267,0.981595092,0.612244898,0.975757576
2018,115, LaHOOD; Darin,200,IL,18,34.46689063,0.764890282,0.735064935,0.987341772,0.529157667,0.984435798
2000,106, LaHOOD; Ray H.,200,IL,18,34.12399671,0.942959002,0.915322581,0.990797546,0.895017794,0.991452991
2004,108, LaHOOD; Ray H.,200,IL,18,40.47497521,0.801324503,0.782352941,0.979338843,0.628318584,0.966981132
2006,109, LaHOOD; Ray H.,200,IL,18,34.55470647,0.799081515,0.757746479,0.991071429,0.60952381,0.960352423
2014,113, LaMALFA; Doug,200,CA,1,22.06015566,0.773184358,0.792553191,0.990196078,0.592975207,0.980676329
2016,114, LaMALFA; Doug,200,CA,1,18.10620438,0.772020725,0.732142857,0.97983871,0.565677966,0.959183673
2018,115, LAMB; Conor,100,PA,17,12.51462779,0.706959707,0.530201342,0.756756757,0.8125,0.572815534
2008,110, LAMBORN; Doug,200,CO,5,22.99027994,0.783657588,0.777777778,0.98951049,0.61637931,0.97359736
2010,111, LAMBORN; Doug,200,CO,5,36.47917258,0.748322148,0.745762712,0.988721805,0.530578512,0.959501558
2014,113, LAMBORN; Doug,200,CO,5,19.59597497,0.76318743,0.786486486,0.990147783,0.575569358,0.980487805
2016,114, LAMBORN; Doug,200,CO,5,31.42850829,0.779069767,0.73657289,0.982978723,0.583333333,0.958847737
2018,115, LAMBORN; Doug,200,CO,5,17.71420602,0.756319515,0.724226804,0.987755102,0.510460251,0.984962406
2000,106, LAMPSON; Nicholas V.,100,TX,9,19.55180697,0.950174825,0.8962818,0.933933934,0.954545455,0.962343096
2002,107, LAMPSON; Nicholas V.,100,TX,9,18.29911191,0.795685279,0.691176471,0.841201717,0.797014925,0.745454545
2004,108, LAMPSON; Nicholas V.,100,TX,2,-12.61516121,0.744360902,0.618577075,0.832116788,0.779904306,0.581589958
2008,110, LAMPSON; Nicholas V.,100,TX,22,-7.066781016,0.736681887,0.590448625,0.828313253,0.765920826,0.618453865
2010,111, LANCE; Leonard,200,NJ,7,18.74837558,0.741608119,0.740213523,0.989583333,0.510204082,0.95505618
2012,112, LANCE; Leonard,200,NJ,7,17.11761548,0.751838235,0.741127349,0.991561181,0.553448276,0.966789668
2014,113, LANCE; Leonard,200,NJ,7,20.48614465,0.7734375,0.793650794,0.990147783,0.594650206,0.980676329
2016,114, LANCE; Leonard,200,NJ,7,10.95988476,0.776859504,0.743654822,0.983050847,0.583505155,0.95951417
2018,115, LANCE; Leonard,200,NJ,7,-5.019489251,0.769560557,0.744736842,0.991452991,0.544276458,0.991525424
2012,112, LANDRY; Jeff,200,LA,3,8.496337426,0.75965251,0.746666667,0.986784141,0.565137615,0.965909091
2002,107, LANGEVIN; James,100,RI,2,54.01981015,0.786407767,0.690697674,0.840336134,0.790368272,0.725321888
2004,108, LANGEVIN; James,100,RI,2,53.7026042,0.74058127,0.619140625,0.819148936,0.758373206,0.611353712
2008,110, LANGEVIN; James,100,RI,2,40.21632469,0.73193788,0.59125964,0.823684211,0.756060606,0.616780045
2010,111, LANGEVIN; James,100,RI,2,28.07179252,0.700431034,0.559840426,0.785074627,0.71221865,0.618390805
2012,112, LANGEVIN; James,100,RI,2,20.60450912,0.73358706,0.617699115,0.832,0.747863248,0.63963964
2014,113, LANGEVIN; James,100,RI,2,24.64450513,0.773234201,0.659863946,0.851282051,0.773584906,0.709543568
2016,114, LANGEVIN; James,100,RI,2,27.40892349,0.760613208,0.637362637,0.814814815,0.786885246,0.680451128
2018,115, LANGEVIN; James,100,RI,2,27.2117552,0.772020725,0.66509434,0.852040816,0.807471264,0.649122807
2012,112, LANKFORD; James,200,OK,5,21.43826167,0.760791367,0.755230126,0.987804878,0.571428571,0.970479705
2000,106, LANTOS; Thomas Peter,100,CA,12,53.74677732,0.983114447,0.981963928,0.979865772,0.981818182,0.990825688
2002,107, LANTOS; Thomas Peter,100,CA,12,43.36963816,0.788787484,0.696741855,0.843317972,0.796407186,0.722222222
2004,108, LANTOS; Thomas Peter,100,CA,12,47.21277598,0.7328844,0.605691057,0.795454545,0.762755102,0.612765957
2006,109, LANTOS; Thomas Peter,100,CA,12,52.09188039,0.731535756,0.597402597,0.831050228,0.740458015,0.626556017
2000,106, LARGENT; Steve,200,OK,1,40.01649959,0.942084942,0.977596741,0.993150685,0.892045455,0.99537037
2002,107, LARSEN; Richard Ray (Rick),100,WA,2,4.299282711,0.796368353,0.695214106,0.841860465,0.807580175,0.732394366
2004,108, LARSEN; Richard Ray (Rick),100,WA,2,30.33011033,0.751929438,0.636363636,0.831417625,0.767326733,0.640495868
2006,109, LARSEN; Richard Ray (Rick),100,WA,2,28.32340662,0.724971231,0.589958159,0.835555556,0.737913486,0.605577689
2008,110, LARSEN; Richard Ray (Rick),100,WA,2,24.78426939,0.734013605,0.59375,0.822281167,0.766055046,0.61047836
2010,111, LARSEN; Richard Ray (Rick),100,WA,2,2.144668924,0.701383831,0.560810811,0.779141104,0.714516129,0.62295082
2012,112, LARSEN; Richard Ray (Rick),100,WA,2,22.28349504,0.744252874,0.630550622,0.835390947,0.749460043,0.671597633
2014,113, LARSEN; Richard Ray (Rick),100,WA,2,21.14868784,0.779617834,0.664351852,0.868020305,0.776162791,0.713114754
2016,114, LARSEN; Richard Ray (Rick),100,WA,2,28.03250074,0.745348837,0.618534483,0.814159292,0.766756032,0.655172414
2000,106, LARSON; John B.,100,CT,1,43.83209554,0.969298246,0.958095238,0.96978852,0.968858131,0.96969697
2002,107, LARSON; John B.,100,CT,1,33.58157154,0.780701754,0.687651332,0.847826087,0.772861357,0.72489083
2004,108, LARSON; John B.,100,CT,1,45.96168177,0.74392936,0.617408907,0.80669145,0.762376238,0.639484979
2006,109, LARSON; John B.,100,CT,1,48.90795406,0.734394125,0.602173913,0.834080717,0.744444444,0.623931624
2008,110, LARSON; John B.,100,CT,1,39.80044458,0.728682171,0.582655827,0.821621622,0.757281553,0.607888631
2010,111, LARSON; John B.,100,CT,1,20.55495094,0.705223881,0.562064156,0.796875,0.715231788,0.620192308
2012,112, LARSON; John B.,100,CT,1,37.20414326,0.736124635,0.624548736,0.838174274,0.744588745,0.648148148
2014,113, LARSON; John B.,100,CT,1,22.40718557,0.773333333,0.654017857,0.850961538,0.771349862,0.712598425
2016,114, LARSON; John B.,100,CT,1,25.99568587,0.755743652,0.632882883,0.814814815,0.784530387,0.662650602
2018,115, LARSON; John B.,100,CT,1,25.58218429,0.765645806,0.654411765,0.833333333,0.810495627,0.634259259
2000,106, LATHAM; Thomas,200,IA,5,39.59086477,0.964881475,0.974509804,1,0.930973451,0.9958159
2002,107, LATHAM; Thomas,200,IA,4,11.69309308,0.846528624,0.803986711,0.986784141,0.708333333,0.978494624
2004,108, LATHAM; Thomas,200,IA,4,21.90203182,0.799782372,0.780346821,0.983739837,0.626898048,0.962264151
2006,109, LATHAM; Thomas,200,IA,4,14.42304075,0.793406593,0.755376344,0.991150442,0.603563474,0.965957447
2008,110, LATHAM; Thomas,200,IA,4,21.13362334,0.777691108,0.768953069,0.989655172,0.599708879,0.97704918
2010,111, LATHAM; Thomas,200,IA,4,33.66950658,0.730930427,0.724806202,0.992156863,0.508090615,0.953125
2012,112, LATHAM; Thomas,200,IA,3,8.625743844,0.767924528,0.764583333,0.991150442,0.593803787,0.968379447
2000,106, LaTOURETTE; Steven C.,200,OH,19,32.86738509,0.947754354,0.911016949,0.984520124,0.905482042,0.991631799
2002,107, LaTOURETTE; Steven C.,200,OH,14,44.3022557,0.839506173,0.79109589,0.98206278,0.694444444,0.97382199
2004,108, LaTOURETTE; Steven C.,200,OH,14,25.4967856,0.798665184,0.784023669,0.978991597,0.629955947,0.961352657
2006,109, LaTOURETTE; Steven C.,200,OH,14,18.50256869,0.792682927,0.748587571,0.986842105,0.590804598,0.974895397
2008,110, LaTOURETTE; Steven C.,200,OH,14,19.57656406,0.765940274,0.776717557,0.992932862,0.585692996,0.964912281
2010,111, LaTOURETTE; Steven C.,200,OH,14,33.47150932,0.737109045,0.73715415,0.988416988,0.517184943,0.958466454
2008,110, LATTA; Robert E.,200,OH,5,28.18198782,0.757142857,0.8,0.99009901,0.570895522,0.975206612
2010,111, LATTA; Robert E.,200,OH,5,41.35105301,0.744435284,0.730337079,0.985294118,0.522875817,0.957446809
2012,112, LATTA; Robert E.,200,OH,5,18.10513871,0.747252747,0.739957717,0.991666667,0.55008489,0.965779468
2014,113, LATTA; Robert E.,200,OH,5,37.53929807,0.773980154,0.792746114,0.990243902,0.590534979,0.981481481
2016,114, LATTA; Robert E.,200,OH,5,41.80022088,0.767801858,0.724489796,0.983805668,0.564049587,0.957983193
2016,114, LAWRENCE; Brenda L,100,MI,14,59.82236457,0.760946746,0.64254386,0.827272727,0.788043478,0.66536965
2018,115, LAWRENCE; Brenda L,100,MI,14,63.56181649,0.776485788,0.673860911,0.855670103,0.804532578,0.665198238
2018,115, LAWSON; Alfred Jr.,100,FL,5,33.56243942,0.755291005,0.641646489,0.850746269,0.777777778,0.629107981
2000,106, LEACH; James Albert Smith,200,IA,1,25.72718079,0.907103825,0.828633406,0.988059701,0.812260536,1
2002,107, LEACH; James Albert Smith,200,IA,2,6.450227107,0.833131802,0.777777778,0.986725664,0.679012346,0.974489796
2004,108, LEACH; James Albert Smith,200,IA,2,19.76750778,0.79707113,0.775811209,0.981549815,0.597345133,0.969957082
2006,109, LEACH; James Albert Smith,200,IA,2,-2.854004489,0.786334056,0.746666667,0.98340249,0.583333333,0.966244726
2000,106, LEE; Barbara,100,CA,9,75.15443746,0.966573816,0.983050847,0.986928105,0.94755877,0.986238532
2002,107, LEE; Barbara,100,CA,9,66.23651276,0.7845953,0.700251889,0.850678733,0.77675841,0.729357798
2004,108, LEE; Barbara,100,CA,9,72.28384678,0.749438202,0.626530612,0.80608365,0.768637532,0.655462185
2006,109, LEE; Barbara,100,CA,9,75.61671985,0.754669988,0.632516704,0.818627451,0.763736264,0.685106383
2008,110, LEE; Barbara,100,CA,9,76.36815562,0.734794908,0.595075239,0.828254848,0.753577107,0.627358491
2010,111, LEE; Barbara,100,CA,9,73.4969755,0.704797048,0.56043956,0.798136646,0.716150082,0.616666667
2014,113, LEE; Barbara,100,CA,13,76.95753317,0.765463918,0.655011655,0.855614973,0.761494253,0.701244813
2016,114, LEE; Barbara,100,CA,13,81.56910964,0.763157895,0.643031785,0.846560847,0.773134328,0.68220339
2010,111, LEE; Christopher John,200,NY,26,43.80442184,0.729617304,0.725,0.988636364,0.500813008,0.953560372
2018,115, LESKO; Debbie,200,AZ,8,10.92777342,0.78125,0.733870968,0.988235294,0.415841584,0.970588235
2000,106, LEVIN; Sander Martin,100,MI,12,32.19207975,0.972789116,0.960377358,0.991202346,0.961214165,0.975206612
2002,107, LEVIN; Sander Martin,100,MI,12,38.47807561,0.809464508,0.717703349,0.858369099,0.818181818,0.746724891
