State,District,Party,Margin,Lean,Avg_Def,Minority,Nat_Margin,Year,Fresh,Calculated_C6
PA,4,1,1.627100111,-12.38,14.2076503,0,-6.8,2010,0,0.263863062
PA,8,1,-7.045262908,3.42,6.2661499,0,-6.8,2010,0,-2.581781344
PA,10,1,-10.35346354,-16.48,12.3580494,0,-6.8,2010,0,-0.429781381
PA,11,1,-9.401114579,8.52,6.2769231,0,-6.8,2010,0,-3.531413437
PA,12,1,1.558096596,-0.68,7.4468085,0,-6.8,2010,1,0.054756423
PA,13,1,12.68314214,12.72,4.4637322,0,-6.8,2010,0,-0.688619684
PA,14,1,40.61306136,37.62,3.8412292,0,-6.8,2010,0,1.853530469
PA,17,1,11.00118977,-12.28,7.9325422,0,-6.8,2010,0,1.645340604
RI,2,1,28.07179252,19.22,4.3263288,0,-6.8,2010,0,1.776306628
SC,5,1,-10.31075055,-13.38,4.8795553,0,-6.8,2010,0,-1.532245479
SC,6,1,26.45322912,21.72,4.1614907,0,-6.8,2010,0,1.02981682
SD,0,1,-2.227119896,-17.98,11.6438356,0,-6.8,2010,0,0.333527047
TN,4,1,-18.50530487,-23.28,7.8114913,0,-6.8,2010,0,-1.10343346
TN,5,1,14.1515746,7.72,13.0246914,0,-6.8,2010,0,0.150185409
TN,9,1,48.88404605,41.92,5.8380414,0,-6.8,2010,0,2.111655126
TX,3,1,-34.93698085,-28.68,13.3462282,0,-6.8,2010,0,-1.588817194
TX,9,1,52.85769664,43.62,4.1641151,0,-6.8,2010,0,3.623980191
TX,15,1,14.13613655,8.02,4.4520548,0,-6.8,2010,0,0.387908647
TX,16,1,21.49790322,20.52,4.6421663,0,-6.8,2010,0,0.039853639
TX,17,1,-25.23024525,-39.68,6.6120907,0,-6.8,2010,0,-0.553936934
TX,18,1,42.8952943,46.52,5.5699482,0,-6.8,2010,0,0.549843229
TX,20,1,29.16743505,16.72,4.336895,0,-6.8,2010,0,2.435216681
TX,23,1,-4.952683886,-7.08,5.1136364,0,-6.8,2010,0,-1.291859524
TX,25,1,7.988501799,7.72,6.9767442,0,-6.8,2010,0,-0.602996768
TX,27,1,-0.748139039,-2.48,5.05689,0,-6.8,2010,0,-1.122851207
TX,28,1,14.39202169,0.62,7.1516646,0,-6.8,2010,0,1.014294726
TX,29,1,30.51920894,15.42,4.9149338,0,-6.8,2010,0,2.612251448
TX,30,1,54.09289512,53.62,5.2427184,0,-6.8,2010,0,1.755362089
UT,2,1,4.427291173,-29.68,11.1042566,0,-6.8,2010,0,1.699515407
VT,0,1,32.53508077,23.52,7.9145729,0,-6.8,2010,0,1.147918515
VA,3,1,42.83160464,39.72,5.4794521,0,-6.8,2010,0,1.431265114
VA,5,1,-3.824070651,-11.18,13.1909548,0,-6.8,2010,1,0.1898834
VA,8,1,23.7271164,29.02,5.5027174,0,-6.8,2010,0,-0.661551254
VA,9,1,-4.805876405,-21.38,6.736429,0,-6.8,2010,0,0.553200753
VA,11,1,0.432251896,2.82,6.6339066,0,-6.8,2010,1,-0.484048736
WA,1,1,15.33340682,16.42,4.7029703,0,-6.8,2010,0,-0.650452583
WA,2,1,2.144668924,5.62,4.5511222,0,-6.8,2010,0,-1.879746731
WA,6,1,16.07846434,9.22,3.9399625,0,-6.8,2010,0,0.714361708
WA,9,1,9.704158799,10.62,5.9758423,0,-6.8,2010,0,-0.762564836
WV,3,1,12.07729469,-11.28,6.3190184,0,-6.8,2010,0,2.123041561
WI,2,1,23.61048278,28.42,5.2076875,0,-6.8,2010,0,-0.639359259
WI,3,1,3.796451023,7.02,9.1531756,0,-6.8,2010,0,-0.863131587
WI,4,1,39.41125308,41.72,6.4267352,0,-6.8,2010,0,0.466426107
WI,8,1,-9.641816702,-3.58,5.3492763,0,-6.8,2010,0,-2.577597777
AK,0,0,38.44457114,27.18,25.9334691,1,6.8,2010,0,-0.110291564
AZ,2,0,33.82691256,24.58,14.9693252,1,6.8,2010,0,-0.375829997
AZ,6,0,37.30567039,27.98,20.6721623,1,6.8,2010,0,-0.221021078
CA,2,0,14.30287412,22.08,14.0653917,1,6.8,2010,0,-1.66146883
CA,3,0,6.887507731,10.88,15.4176904,1,6.8,2010,0,-1.479262826
CA,4,0,29.82753123,19.78,17.1846435,1,6.8,2010,1,-0.066597993
CA,24,0,19.87900172,7.58,15.5794807,1,6.8,2010,0,-0.47913871
CA,25,0,23.6651754,10.98,15.8907511,1,6.8,2010,0,-0.383894919
CA,26,0,17.60572506,6.08,16.6769611,1,6.8,2010,0,-0.519852441
CA,40,0,33.57747896,14.28,14.9390244,1,6.8,2010,0,0.097819973
CA,41,0,26.42941182,18.48,17.3589585,1,6.8,2010,0,-0.499937377
CA,42,0,30.35205824,18.48,16.1734343,1,6.8,2010,0,-0.294046748
CA,44,0,11.22701355,9.98,16.3985149,1,6.8,2010,0,-1.08706432
CA,45,0,9.347633716,5.18,17.7128651,1,6.8,2010,0,-0.919477464
CA,46,0,24.41565606,11.08,17.6738142,1,6.8,2010,0,-0.306732202
CA,48,0,23.49053844,11.98,17.5802139,1,6.8,2010,0,-0.397453387
CA,49,0,31.30268825,19.08,14.1620284,1,6.8,2010,0,-0.298862255
CA,50,0,17.69508645,6.48,18.2222222,1,6.8,2010,0,-0.486500354
CA,52,0,31.02749455,17.28,14.7900183,1,6.8,2010,1,0.124154718
CO,5,0,36.47917258,28.78,13.9963168,1,6.8,2010,0,-0.426206516
CO,6,0,34.22462478,17.38,14.1800247,1,6.8,2010,1,0.349939502
FL,7,0,38.06220131,12.28,15.3846154,1,6.8,2010,0,0.479092725
FL,9,0,42.86651899,11.28,16.6973603,1,6.8,2010,0,0.771815111
FL,10,0,31.84138089,1.18,20.4395604,1,6.8,2010,0,0.443080317
FL,13,0,37.72018551,10.88,19.1066998,1,6.8,2010,0,0.420054829
FL,14,0,41.43419333,22.08,13.425345,1,6.8,2010,0,0.280224406
FL,15,0,29.45680213,10.28,16.9615619,1,6.8,2010,1,0.30962114
FL,16,0,33.76049892,9.08,17.3112339,1,6.8,2010,1,0.601350255
FL,18,0,37.77044988,7.18,23.252859,1,6.8,2010,0,0.460658876
GA,1,0,43.25765488,30.88,15.7894737,1,6.8,2010,0,-0.043235711
GA,3,0,38.95821895,36.58,14.1108247,1,6.8,2010,0,-0.6407999
GA,10,0,34.71632019,28.68,18.8050314,1,6.8,2010,0,-0.407175274
HI,1,0,-6.455278945,-23.02,26.7409471,1,6.8,2010,1,-0.259558232
ID,2,0,44.42235764,34.98,20.6528562,1,6.8,2010,0,-0.118065818
IL,6,0,27.29001585,0.08,13.9563863,1,6.8,2010,0,0.378932751
IL,13,0,27.6205576,4.08,20.2322738,1,6.8,2010,0,0.136903723
IL,15,0,28.64142665,11.58,22.7360308,1,6.8,2010,0,-0.068240027
IL,16,0,33.96393136,4.48,15.0990099,1,6.8,2010,0,0.584695779
IL,18,0,43.32504408,10.78,17.6507937,1,6.8,2010,1,1.063054183
IL,19,0,42.44957094,17.58,15.3846154,1,6.8,2010,0,0.5188844
IN,3,0,29.65322698,27.18,26.6666667,1,6.8,2010,1,-0.247117013
IN,5,0,36.74806584,33.18,14.0480591,1,6.8,2010,0,-0.628595602
IN,6,0,36.64907638,18.98,12.4279308,1,6.8,2010,0,0.095359589
IA,4,0,33.66950658,0.08,20.3545232,1,6.8,2010,0,0.573239789
IA,5,0,33.39650377,17.68,14.4361834,1,6.8,2010,0,-0.079069391
KS,2,0,30.80276733,17.58,14.5112325,1,6.8,2010,1,0.096327678
KY,1,0,42.49062196,27.18,19.8388097,1,6.8,2010,0,0.059772132
KY,2,0,35.77409593,28.78,17.2877214,1,6.8,2010,1,-0.093048588
KY,4,0,38.95481609,26.88,15.5345912,1,6.8,2010,0,-0.137519416
KY,5,0,54.84919483,30.58,18.2043344,1,6.8,2010,0,0.610984208
LA,1,0,59.33078891,46.58,13.4153846,1,6.8,2010,0,0.313621639
LA,4,0,29.985663,20.58,13.7086903,1,6.8,2010,1,-0.113517117
LA,6,0,31.26657323,19.08,16.4469554,1,6.8,2010,1,0.048227116
MD,6,0,28.2279542,26.28,17.0731707,1,6.8,2010,0,-0.728381975
MI,4,0,35.69047131,7.28,17.1446384,1,6.8,2010,0,0.499306378
MI,6,0,28.39161332,1.98,19.1373026,1,6.8,2010,0,0.263190661
MI,8,0,29.75246433,2.98,15.7728707,1,6.8,2010,0,0.360448674
MI,10,0,46.9516522,9.78,20.3410475,1,6.8,2010,0,0.886918838
MI,11,0,20.77914448,1.08,17.997543,1,6.8,2010,0,-0.107494647
MN,2,0,26.71712288,8.08,13.3944954,1,6.8,2010,0,-0.073370522
MN,3,0,22.23231616,1.68,17.1463564,1,6.8,2010,1,0.242206103
MN,6,0,12.72016622,13.48,12.7296588,1,6.8,2010,0,-1.478919276
MS,3,0,36.80026295,30.08,16.4417178,1,6.8,2010,1,-0.091743519
MO,2,0,38.78071919,18.48,14.8922687,1,6.8,2010,0,0.246632348
MO,6,0,38.90776524,13.78,14.1721854,1,6.8,2010,0,0.504352084
MO,8,0,36.79712652,28.38,19.628483,1,6.8,2010,0,-0.273197245
MT,0,0,26.56983246,14.98,17.7872861,1,6.8,2010,0,-0.339845073
NE,1,0,42.54560091,20.68,20.0125471,1,6.8,2010,0,0.293352809
NE,2,0,21.61269002,12.68,16.5330043,1,6.8,2010,0,-0.566368569
NE,3,0,52.22520524,46.98,13.8583639,1,6.8,2010,0,-0.229691527
NV,2,0,30.64420936,11.78,15.5096936,1,6.8,2010,0,0.019911119
NJ,2,0,34.56797511,-3.42,23.80085,1,6.8,2010,0,0.632731231
NJ,4,0,41.52927709,8.28,24.5799627,1,6.8,2010,0,0.556832948
NJ,5,0,32.14568073,13.08,14.7987616,1,6.8,2010,0,0.059754779
NJ,7,0,18.74837558,3.48,20.0971463,1,6.8,2010,1,-0.030508233
NJ,11,0,36.6760176,14.48,20.1103617,1,6.8,2010,0,0.219658585
NY,3,0,43.24103182,5.38,20.4334365,1,6.8,2010,0,0.854695089
NY,29,0,3.363391944,10.68,25.8823529,1,6.8,2010,1,-0.816257785
NC,3,0,46.11447838,31.08,25.5319149,1,6.8,2010,0,0.079574697
NC,5,0,31.77080647,30.98,14.224924,1,6.8,2010,0,-0.86051409
NC,6,0,50.41658845,35.18,14.8148148,1,6.8,2010,0,0.230402776
NC,9,0,37.9343294,21.48,13.9925373,1,6.8,2010,0,0.049285228
NC,10,0,42.35438148,32.88,13.0841121,1,6.8,2010,0,-0.230091465
OH,2,0,23.79532889,26.68,14.0880503,1,6.8,2010,0,-1.217580484
OH,3,0,36.22480855,8.78,22.2839506,1,6.8,2010,0,0.360183645
OH,4,0,46.74988985,28.68,13.3828996,1,6.8,2010,0,0.32703121
OH,5,0,41.35105301,17.98,12.5458996,1,6.8,2010,0,0.526020391
OH,7,0,29.92080178,14.48,14.8193509,1,6.8,2010,1,0.183813569
OH,8,0,35.34281352,27.68,0,1,6.8,2010,0,#DIV/0!
OH,12,0,14.80644922,1.28,16.2247475,1,6.8,2010,0,-0.496142993
OH,14,0,33.47150932,6.38,23.6545682,1,6.8,2010,0,0.295187605
OK,3,0,55.98701449,45.38,15.7996146,1,6.8,2010,0,0.10875838
OR,2,0,48.04810832,20.38,18.9239332,1,6.8,2010,0,0.612289961
PA,5,0,40.45668205,19.28,17.4554395,1,6.8,2010,1,0.563769136
PA,6,0,14.20497475,-6.72,21.8690401,1,6.8,2010,0,-0.135025096
PA,9,0,46.12255826,33.18,16.8969849,1,6.8,2010,0,0.032191794
PA,15,0,14.55306334,-3.72,24.2387333,1,6.8,2010,0,-0.195624111
PA,16,0,30.77369373,16.58,13.4199134,1,6.8,2010,0,-0.222113227
PA,18,0,34.65643013,11.88,23.9252336,1,6.8,2010,0,0.177628616
PA,19,0,48.60373614,22.88,21.8513854,1,6.8,2010,0,0.474194745
SC,2,0,9.718413999,17.58,13.8206388,1,6.8,2010,0,-1.790678445
TN,2,0,67.13346407,30.68,17.7300613,1,6.8,2010,0,1.316160146
TN,7,0,47.62162827,32.18,13.2836747,1,6.8,2010,0,0.207421089
TX,3,0,34.93698085,28.68,13.3462282,1,6.8,2010,0,-0.557182377
TX,4,0,51.19171596,40.88,16.0547604,1,6.8,2010,0,0.007997127
TX,5,0,43.00854317,33.08,14.3742255,1,6.8,2010,0,-0.173841772
TX,6,0,34.70967107,28.98,15.0907952,1,6.8,2010,0,-0.521992567
TX,8,0,63.0152313,47.78,14.511041,1,6.8,2010,0,0.484943658
TX,10,0,31.62496487,22.28,15.6407035,1,6.8,2010,0,-0.395735341
TX,11,0,65.39976825,55.78,16.1190329,1,6.8,2010,0,0.230980002
TX,12,0,46.72338589,32.28,14.4198524,1,6.8,2010,0,0.123846059
TX,14,0,51.98050299,35.28,27.8571429,1,6.8,2010,0,0.176114938
TX,19,0,58.72409393,51.68,14.1959799,1,6.8,2010,0,-0.002259095
TX,21,0,41.0057283,28.68,17.1143036,1,6.8,2010,0,-0.079906009
TX,22,0,37.67835446,26.68,13.8626339,1,6.8,2010,1,0.129231607
TX,26,0,36.35683447,25.28,14.7869674,1,6.8,2010,0,-0.243093086
TX,32,0,27.72544909,18.08,12.5470514,1,6.8,2010,0,-0.565665565
UT,1,0,45.26813396,41.08,14.1067897,1,6.8,2010,0,-0.420907249
UT,3,0,49.38297806,49.28,16.4935858,1,6.8,2010,1,-0.157750168
VA,1,0,29.09025801,14.58,17.1884592,1,6.8,2010,0,-0.188473903
VA,4,0,24.88091578,8.68,15.7470552,1,6.8,2010,0,-0.206155893
VA,7,0,25.103898,18.18,12.8060264,1,6.8,2010,0,-0.764500689
VA,10,0,28.05577399,5.78,19.9511897,1,6.8,2010,0,0.099952936
WA,4,0,35.2841402,25.98,16.1128527,1,6.8,2010,0,-0.320608268
WA,5,0,27.33268434,13.98,13.3077415,1,6.8,2010,0,-0.343391826
WA,8,0,4.103240963,-5.82,23.9427861,1,6.8,2010,0,-0.572016681
WV,2,0,38.76628915,14.98,20.9876543,1,6.8,2010,0,0.293102557
WI,1,0,38.1053534,5.08,13.4422111,1,6.8,2010,0,0.933058505
WI,5,0,41.96366578,24.98,15.9781288,1,6.8,2010,0,0.139309916
WI,6,0,41.38730062,8.58,17.7981651,1,6.8,2010,0,0.749024776
WY,0,0,45.01210552,39.18,16.2162162,1,6.8,2010,1,0.013658644
AZ,4,1,50.86195118,26.32,4.3454345,0,10.6,2008,0,2.377648354
AZ,5,1,9.583221871,-10.38,13.0718954,0,10.6,2008,1,0.019614284
AZ,7,1,30.47447949,12.72,4.6275395,0,10.6,2008,0,-0.079583656
AZ,8,1,11.90376097,-8.88,10.0441501,0,10.6,2008,1,0.150185427
CA,1,1,44.74062905,23.22,5.6768559,0,10.6,2008,0,1.130682751
CA,5,1,53.46476453,29.92,3.6717063,0,10.6,2008,0,2.824422131
CA,6,1,47.63330233,43.02,5.7058824,0,10.6,2008,0,-0.839860224
CA,7,1,51.02631052,37.02,4.5876887,0,10.6,2008,0,0.626604094
CA,8,1,62.18540423,67.22,2.259887,0,10.6,2008,0,-3.308883042
CA,10,1,33.99759457,21.52,3.2520325,0,10.6,2008,0,-0.957370947
CA,11,1,10.54916402,-2.28,7.8133478,0,10.6,2008,1,-0.581990216
CA,12,1,56.65441273,43.12,3.271028,0,10.6,2008,1,2.818544118
CA,13,1,52.86059851,42.32,8.0712166,0,10.6,2008,0,0.115690429
CA,14,1,47.54661505,38.02,3.9344262,0,10.6,2008,0,-0.33482162
CA,15,1,48.40457858,28.92,4.6910755,0,10.6,2008,0,1.283834077
CA,16,1,47.28165317,31.82,4.3406593,0,10.6,2008,0,0.652888645
CA,17,1,48.05665147,35.32,3.402854,0,10.6,2008,0,0.327935161
CA,20,1,48.66910125,10.62,5.7735426,0,10.6,2008,0,3.346675792
CA,23,1,36.14866475,22.22,3.7317469,0,10.6,2008,0,-0.391489908
CA,27,1,43.6770268,24.82,4.2864894,0,10.6,2008,0,0.983424992
CA,29,1,42.17465495,27.22,3.7459283,0,10.6,2008,0,0.26790394
CA,33,1,75.13726225,68.42,4.7138047,0,10.6,2008,0,0.979971922
CA,34,1,54.18920082,43.92,4.1779707,0,10.6,2008,0,0.268715341
CA,35,1,69.34477678,62.72,6.3719862,0,10.6,2008,0,0.4530802
CA,36,1,37.28876487,21.32,5.1605505,0,10.6,2008,0,0.062053237
CA,43,1,38.28742232,27.12,3.5911602,0,10.6,2008,0,-0.783160183
CA,47,1,44.05586484,10.52,4.2069358,0,10.6,2008,0,3.513286045
CA,51,1,48.53967865,16.32,5.9866962,0,10.6,2008,0,2.527711803
CA,53,1,41.03599358,26.92,3.0911063,0,10.6,2008,0,0.025420537
CO,1,1,48.15955036,38.72,3.8483305,0,10.6,2008,0,-0.312604555
CO,3,1,23.22503081,-10.78,5.0054407,0,10.6,2008,0,1.822282065
CO,7,1,26.96342149,7.62,5.016538,0,10.6,2008,1,0.959864251
CT,1,1,39.80044458,25.62,3.4052213,0,10.6,2008,0,-0.067831543
CT,2,1,29.22539244,12.32,4.368932,0,10.6,2008,1,0.85360826
CT,3,1,49.15727314,19.92,3.2328767,0,10.6,2008,0,4.078707098
CT,5,1,14.29472968,5.82,4.7722343,0,10.6,2008,1,-1.37699784
FL,2,1,23.80361164,-11.08,6.6557556,0,10.6,2008,0,1.489477114
FL,11,1,43.31162841,23.02,3.9128004,0,10.6,2008,1,2.60529068
FL,16,1,-20.18657283,-9.08,8.7671233,0,10.6,2008,1,-3.471992783
FL,19,1,38.91960423,31.32,3.9076377,0,10.6,2008,0,-1.323544343
FL,22,1,9.360150865,1.02,4.7123288,0,10.6,2008,1,-1.716114363
FL,23,1,64.38427815,57.62,3.6508842,0,10.6,2008,0,0.427088908
GA,2,1,37.89787019,1.82,3.8073908,0,10.6,2008,0,3.89221516
GA,8,1,14.48739838,-19.28,15.0172612,0,10.6,2008,0,0.428722808
GA,12,1,32.00072192,2.02,17.2732211,0,10.6,2008,0,0.508276706
GA,13,1,38.08992117,27.32,3.6956522,0,10.6,2008,0,-0.85300636
HI,1,1,53.1478616,23.02,6.2214612,0,10.6,2008,0,2.405932484
HI,2,1,51.0554223,28.62,4.1304348,0,10.6,2008,1,3.377101194
IL,1,1,71.73071184,67.42,4.866562,0,10.6,2008,0,0.395586419
IL,2,1,78.82831866,70.62,3.9142091,0,10.6,2008,0,1.722798268
IL,3,1,51.90341536,20.52,5.6198347,0,10.6,2008,0,2.75892801
IL,4,1,69.1266851,62.22,4.4108381,0,10.6,2008,0,0.685828641
IL,5,1,51.90608596,37.12,2.8349083,0,10.6,2008,0,1.299234251
IL,7,1,70.03507733,68.22,4.5121263,0,10.6,2008,0,-0.075425343
IL,8,1,21.44082565,-2.88,11.2044818,0,10.6,2008,0,0.152613006
IL,9,1,52.67056226,38.02,4.7670639,0,10.6,2008,0,0.798524279
IL,12,1,46.45131648,5.42,6.9101124,0,10.6,2008,0,3.011289727
IL,14,1,15.49600227,-2.98,6.1619718,0,10.6,2008,1,0.145757932
IN,1,1,43.72247555,15.62,3.3534909,0,10.6,2008,0,3.224714148
IN,2,1,36.85787518,-3.98,14.8546825,0,10.6,2008,1,1.546470561
IN,7,1,30.15654036,25.92,2.6871401,0,10.6,2008,1,-1.870678661
IN,8,1,29.48034392,-15.18,13.462574,0,10.6,2008,1,1.750969608
IN,9,1,19.3598552,-11.98,14.7155361,0,10.6,2008,1,0.759245815
IA,1,1,29.21328128,9.02,5.0704225,0,10.6,2008,1,1.196711966
IA,2,1,18.43859953,13.32,5.0800663,0,10.6,2008,1,-1.529455722
IA,3,1,14.27373509,2.22,5.5900621,0,10.6,2008,0,-1.626076911
KS,2,1,-4.399169563,-17.58,8.1922447,0,10.6,2008,1,-1.049460298
KS,3,1,16.78491214,-6.98,4.2656587,0,10.6,2008,0,-0.005985913
KY,3,1,18.73081516,4.52,4.884742,0,10.6,2008,1,-0.24756289
KY,6,1,29.31567357,-16.88,6.3899508,0,10.6,2008,0,3.060586565
LA,2,1,-2.712239467,47.62,3.9928486,0,10.6,2008,0,-14.62972212
LA,6,1,-7.824823313,-19.08,14.8235294,0,10.6,2008,1,-0.739003446
ME,2,1,34.87074643,5.42,6.0704607,0,10.6,2008,0,1.520112046
MD,2,1,47.05084083,13.92,3.3879164,0,10.6,2008,0,4.531789755
MD,3,1,39.57626655,12.52,3.0711207,0,10.6,2008,1,4.538333694
MD,4,1,72.97358268,60.82,4.2145594,0,10.6,2008,1,3.068172838
MD,5,1,49.67434601,20.72,0,0,10.6,2008,0,#DIV/0!
MD,7,1,60.91601986,50.22,3.7222222,0,10.6,2008,0,0.903227609
MD,8,1,53.39265524,40.22,3.3152174,0,10.6,2008,0,0.893349932
MA,1,1,43.8054112,25.02,4.1416894,0,10.6,2008,0,1.014408565
MA,4,1,40.36974162,28.32,4.2754026,0,10.6,2008,0,-0.370700617
MA,6,1,38.78477081,14.82,4.9062845,0,10.6,2008,0,1.313862825
MA,7,1,47.91540785,29.92,3.8840263,0,10.6,2008,0,1.241261383
MI,1,1,32.295416,-5.48,7.3399558,0,10.6,2008,0,1.96411537
MI,5,1,43.3955502,21.72,3.8090129,0,10.6,2008,0,1.612515988
MI,12,1,48.19333811,24.42,3.0951041,0,10.6,2008,0,2.913204798
MI,13,1,55.0557272,62.82,4.0816327,0,10.6,2008,0,-2.810948374
MI,15,1,45.75035003,25.12,4.2672656,0,10.6,2008,0,1.423645632
MN,1,1,29.57280385,-2.98,4.9488973,0,10.6,2008,1,3.025918087
MN,4,1,37.12794841,23.52,3.4896401,0,10.6,2008,0,-0.403379017
MN,5,1,48.87915302,41.72,5.3902302,0,10.6,2008,1,0.452948563
MN,7,1,44.52936316,-10.88,8.9807163,0,10.6,2008,0,3.395819013
MN,8,1,35.53475666,4.12,4.5180723,0,10.6,2008,0,2.394335448
MS,1,1,10.58645709,-26.28,17.3669468,0,10.6,2008,1,0.724663997
MS,2,1,38.10048978,21.92,4.0816327,0,10.6,2008,0,0.172620573
MS,4,1,49.07252193,-38.48,15.0912106,0,10.6,2008,0,3.624594964
MO,3,1,35.96244809,13.92,4.185022,0,10.6,2008,0,1.019094305
MO,4,1,31.8211926,-26.78,5.266045,0,10.6,2008,0,5.528681695
MO,5,1,28.74630811,21.82,4.3022614,0,10.6,2008,0,-1.993922984
NV,1,1,39.32474817,19.52,4.6265329,0,10.6,2008,0,0.786410093
NH,1,1,5.895744163,-1.48,4.2599672,0,10.6,2008,1,-2.293574429
NH,2,1,15.01760695,5.22,4.6892039,0,10.6,2008,1,-1.156080896
NJ,1,1,46.44879838,24.92,3.7195122,0,10.6,2008,0,1.859378867
NJ,6,1,35.33909751,16.92,4.5355191,0,10.6,2008,0,0.331755081
NJ,8,1,42.93661211,20.52,4.3285239,0,10.6,2008,0,1.510426247
NJ,9,1,36.48256918,19.72,4.4532131,0,10.6,2008,0,0.146795844
NJ,12,1,27.80141659,11.12,5.334785,0,10.6,2008,0,-0.356464114
NJ,13,1,53.61213874,43.32,3.5476718,0,10.6,2008,0,0.27426515
NY,1,1,12.80160899,0.62,3.6572052,0,10.6,2008,0,-2.576370888
NY,2,1,24.94501957,9.52,4.0309221,0,10.6,2008,0,-0.897654765
NY,4,1,22.54643331,13.02,3.5184167,0,10.6,2008,0,-2.418705179
NY,5,1,30.51835076,26.02,3.4424379,0,10.6,2008,0,-2.846237324
NY,7,1,50.0420477,52.02,4.2053523,0,10.6,2008,0,-2.091168035
NY,8,1,45.51345588,45.72,4.2277339,0,10.6,2008,0,-2.089819352
NY,11,1,63.46260412,74.72,4.4273908,0,10.6,2008,1,-1.463830995
NY,14,1,48.45042827,49.62,3.990878,0,10.6,2008,0,-2.174007256
NY,15,1,63.1002737,80.82,3.686088,0,10.6,2008,0,-4.408498196
NY,17,1,46.63589933,37.62,3.1365314,0,10.6,2008,0,-0.619514496
NY,18,1,31.16532242,17.62,3.3594625,0,10.6,2008,0,-0.942919762
NY,19,1,11.65642258,-4.58,5.2060738,0,10.6,2008,1,-0.346084879
NY,20,1,23.6218167,-5.28,8.034188,0,10.6,2008,1,1.327111178
NY,22,1,24.36005267,11.52,5.4159687,0,10.6,2008,0,-1.039138821
NY,24,1,6.368347547,-3.48,4.4889129,0,10.6,2008,1,-1.753954382
NY,27,1,40.468273,6.82,3.9215686,0,10.6,2008,0,3.526162211
NY,28,1,41.7059293,29.62,3.8698822,0,10.6,2008,0,-0.303548438
NC,1,1,40.56535325,17.02,3.6363636,0,10.6,2008,0,1.831419511
NC,2,1,35.65559763,-4.28,3.9438142,0,10.6,2008,0,4.290755286
NC,4,1,26.63915482,15.22,3.3206315,0,10.6,2008,0,-1.802172623
NC,7,1,37.68870563,-9.88,9.2084006,0,10.6,2008,0,2.491630265
NC,11,1,26.12879935,-13.28,15.0027886,0,10.6,2008,1,1.257609092
NC,12,1,43.11717409,28.32,4.2841649,0,10.6,2008,0,0.271356989
NC,13,1,31.86661981,7.82,3.5947712,0,10.6,2008,0,1.255749965
ND,0,1,23.94821079,-20.68,4.9234136,0,10.6,2008,0,3.431821123
OH,6,1,29.44509201,-4.98,5.7273769,0,10.6,2008,1,2.841064295
OH,9,1,48.74701071,17.62,5.7842047,0,10.6,2008,0,2.491956191
OH,10,1,17.89281713,14.32,10.6333527,0,10.6,2008,0,-1.325040114
OH,11,1,70.51277941,63.62,0,0,10.6,2008,1,#DIV/0!
OH,13,1,29.40842515,9.92,3.9269912,0,10.6,2008,1,1.431607271
OH,17,1,56.29176901,22.82,3.8440111,0,10.6,2008,0,4.748889254
OH,18,1,19.7492506,-13.48,8.9750693,0,10.6,2008,1,1.407293267
OK,2,1,40.93814383,-25.38,11.4571746,0,10.6,2008,0,3.249842926
OR,3,1,53.70636424,35.52,6.398235,0,10.6,2008,0,1.035155514
PA,1,1,81.52314093,69.52,3.1360947,0,10.6,2008,0,3.259386565
PA,2,1,77.85929028,74.52,3.4626866,0,10.6,2008,0,0.865337996
PA,4,1,11.71593097,-12.38,13.5656836,0,10.6,2008,1,0.281128846
PA,7,1,19.18527917,6.12,4.6332046,0,10.6,2008,1,-0.40889557
PA,8,1,15.14023787,3.42,8.7995655,0,10.6,2008,1,-0.45642346
PA,10,1,12.66329969,-16.48,13.3740289,0,10.6,2008,1,0.574359734
PA,11,1,3.254682044,8.52,5.1094891,0,10.6,2008,0,-4.813869542
PA,12,1,15.70412984,-0.68,4.1690463,0,10.6,2008,0,-1.34174719
PA,13,1,28.25943422,12.72,4.4165758,0,10.6,2008,0,-0.584915079
PA,17,1,27.35882726,-12.28,5.9020045,0,10.6,2008,0,2.426899414
RI,1,1,44.29947452,27.22,3.3936652,0,10.6,2008,0,0.921825914
RI,2,1,40.21632469,19.22,3.6026201,0,10.6,2008,0,1.316713547
SC,5,1,24.65122353,-13.38,4.2692939,0,10.6,2008,0,2.904343862
SC,6,1,35.00668246,21.72,3.2751092,0,10.6,2008,0,-0.686014847
SD,0,1,35.11148871,-17.98,7.7548807,0,10.6,2008,0,3.370308805
TN,4,1,20.94793939,-23.28,8.4726867,0,10.6,2008,0,1.858676468
TN,5,1,34.83138729,7.72,10.1657459,0,10.6,2008,0,0.742703129
TX,15,1,33.76438537,8.02,3.8228155,0,10.6,2008,0,1.640005742
TX,17,1,7.483997449,-39.68,5.3191489,0,10.6,2008,0,2.62556317
TX,18,1,56.98394364,46.52,4.8642534,0,10.6,2008,0,0.424617608
TX,20,1,46.71599221,16.72,4.0748899,0,10.6,2008,0,3.19616886
TX,22,1,-7.066781016,-26.68,19.047619,0,10.6,2008,1,-0.251113644
TX,23,1,13.84413856,-7.08,4.829083,0,10.6,2008,1,0.448681988
TX,25,1,35.38050643,7.72,4.844098,0,10.6,2008,0,1.67198319
TX,27,1,19.56662301,-2.48,4.3832185,0,10.6,2008,0,-0.10247561
