congress,chamber,rollnumber,date,session,clerk_rollnumber,yea_count,nay_count,nominate_mid_1,nominate_mid_2,nominate_spread_1,nominate_spread_2,nominate_log_likelihood,bill_number,vote_result,vote_desc,vote_question,dtl_desc
109,House,357,2005-06-30,1,358,405,18,0.831,-0.127,0.217,-0.015,-63.555,HR3058,Passed,"Making appropriations for the Departments of Transportation, Treasury, and Housing and Urban Development, the Judiciary, District of Columbia, and independent agencies for the fiscal year ending September 30, 2006, and for other purposes",On Passage,
109,House,358,2005-06-30,1,359,216,191,0.035,0.137,-0.689,0.612,-0.235,HRES345,Passed,"Providing for consideration of motions to suspend the rules, and for other purposes",On Ordering the Previous Question,
109,House,359,2005-06-30,1,360,398,15,-0.673,0.74,-0.221,0.068,-67.428,HRES344,Passed,Expressing the sense of the House of Representatives that a Chinese state-owned energy company exercising control of critical Unted States energy infrastructure and energy production capacity could take action that would threaten to impair the national security of the United States,On Motion to Suspend the Rules and Agree,
109,House,360,2005-06-30,1,361,365,33,-0.552,0.243,-0.228,0.057,-85.648,HRES340,Passed,Expressing the grave disapproval of the House of Representatives regarding the majority opinion of the Supreme Court in the case of Kelo et al. v. City of New London et al. that nullifies the protections afforded private property owners in the Takings Clause of the Fifth Amendment,On Motion to Suspend the Rules and Agree,
109,House,361,2005-06-30,1,362,419,0,0.0,0.0,0.0,0.0,0.0,HR3130,Passed,Making supplemental appropriations for fiscal year 2005 for veterans medical services,On Motion to Suspend the Rules and Pass,
109,House,362,2005-07-11,1,363,362,1,0.0,0.0,0.0,0.0,0.0,HCONRES168,Passed,Condemning the Democratic People’s Republic of Korea for the abductions and continued captivity of citizens of the Republic of Korea and Japan as acts of terrorism and gross violations of human rights,"On Motion to Suspend the Rules and Agree, As Amended",
109,House,363,2005-07-11,1,364,364,2,0.0,0.0,0.0,0.0,0.0,HRES333,Passed,"Supporting the goals and ideals of a National Weekend of Prayer and Reflection for Darfur, Sudan",On Motion to Suspend the Rules and Agree,
109,House,364,2005-07-12,1,365,223,191,0.086,0.996,-0.481,0.256,-9.895,HRES351,Passed,"Rule providing for consideration of H.R. 739, H.R. 740, H.R. 741, and H.R. 742",On Ordering the Previous Question,
109,House,365,2005-07-12,1,366,224,189,0.028,0.087,-0.694,0.663,-0.266,HRES351,Passed,"Rule providing for consideration of H.R. 739, H.R. 740, H.R. 741, and H.R. 742",On Agreeing to the Resolution,
109,House,366,2005-07-12,1,367,242,177,-0.161,0.015,-0.409,-0.057,-31.552,HRES352,Failed,Providing that the House of Representatives will focus on removing barriers to competitiveness of the United States economy,On Motion to Suspend the Rules and Agree,
109,House,367,2005-07-12,1,368,420,0,0.0,0.0,0.0,0.0,0.0,HRES343,Passed,Commending the State of Kuwait for granting women certain important political rights,On Motion to Suspend the Rules and Agree,
109,House,368,2005-07-12,1,369,256,164,-0.213,-0.012,-0.342,-0.049,-53.385,HR739,Passed,Occupational Safety and Health Small Business Day in Court Act,On Passage,
109,House,369,2005-07-12,1,370,234,185,-0.13,0.004,-0.744,0.101,-15.866,HR740,Passed,Occupational Safety and Health Review Commission Efficiency Act,On Passage,
109,House,370,2005-07-12,1,371,226,197,-0.145,0.989,-0.326,-0.261,-45.832,HR741,Passed,Occupational Safety and Health Independent Review of OSHA Citations Act,On Passage,
109,House,371,2005-07-12,1,372,235,187,0.038,-0.388,-0.227,-0.211,-62.606,HR742,Passed,Occupational Safety and Health Small Employer Access to Justice Act of 2005,On Passage,
109,House,372,2005-07-14,1,373,201,217,0.112,-0.137,0.194,0.35,-86.996,HR6,Failed,Energy Policy Act of 2005,On Motion to Instruct Conferees,
109,House,373,2005-07-14,1,374,215,203,0.988,-0.142,-0.004,-0.204,-288.479,HR3100,Failed,East Asia Security Act of 2005,On Motion to Suspend the Rules and Pass,
109,House,374,2005-07-14,1,375,416,0,0.0,0.0,0.0,0.0,0.0,HRES356,Passed,"Condemning in the strongest terms the terrorist attacks in London, England, on July 7, 2005",On Motion to Suspend the Rules and Agree,
109,House,375,2005-07-14,1,376,111,310,0.784,-0.55,-0.082,-0.006,-231.915,HR2864,Failed,,On Agreeing to the Amendment,
109,House,376,2005-07-14,1,377,105,315,0.964,0.267,-0.198,1.217,-208.026,HR2864,Failed,,On Agreeing to the Amendment,
109,House,377,2005-07-14,1,378,406,14,0.638,-0.539,0.237,-0.354,-41.13,HR2864,Passed,"To provide for conservation and development of water and related resources, to authorize the Secretary of the Army to construct various projects for improvements to rivers and harbors of the United States, and for other purposes",On Passage,
109,House,378,2005-07-14,1,379,399,0,0.0,0.0,0.0,0.0,0.0,HCONRES191,Passed,Commemorating the 60th Anniversary of the conclusion of the War in the Pacific and honoring veterans of both the Pacific and Atlantic theaters of the Second World War,"On Motion to Suspend the Rules and Agree, as Amended",
109,House,379,2005-07-18,1,380,385,0,0.0,0.0,0.0,0.0,0.0,HRES328,Passed,Recognizing the 25th anniversary of the workers’ strikes in Poland in 1980 that led to the establishment of the Solidarity Trade Union,"On Motion to Suspend the Rules and Agree, as Amended",
109,House,380,2005-07-18,1,381,382,6,0.0,0.0,0.0,0.0,0.0,HCONRES175,Passed,"Acknowledging African descendants of the transatlantic slave trade in all of the Americas with an emphasis on descendants in Latin America and the Caribbean, recognizing the injustices suffered by these African descendants, and recommending that the United States and the international community...","On Motion to Suspend the Rules and Agree, as Amended",
109,House,381,2005-07-18,1,382,388,0,0.0,0.0,0.0,0.0,0.0,HRES364,Passed,Commending the continuing improvement in relations between the United States and the Republic of India,On Motion to Suspend the Rules and Agree,
109,House,382,2005-07-19,1,383,226,196,-0.036,-0.024,-0.772,-0.031,-6.895,HRES365,Passed,"Providing for the consideration of H.R. 2601, Foreign Relations Authorization Act, Fiscal Years 2006 and 2007",On Ordering the Previous Question,
109,House,383,2005-07-19,1,384,228,190,0.023,0.55,-0.318,0.26,-19.562,HRES365,Passed,"Providing for the consideration of H.R. 2601, Foreign Relations Authorization Act, Fiscal Years 2006 and 2007",On Agreeing to the Resolution,
109,House,384,2005-07-19,1,385,226,195,-0.07,0.298,-0.278,-0.284,-40.74,HR2601,Agreed to,,On Agreeing to the Amendment,
109,House,385,2005-07-19,1,386,423,2,0.0,0.0,0.0,0.0,0.0,HR2601,Agreed to,,On Agreeing to the Amendment,
109,House,386,2005-07-19,1,387,424,1,0.0,0.0,0.0,0.0,0.0,HR2601,Agreed to,,On Agreeing to the Amendment,
109,House,387,2005-07-19,1,388,426,1,0.0,0.0,0.0,0.0,0.0,HR2601,Agreed to,,On Agreeing to the Amendment,
109,House,388,2005-07-19,1,389,223,205,-0.001,0.108,-0.236,-0.708,-77.515,HR2601,Agreed to,,On Agreeing to the Amendment,
109,House,389,2005-07-20,1,390,423,0,0.0,0.0,0.0,0.0,0.0,HR2601,Agreed to,,On Agreeing to the Amendment,
109,House,390,2005-07-20,1,391,124,302,-0.402,0.347,0.314,0.38,-82.828,HR2601,Failed,,On Agreeing to the Amendment,
109,House,391,2005-07-20,1,392,373,56,0.28,0.96,0.198,0.396,-106.627,HR2601,Agreed to,,On Agreeing to the Amendment,
109,House,392,2005-07-20,1,393,156,273,0.059,0.998,-0.162,-0.203,-151.187,HR2601,Failed,,On Agreeing to the Amendment,
109,House,393,2005-07-20,1,394,422,2,0.0,0.0,0.0,0.0,0.0,HR2601,Agreed to,,On Agreeing to the Amendment,
109,House,394,2005-07-20,1,395,330,100,-0.433,-0.141,-0.118,-0.182,-175.757,HR2601,Agreed to,,On Agreeing to the Amendment,
109,House,395,2005-07-20,1,396,304,124,-0.443,0.585,-0.287,-0.327,-93.685,HR2601,Agreed to,,On Agreeing to the Amendment,
109,House,396,2005-07-20,1,397,291,137,-0.468,0.806,-0.271,-0.342,-102.314,HR2601,Agreed to,,On Agreeing to the Amendment,
109,House,397,2005-07-20,1,398,203,227,-0.218,-0.976,0.428,-0.506,-18.631,HR2601,Failed,"Foreign Relations Authorization Act, Fiscal Years 2006 and 2007",On Motion to Recommit with Instructions,
109,House,398,2005-07-20,1,399,351,78,-0.559,0.142,-0.165,-0.231,-131.647,HR2601,Passed,"Foreign Relations Authorization Act, Fiscal Years 2006 and 2007",On Passage,
109,House,399,2005-07-20,1,400,416,1,0.0,0.0,0.0,0.0,0.0,HRES326,Passed,Calling for free and fair parliamentary elections in the Republic of Azerbaijan,"On Motion to Suspend the Rules and Agree, as Amended",
109,House,400,2005-07-21,1,401,224,197,0.062,0.308,-0.686,0.634,-0.281,HRES369,Passed,"Providing for the consideration of H.R. 3199, USA PATRIOT and Terrorism Prevention Reauthorization Act",On Ordering the Previous Question,
109,House,401,2005-07-21,1,402,224,196,0.03,0.099,-0.694,0.664,-0.265,HRES369,Passed,"Providing for the consideration of H.R. 3199, USA PATRIOT and Terrorism Prevention Reauthorization Act",On Agreeing to the Resolution,
109,House,402,2005-07-21,1,403,402,26,0.377,0.926,0.141,0.397,-90.278,HR3199,Agreed to,,On Agreeing to the Amendment,
109,House,403,2005-07-21,1,404,406,21,0.29,0.957,0.127,0.516,-72.225,HR3199,Agreed to,,On Agreeing to the Amendment,
109,House,404,2005-07-21,1,405,362,66,-0.494,0.09,-0.311,-0.246,-77.783,HR3199,Agreed to,,On Agreeing to the Amendment,
109,House,405,2005-07-21,1,406,394,32,-0.04,-0.999,0.037,-0.427,-111.85,HR3199,Agreed to,,On Agreeing to the Amendment,
109,House,406,2005-07-21,1,407,418,7,0.0,0.0,0.0,0.0,0.0,HR3199,Agreed to,,On Agreeing to the Amendment,
109,House,407,2005-07-21,1,408,407,21,0.386,0.922,0.151,0.464,-72.733,HR3199,Agreed to,,On Agreeing to the Amendment,
109,House,408,2005-07-21,1,409,261,165,-0.043,-0.999,0.151,-0.219,-154.507,HR3199,Agreed to,,On Agreeing to the Amendment,
109,House,409,2005-07-21,1,410,381,45,-0.565,0.096,-0.272,-0.2,-73.323,HR3199,Agreed to,,On Agreeing to the Amendment,
109,House,410,2005-07-21,1,411,387,38,-0.658,0.185,-0.341,-0.579,-59.467,HR3199,Agreed to,,On Agreeing to the Amendment,
109,House,411,2005-07-21,1,412,233,192,-0.108,0.783,0.162,0.271,-134.234,HR3199,Agreed to,,"On Agreeing to the Amendment, as Modified",
109,House,412,2005-07-21,1,413,209,218,-0.005,-0.779,0.242,-0.114,-53.043,HR3199,Failed,USA PATRIOT and Terrorism Prevention Reauthorization Act,On Motion to Recommit with Instructions,
109,House,413,2005-07-21,1,414,258,171,-0.342,0.94,-0.204,-0.209,-124.59,HR3199,Passed,USA PATRIOT and Terrorism Prevention Reauthorization Act,On Passage,
109,House,414,2005-07-22,1,415,192,206,-0.12,-0.993,0.258,-0.183,-54.57,HR3070,Failed,,On Agreeing to the Amendment,
109,House,415,2005-07-22,1,416,383,15,-0.692,0.176,-0.26,-0.052,-46.842,HR3070,Passed,National Aeronautics and Space Administration Authorization Act,On Passage,
109,House,416,2005-07-25,1,417,378,0,0.0,0.0,0.0,0.0,0.0,HJRES59,Passed,Expressing the sense of Congress with respect to the establishment of an appropriate day for the commemoration of the women suffragists who fought for and won the right of women to vote in the United States,"On Motion to Suspend the Rules and Pass, as Amended",
109,House,417,2005-07-25,1,418,377,4,0.0,0.0,0.0,0.0,0.0,HCONRES181,Passed,"Supporting the goals and ideals of National Life Insurance Awareness Month, and for other purposes","On Motion to Suspend the Rules and Agree, as Amended",
109,House,418,2005-07-25,1,419,355,21,-0.638,-0.149,-0.275,-0.366,-45.507,HRES376,Passed,Expressing the sense of the House of Representatives that the Federal Trade Commission should investigate the publication of the video game “Grand Theft Auto: San Andreas” to determine if the publisher intentionally deceived the Entertainment Software Ratings Board to avoid an “Adults -Only” rating,"On Motion to Suspend the Rules and Agree, as Amended",
109,House,419,2005-07-26,1,420,424,0,0.0,0.0,0.0,0.0,0.0,HR3200,Passed,Servicemembers’ Group Life Insurance Enhancement Act,On Motion to Suspend the Rules and Pass,
109,House,420,2005-07-26,1,421,240,186,-0.22,0.975,-0.277,-0.178,-64.568,HR3283,Failed,United States Trade Rights Enforcement Act,"On Motion to Suspend the Rules and Pass, as Amended",
109,House,421,2005-07-26,1,422,426,0,0.0,0.0,0.0,0.0,0.0,HR2361,Passed,"Department of the Interior, Environment, and Related Agencies Appropriations Act, 2006",On Motion to Instruct Conferees,
109,House,422,2005-07-26,1,423,422,0,0.0,0.0,0.0,0.0,0.0,HR2977,Passed,Paul Kasten Post Office Building,On Motion to Suspend the Rules and Pass,
109,House,423,2005-07-26,1,424,197,230,0.008,0.658,0.306,-0.153,-25.913,HR525,Failed,,On Agreeing to the Amendment,
109,House,424,2005-07-26,1,425,198,230,0.206,0.955,0.456,-0.622,-17.442,HR525,Failed,To amend title I of the Employee Retirement Income Security Act of 1974 to improve access and choice for entrepreneurs with small businesses with respect to medical care for their emplopyees,On Motion to Recommit with Instructions,
109,House,425,2005-07-26,1,426,264,165,-0.207,-0.085,-0.27,-0.095,-68.757,HR525,Passed,To amend title I of the Employee Retirement Income Security Act of 1974 to improve access and choice for entrepreneurs with small businesses with respect to medical care for their emplopyees,On Passage,
109,House,426,2005-07-26,1,427,421,0,0.0,0.0,0.0,0.0,0.0,HR2894,Passed,Abraham Lincoln Birthplace Post Office Building,On Motion to Suspend the Rules and Pass,
109,House,427,2005-07-26,1,428,82,345,0.465,0.34,-0.308,-0.149,-93.943,HR22,Failed,,On Agreeing to the Amendment,
109,House,428,2005-07-26,1,429,51,379,0.565,-0.079,-0.342,-0.005,-73.924,HR22,Failed,,On Agreeing to the Amendment,
109,House,429,2005-07-26,1,430,410,21,0.665,0.277,0.335,0.083,-46.069,HR22,Passed,Postal Accountability and Enhancement Act,On Passage,
109,House,430,2005-07-26,1,431,423,0,0.0,0.0,0.0,0.0,0.0,HR3339,Passed,James T. Malloy Post Office Building,On Motion to Suspend the Rules and Pass,
109,House,431,2005-07-27,1,432,226,202,0.041,0.168,-0.687,0.664,-0.262,HRES387,Passed,Providing for consideration of the bill (H.R. 3283) United States Trade Rights Enforcement Act,On Ordering the Previous Question,
109,House,432,2005-07-27,1,433,228,200,0.035,0.116,-0.681,0.712,-0.278,HRES387,Passed,Providing for consideration of the bill (H.R. 3283) United States Trade Rights Enforcement Act,On Agreeing to the Resolution,
109,House,433,2005-07-27,1,434,428,3,0.0,0.0,0.0,0.0,0.0,S544,Passed,Patient Safety and Quality Improvement Act,On Motion to Suspend the Rules and Pass,
109,House,434,2005-07-27,1,435,429,0,0.0,0.0,0.0,0.0,0.0,S45,Passed,"To amend the Contolled Substances Act to lift the patient limitation on prescribing drug addiction treatments by medical practitioners in group practices, and for other purposes",On Motion to Suspend the Rules and Pass,
109,House,435,2005-07-27,1,436,195,232,-0.076,0.093,0.334,-0.498,-21.584,HR3283,Failed,United States Trade Rights Enforcement Act,On Motion to Recommit with Instructions,
109,House,436,2005-07-27,1,437,255,168,-0.256,0.603,-0.224,-0.19,-86.595,HR3283,Passed,United States Trade Rights Enforcement Act,On Passage,
109,House,437,2005-07-27,1,438,426,0,0.0,0.0,0.0,0.0,0.0,HRES383,Passed,Encouraging the Transitional National Assembly of Iraq to adopt a constitution that grants women equal rights under the law and to work to protect such rights,On Motion to Suspend the Rules and Agree,
109,House,438,2005-07-27,1,439,428,0,0.0,0.0,0.0,0.0,0.0,HRES384,Passed,"Condemning in the strongest terms the terrorist attacks in Sharm el-Sheikh, Egypt, on July 23, 2005, and for other purposes",On Motion to Suspend the Rules and Agree,
109,House,439,2005-07-27,1,440,226,200,0.052,0.208,-0.684,0.707,-0.282,HRES385,Passed,"Providing for consideration of H.R. 5, to improve patient access to health care services and provide improved medical care by reducing the excessive burden the liability system places on the health care delivery system",On Ordering the Previous Question,
109,House,440,2005-07-27,1,441,226,200,-0.17,-0.984,-0.446,0.398,-13.047,HRES385,Passed,"Providing for consideration of H.R. 5, to improve patient access to health care services and provide improved medical care by reducing the excessive burden the liability system places on the health care delivery system",On Agreeing to the Resolution,
109,House,441,2005-07-27,1,442,227,201,0.053,0.233,-0.697,0.676,-0.272,HRES386,Passed,Providing for consideration of the bill (H.R. 3045) to implement the Dominican Republic-Central America-United States Free Trade Agreement,On Agreeing to the Resolution,
109,House,442,2005-07-28,1,443,218,215,-0.213,-0.977,-0.174,0.192,-130.318,HR3045,Passed,Dominican Republic-Central America-United States Free Trade Agreement Implementation Act,On Passage,
109,House,443,2005-07-28,1,444,385,0,0.0,0.0,0.0,0.0,0.0,HRES308,Passed,Supporting the goals of National Marina Day,On Motion to Suspend the Rules and Agree,
109,House,444,2005-07-28,1,445,276,156,-0.318,0.092,-0.118,-0.582,-161.465,HR6,Passed,Energy Policy Act of 2005,On Agreeing to the Conference Report,
109,House,445,2005-07-28,1,446,402,4,0.0,0.0,0.0,0.0,0.0,HRES392,Passed,"Waiving points of order against the conference report to accompany the bill (H.R. 2361) making appropriations for the Department of the Interior, environment, and related agencies for the fiscal year ending September 30, 2006, and for other purposes",On Agreeing to the Resolution,
109,House,446,2005-07-28,1,447,375,27,-0.389,0.921,-0.202,0.293,-82.68,HRES396,Passed,"Waiving points of order against the conference report to accompany the bill (H.R. 2985) making appropriations for the Legislative Branch for the fiscal year ending September 30, 2006, and for other purposes",On Agreeing to the Resolution,
109,House,447,2005-07-28,1,448,193,234,-0.08,-0.047,1.122,0.123,-19.497,HR5,Failed,To improve patient access to health care services and provide improved medical care by reducing the excessive burden the liability system places on the health care delivery system,On Motion to Recommit with Instructions,
109,House,448,2005-07-28,1,449,231,194,-0.201,0.98,-0.263,-0.242,-69.312,HR5,Passed,To improve patient access to health care services and provide improved medical care by reducing the excessive burden the liability system places on the health care delivery system,On Passage,
109,House,449,2005-07-28,1,450,410,10,0.0,0.0,0.0,0.0,0.0,HR2361,Passed,"Department of the Interior, Environment, and Related Agencies Appropriations Act, 2006",On Agreeing to the Conference Report,
109,House,450,2005-07-28,1,451,305,122,-0.487,-0.148,-0.083,-0.011,-232.205,HR2985,Passed,"Making appropriations for the Legislative Branch for the fiscal year ending September 30, 2006, and for other purposes",On Agreeing to the Conference Report,
109,House,451,2005-07-28,1,452,404,16,-0.227,0.974,-0.124,0.511,-64.162,HCONRES225,Passed,Providing for an adjournment or recess of the two Houses,On Agreeing to the Resolution,
109,House,452,2005-07-29,1,453,412,8,0.0,0.0,0.0,0.0,0.0,HR3,Passed,Transportation Equity Act: A Legacy for Users,On Agreeing to the Conference Report,
109,House,453,2005-09-06,1,454,394,0,0.0,0.0,0.0,0.0,0.0,HRES360,Passed,Commemorating the 60th anniversary of V-J Day and the end of World War II in the Pacific,On Motion to Suspend the Rules and Agree,
109,House,454,2005-09-06,1,455,393,1,0.0,0.0,0.0,0.0,0.0,SJRES19,Passed,Calling upon the President to issue a proclamation recognizing the 30th anniversary of the Helsinki Final Act,"On Motion to Suspend the Rules and Pass, as Amended",
109,House,455,2005-09-07,1,456,409,0,0.0,0.0,0.0,0.0,0.0,HR3650,Passed,"To allow United States Courts to conduct business during emergency conditions, and for other purposes",On Motion to Suspend the Rules and Pass,
109,House,456,2005-09-07,1,457,412,0,0.0,0.0,0.0,0.0,0.0,HR3169,Passed,To provide the Secretary of Education with waiver authority for students who are eligible for Pell Grants who are adversely affected by a natural disaster,"On Motion to Suspend the Rules and Pass, as Amended",
109,House,457,2005-09-08,1,458,221,193,0.037,0.145,-0.706,0.678,-0.252,HRES426,Passed,Providing for consideration of motions to suspend the rules,On Ordering the Previous Question,
109,House,458,2005-09-08,1,459,235,179,-0.304,-0.85,-0.284,0.272,-62.126,HRES426,Passed,Providing for consideration of motions to suspend the rules,On Agreeing to the Resolution,
109,House,459,2005-09-08,1,460,410,11,0.728,0.101,1.09,-0.019,-21.074,HR3673,Passed,"Further Emergency Supplemental Appropriations, Hurricane Katrina, 2005",On Motion to Suspend the Rules and Pass,
109,House,460,2005-09-08,1,461,416,0,0.0,0.0,0.0,0.0,0.0,HR3669,Passed,To temporarily increase the borrowing authority of the Federal Emergency Management Agency for carrying out the national flood insurance program,On Motion to Suspend the Rules and Pass,
109,House,461,2005-09-08,1,462,414,0,0.0,0.0,0.0,0.0,0.0,HR3668,Passed,Student Grant Hurricane and Disaster Relief Act,On Motion to Suspend the Rules and Pass,
109,House,462,2005-09-08,1,463,410,0,0.0,0.0,0.0,0.0,0.0,HRES428,Passed,"Expressing the sincere gratitude of the House of Representatives to the foreign individuals, organizations, and governments that have offered material assistance and other forms of support to those who have been affected by Hurricane Katrina",On Motion to Suspend the Rules and Agree,
109,House,463,2005-09-08,1,464,402,6,0.0,0.0,0.0,0.0,0.0,HRES427,Passed,"Relating to the terrorist attacks against the United States on September 11, 2001.",On Motion to Suspend the Rules and Agree,
109,House,464,2005-09-13,1,465,403,0,0.0,0.0,0.0,0.0,0.0,SCONRES26,Passed,Honoring and memorializing the passengers and crew of United Airlines Flight 93,On Motion to Suspend the Rules and Agree,
109,House,465,2005-09-13,1,466,401,1,0.0,0.0,0.0,0.0,0.0,HR3649,Passed,Sportfishing and Recreational Boating Safety Amendments Act,On Motion to Suspend the Rules and Pass,
109,House,466,2005-09-13,1,467,295,106,0.403,0.373,0.266,0.121,-105.697,S276,Passed,Wind Cave National Park Boundary Revision Act,On Motion to Suspend the Rules and Pass,
109,House,467,2005-09-14,1,468,106,316,-0.487,0.53,0.22,0.252,-118.09,HR3132,Failed,,On Agreeing to the Amendment,
109,House,468,2005-09-14,1,469,223,199,0.13,0.127,0.817,1.51,-56.172,HR3132,Agreed to,,On Agreeing to the Amendment,
109,House,469,2005-09-14,1,470,371,52,-0.748,-0.664,-0.163,0.027,-132.41,HR3132,Passed,Children’s Safety Act,On Passage,
109,House,470,2005-09-15,1,471,222,193,0.031,0.112,-0.7,0.696,-0.271,HRES439,Passed,"Providing for consideration of H. Res. 437, to establish the Select Bipartisan Committee to Investigate the Preparation for and Response to Hurricane Katrina",On Ordering the Previous Question,
109,House,471,2005-09-15,1,472,221,193,0.032,0.118,-0.691,0.652,-0.259,HRES439,Passed,"Providing for consideration of H. Res. 437, to establish the Select Bipartisan Committee to Investigate the Preparation for and Response to Hurricane Katrina",On Agreeing to the Resolution,
109,House,472,2005-09-15,1,473,163,254,-0.028,-0.397,0.169,0.266,-104.447,HR889,Failed,,On Agreeing to the Amendment,
109,House,473,2005-09-15,1,474,415,0,0.0,0.0,0.0,0.0,0.0,HR889,Passed,"To authorize appropriations for the Coast Guard for fiscal year 2006, to make technical corrections to various laws administered by the Coast Guard, and for other purposes",On Passage,
109,House,474,2005-09-15,1,475,224,188,-0.055,-0.019,-0.318,-0.029,-22.053,HRES437,Passed,To Establish the Select Bipartisan Committee to Investigate the Preparation for and Response to Hurricane Katrina,On Agreeing to the Resolution,
109,House,475,2005-09-20,1,476,400,0,0.0,0.0,0.0,0.0,0.0,HR3761,Passed,Flexibility for Displaced Workers Act,"On Motion to Suspend the Rules and Pass, as Amended",
109,House,476,2005-09-20,1,477,401,0,0.0,0.0,0.0,0.0,0.0,HRES441,Passed,Congratulate the National Aeronautics and Space Administration and the Discovery Crew,On Motion to Suspend the Rules and Agree,
109,House,477,2005-09-21,1,478,222,198,0.048,0.214,-0.693,0.645,-0.267,HRES451,Passed,"Providing for the consideration of H.R. 250, Manufacturing Technology Competitiveness Act",On Agreeing to the Resolution,
109,House,478,2005-09-21,1,479,419,0,0.0,0.0,0.0,0.0,0.0,HJRES61,Passed,Supporting the goals and ideals of Gold Star Mothers Day,On Motion to Suspend the Rules and Pass,
109,House,479,2005-09-21,1,480,422,0,0.0,0.0,0.0,0.0,0.0,HRES454,Passed,Providing for the concurrence by the House with an amendment in the amendment of the Senate to H.R. 3768,On Motion to Suspend the Rules and Agree,
109,House,480,2005-09-21,1,481,416,8,0.0,0.0,0.0,0.0,0.0,HR250,Agreed to,,On Agreeing to the Amendment,
109,House,481,2005-09-21,1,482,210,213,0.165,0.005,0.912,-0.498,-28.178,HR250,Failed,,On Agreeing to the Amendment,
109,House,482,2005-09-21,1,483,210,212,0.126,0.99,0.283,-0.037,-51.716,HR250,Failed,,On Agreeing to the Amendment,
109,House,483,2005-09-21,1,484,196,226,0.108,0.607,0.36,-0.462,-13.3,HR250,Failed,Manufacturing Technology Competitiveness Act,On Motion to Recommit with Instructions,
109,House,484,2005-09-21,1,485,394,24,0.641,0.11,0.371,0.103,-42.764,HR250,Passed,Manufacturing Technology Competitiveness Act,On Passage,
109,House,485,2005-09-22,1,486,221,189,0.033,0.117,-0.691,0.652,-0.261,HRES455,Passed,"Providing for consideration of the bill (H.R. 2123) to reauthorize the Head Start Act to improve the school readiness of disadvantaged children, and for other purposes",On Agreeing to the Resolution,
109,House,486,2005-09-22,1,487,346,59,-0.606,-0.023,-0.145,0.338,-148.472,,Passed,,On Approving the Journal,
109,House,487,2005-09-22,1,488,153,266,0.957,-0.289,-0.043,-0.018,-268.417,HR2123,Failed,,On Agreeing to the Amendment,
109,House,488,2005-09-22,1,489,411,0,0.0,0.0,0.0,0.0,0.0,HR2123,Agreed to,,On Agreeing to the Amendment,
109,House,489,2005-09-22,1,490,401,14,0.444,0.825,0.298,0.72,-37.159,HR2123,Agreed to,,On Agreeing to the Amendment,
109,House,490,2005-09-22,1,491,175,241,0.238,0.143,-0.293,-0.156,-73.678,HR2123,Failed,,On Agreeing to the Amendment,
109,House,491,2005-09-22,1,492,221,196,-0.025,0.177,-0.325,-0.457,-39.374,HR2123,Agreed to,,On Agreeing to the Amendment,
109,House,492,2005-09-22,1,493,232,184,-0.269,0.963,-0.244,-0.247,-80.317,HR2123,Passed,School Readiness Act,On Passage,
109,House,493,2005-09-27,1,494,403,0,0.0,0.0,0.0,0.0,0.0,HJRES66,Passed,"Supporting the goals and ideals of “Lights On Afterschool!”, a national celebration of after-school programs",On Motion to Suspend the Rules and Pass,
109,House,494,2005-09-27,1,495,190,215,-0.01,1.0,0.292,0.082,-43.311,HR438,Failed,Maudelle Shirek Post Office Building,On Motion to Suspend the Rules and Pass,
109,House,495,2005-09-27,1,496,404,0,0.0,0.0,0.0,0.0,0.0,HCONRES209,Passed,Supporting the goals and ideals of Domestic Violence Awareness Month and expressing the sense of Congress that Congress should raise awareness of domestic violence in the United States and its devastating effects on families,On Motion to Suspend the Rules and Agree,
109,House,496,2005-09-28,1,497,196,227,-0.013,0.001,0.751,-0.081,-2.069,HR2360,Failed,"Department of Homeland Security Appropriations, FY 2006",On Motion to Instruct Conferees,
109,House,497,2005-09-28,1,498,330,89,-0.405,-0.166,-0.22,-0.098,-116.554,HRES462,Passed,"Providing for consideration of the bill (H.R. 3402) to authorize appropriations for the Department of Justice for fiscal years 2006 through 2009, and for other purposes",On Agreeing to the Resolution,
109,House,498,2005-09-28,1,499,225,191,-0.144,0.99,-0.375,-0.272,-31.02,HR3402,Agreed to,,On Agreeing to the Amendment,
109,House,499,2005-09-28,1,500,195,226,0.037,0.151,0.684,-0.652,-0.258,HR3402,Failed,"Department of Justice Appropriations Authorization Act, Fiscal Years 2006 through 2009",On Motion to Recommit with Instructions,
109,House,500,2005-09-28,1,501,415,4,0.0,0.0,0.0,0.0,0.0,HR3402,Passed,"Department of Justice Appropriations Authorization Act, Fiscal Years 2006 through 2009",On Passage,
109,House,501,2005-09-29,1,502,252,171,0.05,-0.999,-0.339,-0.324,-52.117,HRES470,Passed,"Providing for consideration of the bill (H.R. 3824) to amend and reauthorize the Endangered Species Act of 1973 to provide greater results conserving and recovering listed species, and for other purposes",On Agreeing to the Resolution,
109,House,502,2005-09-29,1,503,393,31,-0.574,0.027,-0.323,-0.083,-56.113,HRES388,Passed,"Expressing the sense of the House regarding the July, 2005, measures of extreme repression on the part of the Cuban Government against members of Cuba’s prodemocracy movement",On Motion to Suspend the Rules and Agree,
