congress,chamber,rollnumber,date,session,clerk_rollnumber,yea_count,nay_count,nominate_mid_1,nominate_mid_2,nominate_spread_1,nominate_spread_2,nominate_log_likelihood,bill_number,vote_result,vote_desc,vote_question,dtl_desc
106,House,163,1999-05-26,1,165,249,178,-0.164,0.031,-0.268,-0.087,-56.901,SCONRES35,Passed,Adjournment of the two Houses,On Agreeing to the Resolution,S CON RES 35 QUESTION: ON AGREEING TO THE RESOLUTION ADJOURNMENT OF THE TWO HOUSES
106,House,164,1999-05-27,1,166,309,76,-0.56,-0.149,-0.138,0.274,-160.61,,Passed,,On Approving the Journal,JOURNAL QUESTION: ON APPROVING THE JOURNAL
106,House,165,1999-06-07,1,167,325,42,-0.763,-0.338,-0.204,0.437,-108.863,,Passed,,On Approving the Journal,JOURNAL QUESTION: ON APPROVING THE JOURNAL
106,House,166,1999-06-07,1,168,375,0,0.0,0.0,0.0,0.0,0.0,HR435,Passed,Miscellaneous Trade and Technical Corrections Act,Suspend the Rules and Agree to Senate Amendment,H R 435 QUESTION: SUSPEND THE RULES AND AGREE TO SENATE AMENDMENT MISCELLANEOUS TRADE AND TECHNICAL CORRECTIONS ACT
106,House,167,1999-06-07,1,169,370,4,0.0,0.0,0.0,0.0,0.0,HR1915,Passed,To Provide Grants to the States to Improve the Reporting of Unidentified and Missing Persons,On Motion to Suspend the Rules and Pass,H R 1915 QUESTION: ON MOTION TO SUSPEND THE RULES AND PASS TO PROVIDE GRANTS TO THE STATES TO IMPROVE THE REPORTING OF UNIDENTIFIED AND MISSING PERSONS
106,House,168,1999-06-08,1,170,355,46,-0.649,0.03,-0.149,0.34,-126.54,,Passed,,On Approving the Journal,JOURNAL QUESTION: ON APPROVING THE JOURNAL
106,House,169,1999-06-08,1,171,420,0,0.0,0.0,0.0,0.0,0.0,HR150,Passed,Education Land Grant Act,On Passage,H R 150 QUESTION: ON PASSAGE EDUCATION LAND GRANT ACT
106,House,170,1999-06-08,1,172,193,230,-0.072,-0.019,0.077,0.642,-186.563,HR1906,Failed,,On Agreeing to the Amendment,"H R 1906 AUTHOR(S): DEFAZIO OF OREGON AMENDMENT QUESTION: ON AGREEING TO THE AMENDMENT AGRICULTURE, RURAL DEVELOPMENT, FOOD AND DRUG ADMINISTRATION, AND RELATED AGENCIES FOR FY 2000"
106,House,171,1999-06-08,1,173,217,214,0.216,-0.239,-0.193,-0.729,-113.15,HR1906,Agreed to,"Agriculture, Rural Development, Food and Drug Administration, and Related Agencies Appropriations, FY 2000",On Agreeing to the Amendment,"H R 1906 AUTHOR(S): COBURN OF OKLAHOMA AMENDMENT QUESTION: ON AGREEING TO THE AMENDMENT AGRICULTURE, RURAL DEVELOPMENT, FOOD AND DRUG ADMINISTRATION, AND RELATED AGENCIES APPROPRIATIONS, FY 2000"
106,House,172,1999-06-08,1,174,72,355,0.75,0.193,-0.214,0.79,-135.612,HR1906,Failed,,On Agreeing to the Amendment,"H R 1906 AUTHOR(S): CHABOT OF OHIO AMENDMENT QUESTION: ON AGREEING TO THE AMENDMENT AGRICULTURE, RURAL DEVELOPMENT, FOOD AND DRUG ADMINISTRATION, AND RELATED AGENCIES FOR FY 2000"
106,House,173,1999-06-08,1,175,234,195,0.04,0.399,-0.224,0.332,-62.275,HR1906,Agreed to,,On Agreeing to the Amendment,"H R 1906 AUTHOR(S): YOUNG OF FLORIDA AMENDMENT QUESTION: ON AGREEING TO THE AMENDMENT AGRICULTURE, RURAL DEVELOPMENT, FOOD AND DRUG ADMINISTRATION, AND RELATED AGENCIES FOR FY 2000"
106,House,174,1999-06-08,1,176,207,220,-0.038,0.017,0.681,-0.736,-3.476,HR1906,Failed,"Agriculture, Rural Development, Food and Drug Administration, and Related Agencies Appropriations, FY 2000",On Motion to Recommit with Instructions,"H R 1906 QUESTION: ON MOTION TO RECOMMIT WITH INSTRUCTIONS AGRICULTURE, RURAL DEVELOPMENT, FOOD AND DRUG ADMINISTRATION, AND RELATED AGENCIES APPROPRIATIONS, FY 2000"
106,House,175,1999-06-08,1,177,246,183,-0.24,0.777,-0.213,-0.163,-100.334,HR1906,Passed,"Agriculture, Rural Development, Food and Drug Administration, and Related Agencies Appropriations, FY 2000",On Passage,"H R 1906 QUESTION: ON PASSAGE AGRICULTURE, RURAL DEVELOPMENT, FOOD AND DRUG ADMINISTRATION, AND RELATED AGENCIES APPROPRIATIONS, FY 2000"
106,House,176,1999-06-09,1,178,355,62,-0.731,-0.456,-0.205,0.433,-148.308,,Passed,,On Approving the Journal,JOURNAL QUESTION: ON APPROVING THE JOURNAL
106,House,177,1999-06-09,1,179,354,75,-0.443,0.052,-0.277,0.033,-105.848,HRES200,Passed,Providing for consideration of H.R. 1401; National Defense Authorization Act for F.Y. 2000,On Agreeing to the Resolution,H RES 200 QUESTION: ON AGREEING TO THE RESOLUTION PROVIDING FOR CONSIDERATION OF H.R. 1401; NATIONAL DEFENSE AUTHORIZATION ACT FOR F.Y. 2000
106,House,178,1999-06-09,1,180,428,0,0.0,0.0,0.0,0.0,0.0,HR1401,Agreed to,,On Agreeing to the Amendment,H R 1401 AUTHOR(S): COX OF CALIFORNIA AMENDMENT QUESTION: ON AGREEING TO THE AMENDMENT NATIONAL DEFENSE AUTHORIZATION ACT FOR F.Y. 2000
106,House,179,1999-06-09,1,181,159,266,0.042,0.999,-0.164,-0.171,-147.623,HR1401,Failed,,On Agreeing to the Amendment,H R 1401 AUTHOR(S): RYUN OF KANSAS AMENDMENT QUESTION: ON AGREEING TO THE AMENDMENT NATIONAL DEFENSE AUTHORIZATION ACT FOR F.Y. 2000
106,House,180,1999-06-09,1,182,284,143,-0.007,-1.0,-0.157,-0.2,-145.109,HR1401,Agreed to,,On Agreeing to the Amendment,H R 1401 AUTHOR(S): DELAY OF TEXAS AMENDMENT QUESTION: ON AGREEING TO THE AMENDMENT NATIONAL DEFENSE AUTHORIZATION ACT FOR F.Y. 2000
106,House,181,1999-06-09,1,183,227,198,-0.034,-0.005,-0.239,-0.062,-54.68,HR1401,Agreed to,,On Agreeing to the Amendment,H R 1401 AUTHOR(S): GOSS OF FLORIDA AMENDMENT QUESTION: ON AGREEING TO THE AMENDMENT NATIONAL DEFENSE AUTHORIZATION ACT FOR F.Y. 2000
106,House,182,1999-06-09,1,184,203,225,0.276,-0.386,0.217,0.796,-109.126,HR1401,Failed,,On Agreeing to the Amendment,H R 1401 AUTHOR(S): MEEK OF FLORIDA AMENDMENT QUESTION: ON AGREEING TO THE AMENDMENT NATIONAL DEFENSE AUTHORIZATION ACT FOR F.Y. 2000
106,House,183,1999-06-10,1,185,425,0,0.0,0.0,0.0,0.0,0.0,HR1401,Agreed to,,On Agreeing to the Amendment,H R 1401 AUTHOR(S): BUYER OF INDIANA AMENDMENT QUESTION: ON AGREEING TO THE AMENDMENT TAX-DEFERRED SAVINGS ACCOUNTS FOR MILITARY
106,House,184,1999-06-10,1,186,242,181,-0.305,0.952,-0.12,-0.098,-207.382,HR1401,Agreed to,,On Agreeing to the Amendment,H R 1401 AUTHOR(S): TRAFICANT OF OHIO AMENDMENT QUESTION: ON AGREEING TO THE AMENDMENT ALLOW MILITARY TO HELP WITH BORDER CONTROL
106,House,185,1999-06-10,1,187,97,328,0.395,0.496,-0.163,-0.113,-147.556,HR1401,Failed,,On Agreeing to the Amendment,H R 1401 AUTHOR(S): SOUDER OF INDIANA AMENDMENT QUESTION: ON AGREEING TO THE AMENDMENT PROHIBIT U.S. MILITARY OPERATIONS IN YUGOSLAVIA
106,House,186,1999-06-10,1,188,303,118,-0.092,-0.911,-0.027,-0.169,-241.823,HR1401,Agreed to,,On Agreeing to the Amendment,H R 1401 AUTHOR(S): WELDON OF FLORIDA AMENDMENT QUESTION: ON AGREEING TO THE AMENDMENT DEFENSE AUTHORIZATION -- $7.3M SPACE LAUNCH FACILITIES
106,House,187,1999-06-10,1,189,270,155,0.243,0.97,0.148,0.035,-168.98,HR1401,Agreed to,,On Agreeing to the Amendment,H R 1401 AUTHOR(S): SKELTON OF MISSOURI AMENDMENT QUESTION: ON AGREEING TO THE AMENDMENT NATIONAL DEFENSE AUTHORIZATION ACT FOR F.Y. 2000
106,House,188,1999-06-10,1,190,116,307,-0.733,0.22,0.093,0.257,-223.888,HR1401,Failed,,On Agreeing to the Amendment,H R 1401 AUTHOR(S): SHAYS OF CONNECTICUT AMENDMENT QUESTION: ON AGREEING TO THE AMENDMENT NATIONAL DEFENSE AUTHORIZATION ACT FOR F.Y. 2000
106,House,189,1999-06-10,1,191,365,58,-0.569,0.044,-0.254,-0.607,-84.394,HR1401,Passed,National Defense Authorization Act for Fiscal Year 2000,On Passage,H R 1401 QUESTION: ON PASSAGE NATIONAL DEFENSE AUTHORIZATION ACT FOR FISCAL YEAR 2000
106,House,190,1999-06-10,1,192,104,302,-0.37,-0.339,0.221,-0.013,-118.527,,Failed,,On Motion to Adjourn,ADJOURN QUESTION: ON MOTION TO ADJOURN
106,House,191,1999-06-10,1,193,96,298,-0.383,-0.17,0.207,-0.009,-116.833,,Failed,,On Motion to Adjourn,ADJOURN QUESTION: ON MOTION TO ADJOURN
106,House,192,1999-06-10,1,194,213,198,-0.055,-0.001,-0.336,0.326,-17.619,HRES190,Passed,Providing for the consideration of H.R. 1905; Legislative Appropriations for F.Y. 2000,On Ordering the Previous Question,H RES 190 QUESTION: ON ORDERING THE PREVIOUS QUESTION PROVIDING FOR THE CONSIDERATION OF H.R. 1905; LEGISLATIVE APPROPRIATIONS FOR F.Y. 2000
106,House,193,1999-06-10,1,195,218,194,-0.084,0.0,-0.399,0.297,-17.43,,Passed,,table motion to reconsider,MOTION QUESTION: TABLE MOTION TO RECONSIDER
106,House,194,1999-06-10,1,196,232,182,-0.118,0.047,-0.284,-0.028,-44.062,HRES190,Agreed to,,On Agreeing to the Amendment,H RES 190 AUTHOR(S): PRYCE OF OHIO AMENDMENT QUESTION: ON AGREEING TO THE AMENDMENT PROVIDING FOR THE CONSIDERATION OF H.R. 1905; LEGISLATIVE APPROPRIATIONS FOR F.Y. 2000
106,House,195,1999-06-10,1,197,230,180,-0.11,0.475,-0.325,0.016,-36.636,,Passed,,table motion to reconsider,MOTION QUESTION: TABLE MOTION TO RECONSIDER
106,House,196,1999-06-10,1,198,216,194,0.078,0.458,-0.442,0.728,-13.271,HRES190,Passed,Providing for the consideration of H.R. 1905; Legislative Appropriations for F.Y. 2000,"On Agreeing to the Resolution, as amended","H RES 190 QUESTION: ON AGREEING TO THE RESOLUTION, AS AMENDED PROVIDING FOR THE CONSIDERATION OF H.R. 1905; LEGISLATIVE APPROPRIATIONS FOR F.Y. 2000"
106,House,197,1999-06-10,1,199,218,197,0.006,0.255,-0.287,0.263,-26.894,,Passed,,table motion to reconsider,MOTION QUESTION: TABLE MOTION TO RECONSIDER
106,House,198,1999-06-10,1,200,90,325,-0.394,0.126,0.216,-0.112,-127.104,,Failed,,On Motion to Adjourn,ADJOURN QUESTION: ON MOTION TO ADJOURN
106,House,199,1999-06-10,1,201,130,263,-0.279,0.021,0.213,-0.071,-108.345,HR1905,Failed,Legislative Branch Approriations Act for FY 2000,On Motion that the Committee Rise,H R 1905 QUESTION: ON MOTION THAT THE COMMITTEE RISE LEGISLATIVE BRANCH APPRORIATIONS ACT FOR FY 2000
106,House,200,1999-06-10,1,202,198,214,0.213,0.634,0.651,-1.224,-9.877,HR1905,Failed,Legislative Branch Approriations Act for FY 2000,On Motion to Recommit with Instructions,H R 1905 QUESTION: ON MOTION TO RECOMMIT WITH INSTRUCTIONS LEGISLATIVE BRANCH APPRORIATIONS ACT FOR FY 2000
106,House,201,1999-06-10,1,203,214,197,-0.208,-0.637,-0.243,0.329,-57.937,HR1905,Passed,Legislative Branch Approriations Act for FY 2000,On Passage,H R 1905 QUESTION: ON PASSAGE LEGISLATIVE BRANCH APPRORIATIONS ACT FOR FY 2000
106,House,202,1999-06-14,1,204,332,1,0.0,0.0,0.0,0.0,0.0,HR1400,Passed,Bond Price Competition Improvement Act of 1999,"On Motion to Suspend the Rules and Pass, as Amended","H R 1400 QUESTION: ON MOTION TO SUSPEND THE RULES AND PASS, AS AMENDED BOND PRICE COMPETITION IMPROVEMENT ACT OF 1999"
106,House,203,1999-06-15,1,205,414,1,0.0,0.0,0.0,0.0,0.0,HRES62,Passed,Expressing Concern Over Violence in Sierra Leone,"Suspend Rules and Agree, as Amended","H RES 62 QUESTION: SUSPEND RULES AND AGREE, AS AMENDED EXPRESSING CONCERN OVER VIOLENCE IN SIERRA LEONE"
106,House,204,1999-06-15,1,206,416,1,0.0,0.0,0.0,0.0,0.0,HCONRES75,Passed,Condemning the National Islamic Front (NIF) Government of Sudan,"Suspend Rules and Agree, as Amended","H CON RES 75 QUESTION: SUSPEND RULES AND AGREE, AS AMENDED CONDEMNING THE NATIONAL ISLAMIC FRONT (NIF) GOVERNMENT OF SUDAN"
106,House,205,1999-06-15,1,207,179,248,0.479,0.273,-0.045,0.083,-278.034,HR1000,Failed,,On Agreeing to the Amendment,H R 1000 AUTHOR(S): YOUNG OF FLORIDA AMENDMENT QUESTION: ON AGREEING TO THE AMENDMENT AVIATION INVESTMENT AND REFORM ACT
106,House,206,1999-06-15,1,208,183,245,-0.067,0.852,-0.077,-0.107,-238.598,HR1000,Failed,,On Agreeing to the Amendment,H R 1000 AUTHOR(S): GRAHAM OF SOUTH CAROLINA AMENDMENT QUESTION: ON AGREEING TO THE AMENDMENT AVIATION INVESTMENT AND REFORM ACT
106,House,207,1999-06-15,1,209,316,111,0.693,0.417,0.103,-0.136,-226.826,HR1000,Passed,Aviation Investment and Reform Act,On Passage,H R 1000 QUESTION: ON PASSAGE AVIATION INVESTMENT AND REFORM ACT
106,House,208,1999-06-16,1,210,240,189,-0.006,-1.0,-0.319,-0.138,-49.031,HRES209,Passed,"Providing for consideration of H.R. 1501, Consequences for Juvenile Offenders Act, and H.R. 2122, Mandatory Gun Show Background Check Act",On Agreeing to the Resolution,"H RES 209 QUESTION: ON AGREEING TO THE RESOLUTION PROVIDING FOR CONSIDERATION OF H.R. 1501, CONSEQUENCES FOR JUVENILE OFFENDERS ACT, AND H.R. 2122, MANDATORY GUN SHOW BACKGROUND CHECK ACT"
106,House,209,1999-06-16,1,211,249,181,-0.333,0.943,-0.132,-0.122,-199.442,HR1501,Agreed to,,On Agreeing to the Amendment,H R 1501 AUTHOR(S): MCCOLLUM OF FLORIDA AMENDMENT QUESTION: ON AGREEING TO THE AMENDMENT CONSEQUENCES FOR JUVENILE OFFENDERS ACT
106,House,210,1999-06-16,1,212,412,15,-0.634,-0.083,-0.326,-0.089,-43.413,HR1501,Agreed to,,On Agreeing to the Amendment,H R 1501 AUTHOR(S): SALMON OF ARIZONA AMENDMENT QUESTION: ON AGREEING TO THE AMENDMENT CONSEQUENCES FOR JUVENILE OFFENDERS ACT
106,House,211,1999-06-16,1,213,146,282,-0.314,0.949,-0.122,-0.397,-183.182,HR1501,Failed,,On Agreeing to the Amendment,H R 1501 AUTHOR(S): HYDE OF ILLINOIS AMENDMENT QUESTION: ON AGREEING TO THE AMENDMENT CONSEQUENCES FOR JUVENILE OFFENDERS ACT
106,House,212,1999-06-16,1,214,401,27,-0.674,0.317,-0.27,-0.185,-66.936,HR1501,Agreed to,,On Agreeing to the Amendment,H R 1501 AUTHOR(S): CUNNINGHAM OF CALIFORNIA AMENDMENT QUESTION: ON AGREEING TO THE AMENDMENT CONSEQUENCES FOR JUVENILE OFFENDERS ACT
106,House,213,1999-06-16,1,215,296,133,-0.377,0.458,-0.257,-0.231,-101.686,HR1501,Agreed to,,On Agreeing to the Amendment,H R 1501 AUTHOR(S): DELAY OF TEXAS AMENDMENT QUESTION: ON AGREEING TO THE AMENDMENT CONSEQUENCES FOR JUVENILE OFFENDERS ACT
106,House,214,1999-06-16,1,216,293,134,-0.361,0.288,-0.271,-0.345,-82.727,HR1501,Agreed to,,On Agreeing to the Amendment,H R 1501 AUTHOR(S): STEARNS OF FLORIDA AMENDMENT QUESTION: ON AGREEING TO THE AMENDMENT CONSEQUENCES FOR JUVENILE OFFENDERS ACT
106,House,215,1999-06-16,1,217,424,3,0.0,0.0,0.0,0.0,0.0,HR1501,Agreed to,,On Agreeing to the Amendment,H R 1501 AUTHOR(S): LATHAM OF IOWA AMENDMENT QUESTION: ON AGREEING TO THE AMENDMENT CONSEQUENCES FOR JUVENILE OFFENDERS ACT
106,House,216,1999-06-16,1,218,184,243,-0.42,0.907,-0.09,-0.265,-229.831,HR1501,Failed,,On Agreeing to the Amendment,H R 1501 AUTHOR(S): ROGAN OF CALIFORNIA AMENDMENT QUESTION: ON AGREEING TO THE AMENDMENT CONSEQUENCES FOR JUVENILE OFFENDERS ACT
106,House,217,1999-06-16,1,219,300,127,-0.3,-0.038,-0.196,-0.346,-109.968,HR1501,Agreed to,,On Agreeing to the Amendment,H R 1501 AUTHOR(S): TANCREDO OF COLORADO AMENDMENT QUESTION: ON AGREEING TO THE AMENDMENT CONSEQUENCES FOR JUVENILE OFFENDERS ACT
106,House,218,1999-06-17,1,220,238,189,-0.156,0.276,-0.254,-0.483,-73.596,HR1501,Agreed to,,On Agreeing to the Amendment,H R 1501 AUTHOR(S): DEMINT OF SOUTH CAROLINA AMENDMENT QUESTION: ON AGREEING TO THE AMENDMENT CONSEQUENCES FOR JUVENILE OFFENDERS ACT
106,House,219,1999-06-17,1,221,248,180,-0.22,0.232,-0.237,-0.601,-85.342,HR1501,Agreed to,,On Agreeing to the Amendment,H R 1501 AUTHOR(S): ADERHOLT OF ALABAMA AMENDMENT QUESTION: ON AGREEING TO THE AMENDMENT CONSEQUENCES FOR JUVENILE OFFENDERS ACT
106,House,220,1999-06-17,1,222,346,83,-0.432,-0.125,-0.196,-0.199,-121.581,HR1501,Agreed to,,On Agreeing to the Amendment,H R 1501 AUTHOR(S): SOUDER OF INDIANA AMENDMENT QUESTION: ON AGREEING TO THE AMENDMENT CONSEQUENCES FOR JUVENILE OFFENDERS ACT
106,House,221,1999-06-17,1,223,210,216,-0.236,0.465,-0.171,-0.525,-131.741,HR1501,Failed,,On Agreeing to the Amendment,H R 1501 AUTHOR(S): SOUDER OF INDIANA AMENDMENT QUESTION: ON AGREEING TO THE AMENDMENT CONSEQUENCES FOR JUVENILE OFFENDERS ACT
106,House,222,1999-06-17,1,224,161,266,-0.502,0.865,-0.062,-0.296,-241.21,HR1501,Failed,,On Agreeing to the Amendment,H R 1501 AUTHOR(S): WAMP OF TENNESSEE AMENDMENT QUESTION: ON AGREEING TO THE AMENDMENT CONSEQUENCES FOR JUVENILE OFFENDERS ACT
106,House,223,1999-06-17,1,225,417,9,0.0,0.0,0.0,0.0,0.0,HR1501,Agreed to,,On Agreeing to the Amendment,H R 1501 AUTHOR(S): MARKEY OF MASSACHUSETTS AMENDMENT QUESTION: ON AGREEING TO THE AMENDMENT CONSEQUENCES FOR JUVENILE OFFENDERS ACT
106,House,224,1999-06-17,1,226,424,2,0.0,0.0,0.0,0.0,0.0,HR1501,Agreed to,,On Agreeing to the Amendment,H R 1501 AUTHOR(S): GOODLING OF PENNSYLVANIA AMENDMENT QUESTION: ON AGREEING TO THE AMENDMENT CONSEQUENCES FOR JUVENILE OFFENDERS ACT
106,House,225,1999-06-17,1,227,300,128,-0.322,-0.001,-0.16,-0.257,-136.834,HR1501,Agreed to,,On Agreeing to the Amendment,H R 1501 AUTHOR(S): NORWOOD OF GEORGIA AMENDMENT QUESTION: ON AGREEING TO THE AMENDMENT CONSEQUENCES FOR JUVENILE OFFENDERS ACT
106,House,226,1999-06-17,1,228,422,1,0.0,0.0,0.0,0.0,0.0,HR1501,Agreed to,,On Agreeing to the Amendment,H R 1501 AUTHOR(S): FLETCHER OF KENTUCKY AMENDMENT QUESTION: ON AGREEING TO THE AMENDMENT CONSEQUENCES FOR JUVENILE OFFENDERS ACT
106,House,227,1999-06-17,1,229,300,126,-0.484,0.288,-0.173,-0.439,-144.261,HR1501,Agreed to,,On Agreeing to the Amendment,H R 1501 AUTHOR(S): MCINTOSH OF INDIANA AMENDMENT QUESTION: ON AGREEING TO THE AMENDMENT CONSEQUENCES FOR JUVENILE OFFENDERS ACT
106,House,228,1999-06-17,1,230,364,60,0.158,-0.987,-0.112,-0.609,-109.713,HR1501,Agreed to,,On Agreeing to the Amendment,H R 1501 AUTHOR(S): SCHAFFER OF COLORADO AMENDMENT QUESTION: ON AGREEING TO THE AMENDMENT CONSEQUENCES FOR JUVENILE OFFENDERS ACT
106,House,229,1999-06-17,1,231,355,68,-0.52,-0.001,-0.175,-0.138,-127.82,HR1501,Agreed to,,On Agreeing to the Amendment,H R 1501 AUTHOR(S): EMERSON OF MISSOURI AMENDMENT QUESTION: ON AGREEING TO THE AMENDMENT CONSEQUENCES FOR JUVENILE OFFENDERS ACT
106,House,230,1999-06-17,1,232,192,233,-0.107,-0.034,0.372,0.152,-31.834,HR1501,Failed,Consequences for Juvenile Offenders Act,On Motion to Recommit with Instructions,H R 1501 QUESTION: ON MOTION TO RECOMMIT WITH INSTRUCTIONS CONSEQUENCES FOR JUVENILE OFFENDERS ACT
106,House,231,1999-06-17,1,233,287,139,-0.446,0.793,-0.217,-0.232,-130.231,HR1501,Passed,Consequences for Juvenile Offenders Act,On Passage,H R 1501 QUESTION: ON PASSAGE CONSEQUENCES FOR JUVENILE OFFENDERS ACT
106,House,232,1999-06-18,1,234,218,212,0.06,-0.028,-0.179,-0.822,-115.585,HR2122,Agreed to,,On Agreeing to the Amendment,H R 2122 AUTHOR(S): DINGELL OF MICHIGAN AMENDMENT QUESTION: ON AGREEING TO THE AMENDMENT MANDATORY GUN SHOW BACKGROUND CHECK ACT
106,House,233,1999-06-18,1,235,194,235,0.092,-0.171,0.214,0.869,-98.003,HR2122,Failed,,On Agreeing to the Amendment,H R 2122 AUTHOR(S): MCCARTHY OF NEW YORK AMENDMENT QUESTION: ON AGREEING TO THE AMENDMENT MANDATORY GUN SHOW BACKGROUND CHECK ACT
106,House,234,1999-06-18,1,236,311,115,0.355,0.109,0.16,0.65,-135.403,HR2122,Agreed to,,On Agreeing to the Amendment,H R 2122 AUTHOR(S): DAVIS OF VIRGINIA AMENDMENT QUESTION: ON AGREEING TO THE AMENDMENT MANDATORY GUN SHOW BACKGROUND CHECK ACT
106,House,235,1999-06-18,1,237,372,52,-0.728,0.418,-0.23,-0.369,-110.097,HR2122,Agreed to,,On Agreeing to the Amendment,H R 2122 AUTHOR(S): CUNNINGHAM OF CALIFORNIA AMENDMENT QUESTION: ON AGREEING TO THE AMENDMENT MANDATORY GUN SHOW BACKGROUND CHECK ACT
106,House,236,1999-06-18,1,238,354,69,0.372,0.436,0.127,0.398,-131.007,HR2122,Agreed to,,On Agreeing to the Amendment,H R 2122 AUTHOR(S): MCCOLLUM OF FLORIDA AMENDMENT QUESTION: ON AGREEING TO THE AMENDMENT MANDATORY GUN SHOW BACKGROUND CHECK ACT
106,House,237,1999-06-18,1,239,247,181,-0.118,-0.013,-0.114,-0.533,-156.992,HR2122,Agreed to,,On Agreeing to the Amendment,H R 2122 AUTHOR(S): SESSIONS OF TEXAS AMENDMENT QUESTION: ON AGREEING TO THE AMENDMENT MANDATORY GUN SHOW BACKGROUND CHECK ACT
106,House,238,1999-06-18,1,240,175,250,0.071,0.157,-0.151,-0.634,-132.787,HR2122,Failed,,On Agreeing to the Amendment,H R 2122 AUTHOR(S): GOODE OF VIRGINIA AMENDMENT QUESTION: ON AGREEING TO THE AMENDMENT MANDATORY GUN SHOW BACKGROUND CHECK ACT
106,House,239,1999-06-18,1,241,213,208,-0.048,0.106,-0.173,-0.627,-114.184,HR2122,Agreed to,,On Agreeing to the Amendment,H R 2122 AUTHOR(S): HUNTER OF CALIFORNIA AMENDMENT QUESTION: ON AGREEING TO THE AMENDMENT MANDATORY GUN SHOW BACKGROUND CHECK ACT
106,House,240,1999-06-18,1,242,395,27,0.416,0.881,0.16,0.391,-71.999,HR2122,Agreed to,,On Agreeing to the Amendment,H R 2122 AUTHOR(S): ROGAN OF CALIFORNIA AMENDMENT QUESTION: ON AGREEING TO THE AMENDMENT MANDATORY GUN SHOW BACKGROUND CHECK ACT
106,House,241,1999-06-18,1,243,184,242,-0.004,-0.108,0.241,0.912,-85.736,HR2122,Failed,,On Agreeing to the Amendment,H R 2122 AUTHOR(S): CONYERS OF MICHIGAN AMENDMENT QUESTION: ON AGREEING TO THE AMENDMENT MANDATORY GUN SHOW BACKGROUND CHECK ACT
106,House,242,1999-06-18,1,244,147,280,-0.118,-0.993,-0.117,0.252,-180.703,HR2122,Failed,Mandatory Gun Show Background Check Act,On Passage,H R 2122 QUESTION: ON PASSAGE MANDATORY GUN SHOW BACKGROUND CHECK ACT
106,House,243,1999-06-22,1,245,418,4,0.0,0.0,0.0,0.0,0.0,HR659,Passed,Protect America’s Treasures of the Revolution for Independence for Our Tomorrow Act or the PATRIOT Act.,On Passage,H R 659 QUESTION: ON PASSAGE PROTECT AMERICA'S TREASURES OF THE REVOLUTION FOR INDEPENDENCE FOR OUR TOMORROW ACT OR THE PATRIOT ACT.
106,House,244,1999-06-22,1,246,415,5,0.0,0.0,0.0,0.0,0.0,HR1175,Passed,"To Locate and Secure the Return of Zachary Baumel, an American Citizen, and other Israeli Soldiers Missing in Action.","On Motion to Suspend Rules and Pass, as Amended","H R 1175 QUESTION: ON MOTION TO SUSPEND RULES AND PASS, AS AMENDED TO LOCATE AND SECURE THE RETURN OF ZACHARY BAUMEL, AN AMERICAN CITIZEN, AND OTHER ISRAELI SOLDIERS MISSING IN ACTION."
106,House,245,1999-06-23,1,247,416,3,0.0,0.0,0.0,0.0,0.0,HRES218,Passed,Providing for the bill H.R. 2084; FY 2000 Appropriations Act,On Agreeing to the Resolution,H RES 218 QUESTION: ON AGREEING TO THE RESOLUTION PROVIDING FOR THE BILL H.R. 2084; FY 2000 APPROPRIATIONS ACT
106,House,246,1999-06-23,1,248,289,141,0.094,-0.996,0.143,-0.175,-166.83,HR2084,Agreed to,,On Agreeing to the Amendment,H R 2084 AUTHOR(S): ANDREWS OF NEW JERSEY AMENDMENT QUESTION: ON AGREEING TO THE AMENDMENT TRANSPORTATION APPROPRIATIONS ACT FY 2000
106,House,247,1999-06-23,1,249,241,190,-0.111,0.172,-0.249,0.259,-61.657,HR2084,Agreed to,,On Agreeing to the Amendment,H R 2084 AUTHOR(S): ROGAN OF CALIFORNIA AMENDMENT QUESTION: ON AGREEING TO THE AMENDMENT TRANSPORTATION APPROPRIATIONS ACT FY 2000
106,House,248,1999-06-23,1,250,429,3,0.0,0.0,0.0,0.0,0.0,HR2084,Passed,Department of Transportation and Related Agencies Appropriations Act FY 2000,On Passage,H R 2084 QUESTION: ON PASSAGE DEPARTMENT OF TRANSPORTATION AND RELATED AGENCIES APPROPRIATIONS ACT FY 2000
106,House,249,1999-06-24,1,251,115,310,-0.287,-0.202,0.166,0.352,-125.401,HJRES33,Failed,,On Agreeing to the Amendment,H J RES 33 AUTHOR(S): WATT OF NORTH CAROLINA SUBSTITUTE AMENDMENT QUESTION: ON AGREEING TO THE AMENDMENT CONSTITUTIONAL AMENDMENT TO PROHIBIT THE PHYSICAL DESECRATION OF THE UNITED STATES FLAG
106,House,250,1999-06-24,1,252,305,124,-0.396,0.122,-0.187,-0.469,-123.771,HJRES33,Passed,Constitutional Amendment to Prohibit the Physical Desecration of the United States Flag,On Passage,H J RES 33 QUESTION: ON PASSAGE CONSTITUTIONAL AMENDMENT TO PROHIBIT THE PHYSICAL DESECRATION OF THE UNITED STATES FLAG
